ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2005,2005-11-27,11,23.246,NOR,@,NYJ,W 21-19,,1,1,30,30.00,1,100.0%,30.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
12,2005,2005-12-04,12,23.253,NOR,,TAM,L 3-10,,3,3,42,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
13,2005,2005-12-12,13,23.261,NOR,@,ATL,L 17-36,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
14,2005,2005-12-18,14,23.267,NOR,,CAR,L 10-27,,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
15,2005,2005-12-24,15,23.273,NOR,,DET,L 12-13,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
16,2005,2006-01-01,16,23.281,NOR,@,TAM,L 13-27,*,2,2,30,15.00,1,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
17,2006,2006-09-10,1,24.168,NOR,@,CLE,W 19-14,,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
18,2006,2006-09-17,2,24.175,NOR,@,GNB,W 34-27,,6,3,51,17.00,1,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
19,2006,2006-09-25,3,24.183,NOR,,ATL,W 23-3,*,2,2,15,7.50,0,100.0%,7.50,1,11,11.00,1,0,0,,0,0,0,,0,1,6,0.0,,
20,2006,2006-10-29,7,24.217,NOR,,BAL,L 22-35,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
21,2006,2006-11-05,8,24.224,NOR,@,TAM,W 31-14,*,4,3,111,37.00,2,75.0%,27.75,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,,
22,2006,2006-11-12,9,24.231,NOR,@,PIT,L 31-38,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
23,2006,2006-11-19,10,24.238,NOR,,CIN,L 16-31,,12,9,169,18.78,0,75.0%,14.08,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
24,2006,2006-11-26,11,24.245,NOR,@,ATL,W 31-13,*,5,4,158,39.50,1,80.0%,31.60,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
25,2006,2006-12-03,12,24.252,NOR,,SFO,W 34-10,*,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
26,2006,2006-12-10,13,24.259,NOR,@,DAL,W 42-17,*,3,2,92,46.00,1,66.7%,30.67,1,3,3.00,0,0,0,,0,0,0,,0,1,6,0.0,,
27,2006,2006-12-17,14,24.266,NOR,,WAS,L 10-16,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
28,2006,2006-12-24,15,24.273,NOR,@,NYG,W 30-7,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
29,2006,2006-12-31,16,24.280,NOR,,CAR,L 21-31,*,4,2,71,35.50,0,50.0%,17.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
30,2007,2007-09-06,1,25.164,NOR,@,IND,L 10-41,,6,3,34,11.33,0,50.0%,5.67,1,5,5.00,0,0,0,,0,0,0,,0,0,0,0.0,,
31,2007,2007-09-16,2,25.174,NOR,@,TAM,L 14-31,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
32,2007,2007-09-24,3,25.182,NOR,,TEN,L 14-31,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
33,2007,2007-10-07,4,25.195,NOR,,CAR,L 13-16,*,9,4,101,25.25,0,44.4%,11.22,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
34,2007,2007-10-14,5,25.202,NOR,@,SEA,W 28-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
35,2007,2007-10-21,6,25.209,NOR,,ATL,W 22-16,*,1,1,37,37.00,1,100.0%,37.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
36,2007,2007-10-28,7,25.216,NOR,@,SFO,W 31-10,*,3,2,23,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
37,2007,2007-11-04,8,25.223,NOR,,JAX,W 41-24,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
38,2007,2007-11-11,9,25.230,NOR,,STL,L 29-37,*,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
39,2007,2007-11-18,10,25.237,NOR,@,HOU,L 10-23,,1,1,6,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
40,2007,2007-11-25,11,25.244,NOR,@,CAR,W 31-6,,1,1,33,33.00,0,100.0%,33.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
41,2007,2007-12-02,12,25.251,NOR,,TAM,L 23-27,*,1,1,45,45.00,1,100.0%,45.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
42,2007,2007-12-10,13,25.259,NOR,@,ATL,W 34-14,*,4,1,32,32.00,0,25.0%,8.00,1,15,15.00,0,0,0,,0,0,0,,0,0,0,0.0,,
43,2007,2007-12-16,14,25.265,NOR,,ARI,W 31-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
44,2007,2007-12-23,15,25.272,NOR,,PHI,L 23-38,*,3,1,52,52.00,0,33.3%,17.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
45,2007,2007-12-30,16,25.279,NOR,@,CHI,L 25-33,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
46,2008,2008-09-07,1,26.165,NOR,,TAM,W 24-20,,2,1,84,84.00,1,50.0%,42.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
47,2008,2008-09-14,2,26.172,NOR,@,WAS,L 24-29,*,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2008,2008-09-21,3,26.179,NOR,@,DEN,L 32-34,*,4,2,42,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2008,2008-09-28,4,26.186,NOR,,SFO,W 31-17,*,2,1,81,81.00,0,50.0%,40.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2008,2008-10-06,5,26.194,NOR,,MIN,L 27-30,*,10,4,104,26.00,1,40.0%,10.40,1,7,7.00,0,0,0,,0,0,0,,0,1,6,0.0,1,0
51,2008,2008-10-12,6,26.200,NOR,,OAK,W 34-3,*,2,2,68,34.00,0,100.0%,34.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2008,2008-10-19,7,26.207,NOR,@,CAR,L 7-30,*,6,3,80,26.67,0,50.0%,13.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2008,2008-10-26,8,26.214,NOR,,SDG,W 37-32,*,4,3,34,11.33,1,75.0%,8.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
54,2008,2008-11-09,9,26.228,NOR,@,ATL,L 20-34,*,6,2,33,16.50,0,33.3%,5.50,1,30,30.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2008,2008-11-16,10,26.235,NOR,@,KAN,W 30-20,*,4,2,22,11.00,0,50.0%,5.50,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,0.0,1,0
56,2008,2008-11-24,11,26.243,NOR,,GNB,W 51-29,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2008,2008-11-30,12,26.249,NOR,@,TAM,L 20-23,*,3,2,33,16.50,0,66.7%,11.00,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
58,2008,2008-12-07,13,26.256,NOR,,ATL,W 29-25,*,3,3,72,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
59,2008,2008-12-11,14,26.260,NOR,@,CHI,L 24-27,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
60,2008,2008-12-21,15,26.270,NOR,@,DET,W 42-7,*,2,2,96,48.00,0,100.0%,48.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2008,2008-12-28,16,26.277,NOR,,CAR,L 31-33,*,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2009,2009-09-13,1,27.171,NOR,,DET,W 45-27,*,8,5,103,20.60,1,62.5%,12.88,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,1,0
63,2009,2009-09-20,2,27.178,NOR,@,PHI,W 48-22,,4,3,71,23.67,0,75.0%,17.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
64,2009,2009-09-27,3,27.185,NOR,@,BUF,W 27-7,,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2009,2009-10-04,4,27.192,NOR,,NYJ,W 24-10,,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2009,2009-10-18,5,27.206,NOR,,NYG,W 48-27,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
67,2009,2009-10-25,6,27.213,NOR,@,MIA,W 46-34,*,6,4,71,17.75,0,66.7%,11.83,1,13,13.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2009,2009-11-02,7,27.221,NOR,,ATL,W 35-27,*,6,4,46,11.50,0,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
69,2009,2009-11-08,8,27.227,NOR,,CAR,W 30-20,*,3,3,93,31.00,0,100.0%,31.00,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2009,2009-11-15,9,27.234,NOR,@,STL,W 28-23,*,6,4,72,18.00,0,66.7%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2009,2009-11-22,10,27.241,NOR,@,TAM,W 38-7,*,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,2,10,5.00,0,0,0,0.0,0,0
72,2009,2009-11-30,11,27.249,NOR,,NWE,W 38-17,*,5,3,116,38.67,1,60.0%,23.20,1,0,0.00,0,0,0,,0,2,6,3.00,0,1,6,0.0,0,0
73,2009,2009-12-06,12,27.255,NOR,@,WAS,W 33-30,*,8,6,61,10.17,0,75.0%,7.63,1,3,3.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2009,2009-12-13,13,27.262,NOR,@,ATL,W 26-23,,5,3,31,10.33,0,60.0%,6.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2009,2009-12-19,14,27.268,NOR,,DAL,L 17-24,*,8,2,22,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
76,2009,2009-12-27,15,27.276,NOR,,TAM,L 17-20,*,7,5,35,7.00,0,71.4%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2009,2010-01-03,16,27.283,NOR,@,CAR,L 10-23,*,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2010,2010-09-09,1,28.167,NOR,,MIN,W 14-9,*,4,2,38,19.00,1,50.0%,9.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
79,2010,2010-09-20,2,28.178,NOR,@,SFO,W 25-22,*,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2010,2010-09-26,3,28.184,NOR,,ATL,L 24-27,,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
81,2010,2010-10-03,4,28.191,NOR,,CAR,W 16-14,*,9,6,59,9.83,0,66.7%,6.56,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2010,2010-10-10,5,28.198,NOR,@,ARI,L 20-30,*,6,4,61,15.25,0,66.7%,10.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
83,2010,2010-10-17,6,28.205,NOR,@,TAM,W 31-6,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
84,2010,2010-10-24,7,28.212,NOR,,CLE,L 17-30,,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
85,2010,2010-10-31,8,28.219,NOR,,PIT,W 20-10,*,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
86,2010,2010-11-07,9,28.226,NOR,@,CAR,W 34-3,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,
87,2010,2010-11-21,10,28.240,NOR,,SEA,W 34-19,*,1,1,17,17.00,0,100.0%,17.00,1,1,1.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
88,2010,2010-11-25,11,28.244,NOR,@,DAL,W 30-27,,5,4,97,24.25,0,80.0%,19.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2010,2010-12-05,12,28.254,NOR,@,CIN,W 34-30,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
90,2010,2010-12-12,13,28.261,NOR,,STL,W 31-13,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
91,2010,2010-12-19,14,28.268,NOR,@,BAL,L 24-30,*,4,3,53,17.67,0,75.0%,13.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2010,2010-12-27,15,28.276,NOR,@,ATL,W 17-14,,4,3,35,11.67,0,75.0%,8.75,1,9,9.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
93,2010,2011-01-02,16,28.282,NOR,,TAM,L 13-23,*,4,0,0,,0,0.0%,0.00,0,0,,0,6,142,23.67,0,0,0,,0,0,0,0.0,0,0
94,2011,2011-09-08,1,29.166,NOR,@,GNB,L 34-42,*,9,6,100,16.67,1,66.7%,11.11,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
95,2011,2011-09-18,2,29.176,NOR,,CHI,W 30-13,*,3,3,103,34.33,1,100.0%,34.33,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
96,2011,2011-09-25,3,29.183,NOR,,HOU,W 40-33,*,4,3,62,20.67,0,75.0%,15.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
97,2011,2011-10-02,4,29.190,NOR,@,JAX,W 23-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
98,2011,2011-10-09,5,29.197,NOR,@,CAR,W 30-27,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
99,2011,2011-10-16,6,29.204,NOR,@,TAM,L 20-26,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
100,2011,2011-10-23,7,29.211,NOR,,IND,W 62-7,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
101,2011,2011-10-30,8,29.218,NOR,@,STL,L 21-31,*,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
102,2011,2011-11-06,9,29.225,NOR,,TAM,W 27-16,*,3,2,13,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
103,2011,2011-11-13,10,29.232,NOR,@,ATL,W 26-23,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
104,2011,2011-11-28,11,29.247,NOR,,NYG,W 49-24,,6,5,67,13.40,0,83.3%,11.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
105,2011,2011-12-04,12,29.253,NOR,,DET,W 31-17,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,
106,2011,2011-12-11,13,29.260,NOR,@,TEN,W 22-17,,4,3,36,12.00,0,75.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
107,2011,2011-12-18,14,29.267,NOR,@,MIN,W 42-20,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
108,2011,2011-12-26,15,29.275,NOR,,ATL,W 45-16,,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
109,2011,2012-01-01,16,29.281,NOR,,CAR,W 45-17,*,2,2,48,24.00,0,100.0%,24.00,1,9,9.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
110,2012,2012-09-09,1,30.167,NOR,,WAS,L 32-40,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
111,2012,2012-09-23,3,30.181,NOR,,KAN,L 24-27,*,7,4,53,13.25,0,57.1%,7.57,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
112,2012,2012-09-30,4,30.188,NOR,@,GNB,L 27-28,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
113,2012,2012-10-07,5,30.195,NOR,,SDG,W 31-24,*,10,8,123,15.38,1,80.0%,12.30,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
114,2012,2012-10-21,6,30.209,NOR,@,TAM,W 35-28,*,3,3,75,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
115,2012,2012-10-28,7,30.216,NOR,@,DEN,L 14-34,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
116,2012,2012-11-05,8,30.224,NOR,,PHI,W 28-13,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
117,2012,2012-11-11,9,30.230,NOR,,ATL,W 31-27,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
118,2012,2012-11-18,10,30.237,NOR,@,OAK,W 38-17,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
119,2012,2012-11-25,11,30.244,NOR,,SFO,L 21-31,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
120,2012,2012-11-29,12,30.248,NOR,@,ATL,L 13-23,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
121,2012,2012-12-09,13,30.258,NOR,@,NYG,L 27-52,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
122,2012,2012-12-16,14,30.265,NOR,,TAM,W 41-0,,1,0,0,,0,0.0%,0.00,1,13,13.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
123,2012,2012-12-23,15,30.272,NOR,@,DAL,W 34-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
124,2012,2012-12-30,16,30.279,NOR,,CAR,L 38-44,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
