ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,2002,2002-12-01,12,24.239,PHI,,STL,W 10-3,,,,,,,,,,,,,,,,
2,2002,2002-12-08,13,24.246,PHI,@,SEA,W 27-20,,,,,,,,,,,,,,,,
3,2003,2003-11-02,8,25.210,WAS,@,DAL,L 14-21,,2,3,66.67,20,0,0,85.4,0,0,6.67,6.67,1,-1,-1.00,0
4,2003,2003-11-23,11,25.231,WAS,@,MIA,L 23-24,,15,30,50.00,150,1,1,61.8,1,5,5.00,4.17,2,10,5.00,0
5,2003,2003-11-30,12,25.238,WAS,,NOR,L 20-24,*,22,42,52.38,231,0,1,58.7,0,0,5.50,4.43,3,10,3.33,0
6,2003,2003-12-07,13,25.245,WAS,@,NYG,W 20-7,*,13,19,68.42,154,2,0,128.0,2,16,8.11,10.21,2,-2,-1.00,0
7,2003,2003-12-14,14,25.252,WAS,,DAL,L 0-27,*,6,26,23.08,56,0,4,0.0,1,4,2.15,-4.77,1,2,2.00,0
8,2003,2003-12-21,15,25.259,WAS,@,CHI,L 24-27,*,16,25,64.00,209,2,0,116.9,1,3,8.36,9.96,3,5,1.67,0
9,2003,2003-12-27,16,25.265,WAS,,PHI,L 7-31,*,21,32,65.63,192,0,1,68.7,4,16,6.00,4.59,3,17,5.67,0
10,2005,2005-09-11,1,27.158,NYG,,ARI,W 42-19,,0,0,,0,0,0,,,,,,2,-3,-1.50,0
11,2005,2005-10-30,7,27.207,NYG,,WAS,W 36-0,,0,0,,0,0,0,,,,,,0,0,,0
12,2005,2005-11-27,11,27.235,NYG,@,SEA,L 21-24,,0,0,,0,0,0,,,,,,0,0,,0
13,2005,2005-12-11,13,27.249,NYG,@,PHI,W 26-23,,0,0,,0,0,0,,0,0,,,0,0,,0
14,2005,2005-12-17,14,27.255,NYG,,KAN,W 27-17,,0,0,,0,0,0,,0,0,,,0,0,,0
15,2007,2007-12-30,16,29.268,ARI,,STL,W 48-19,,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0
