ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1979,1979-09-02,1,23.321,ATL,@,NOR,W 40-34,0,0,,0,0,0,,0,1,5,5.00,0,0,0
2,1979,1979-09-10,2,23.329,ATL,@,PHI,W 14-10,,,,,,,,,,,,,,
3,1979,1979-09-16,3,23.335,ATL,,DEN,L 17-20,,,,,,,,,,,,,,
4,1979,1979-09-23,4,23.342,ATL,@,DET,L 23-24,11,36,3.27,0,1,6,6.00,0,0,0,,0,0,0
5,1979,1979-09-30,5,23.349,ATL,,WAS,L 7-16,0,0,,0,3,39,13.00,0,2,28,14.00,0,0,0
6,1979,1979-10-07,6,23.356,ATL,,GNB,W 25-7,3,8,2.67,0,0,0,,0,2,55,27.50,0,0,0
7,1979,1979-10-14,7,23.363,ATL,@,OAK,L 19-50,4,29,7.25,1,6,110,18.33,2,2,61,30.50,0,3,18
8,1979,1979-10-21,8,24.005,ATL,@,SFO,L 15-20,11,58,5.27,0,0,0,,0,0,0,,0,0,0
9,1979,1979-10-29,9,24.013,ATL,,SEA,L 28-31,13,99,7.62,1,5,26,5.20,0,0,0,,0,1,6
10,1979,1979-11-04,10,24.019,ATL,,TAM,W 17-14,21,65,3.10,0,0,0,,0,0,0,,0,0,0
11,1980,1980-09-07,1,24.327,ATL,@,MIN,L 23-24,24,123,5.13,1,0,0,,0,0,0,,0,1,6
12,1980,1980-09-14,2,24.334,ATL,@,NWE,W 37-21,19,44,2.32,0,2,7,3.50,0,0,0,,0,0,0
13,1980,1980-09-21,3,24.341,ATL,,MIA,L 17-20,9,20,2.22,0,3,27,9.00,0,0,0,,0,0,0
14,1980,1980-09-28,4,24.348,ATL,@,SFO,W 20-17,15,57,3.80,1,0,0,,0,0,0,,0,1,6
15,1980,1980-10-05,5,24.355,ATL,,DET,W 43-28,21,102,4.86,0,0,0,,0,0,0,,0,0,0
16,1980,1980-10-12,6,24.362,ATL,,NYJ,L 7-14,15,66,4.40,1,3,26,8.67,0,0,0,,0,1,6
17,1980,1980-10-19,7,25.003,ATL,@,NOR,W 41-14,17,44,2.59,1,2,12,6.00,0,0,0,,0,1,6
18,1980,1980-10-26,8,25.010,ATL,,RAM,W 13-10,8,8,1.00,0,1,9,9.00,0,0,0,,0,0,0
19,1980,1980-11-02,9,25.017,ATL,@,BUF,W 30-14,18,59,3.28,2,2,18,9.00,0,0,0,,0,2,12
20,1980,1980-11-09,10,25.024,ATL,@,STL,W 33-27,13,53,4.08,2,3,47,15.67,0,0,0,,0,2,12
21,1980,1980-11-16,11,25.031,ATL,,NOR,W 31-13,18,93,5.17,0,1,-2,-2.00,0,0,0,,0,0,0
22,1980,1980-11-23,12,25.038,ATL,,CHI,W 28-17,5,6,1.20,0,2,43,21.50,0,0,0,,0,0,0
23,1980,1980-11-30,13,25.045,ATL,,WAS,W 10-6,6,20,3.33,0,1,2,2.00,0,0,0,,0,0,0
24,1980,1980-12-07,14,25.052,ATL,@,PHI,W 20-17,9,72,8.00,0,1,12,12.00,1,0,0,,0,1,6
25,1980,1980-12-14,15,25.059,ATL,,SFO,W 35-10,19,66,3.47,0,1,-5,-5.00,0,0,0,,0,0,0
26,1980,1980-12-21,16,25.066,ATL,@,RAM,L 17-20,19,81,4.26,0,2,27,13.50,0,0,0,,0,0,0
27,1981,1981-09-06,1,25.325,ATL,,NOR,W 27-0,11,53,4.82,0,5,47,9.40,0,0,0,,0,0,0
28,1981,1981-09-13,2,25.332,ATL,@,GNB,W 31-17,9,15,1.67,0,4,15,3.75,0,0,0,,0,0,0
29,1981,1981-09-20,3,25.339,ATL,,SFO,W 34-17,12,48,4.00,0,3,28,9.33,1,0,0,,0,1,6
30,1981,1981-09-27,4,25.346,ATL,@,CLE,L 17-28,6,13,2.17,0,3,20,6.67,0,0,0,,0,0,0
31,1981,1981-10-05,5,25.354,ATL,@,PHI,L 13-16,8,28,3.50,0,3,21,7.00,0,0,0,,0,0,0
32,1981,1981-10-11,6,25.360,ATL,,RAM,L 35-37,12,33,2.75,0,0,0,,0,0,0,,0,0,0
33,1981,1981-10-18,7,26.002,ATL,,STL,W 41-20,16,79,4.94,1,2,11,5.50,0,0,0,,0,1,6
34,1981,1981-10-25,8,26.009,ATL,,NYG,L 24-27,13,49,3.77,1,10,65,6.50,0,0,0,,0,1,6
35,1981,1981-11-01,9,26.016,ATL,@,NOR,W 41-10,14,29,2.07,0,1,7,7.00,0,0,0,,0,0,0
36,1981,1981-11-08,10,26.023,ATL,@,SFO,L 14-17,5,10,2.00,0,4,24,6.00,0,0,0,,0,0,0
37,1981,1981-11-15,11,26.030,ATL,,PIT,L 20-34,9,20,2.22,0,3,26,8.67,0,0,0,,0,0,0
38,1981,1981-11-23,12,26.038,ATL,,MIN,W 31-30,11,67,6.09,0,6,52,8.67,0,0,0,,0,0,0
39,1981,1981-11-29,13,26.044,ATL,@,HOU,W 31-27,7,12,1.71,0,2,35,17.50,0,0,0,,0,0,0
40,1981,1981-12-06,14,26.051,ATL,@,TAM,L 23-24,10,57,5.70,0,1,4,4.00,0,0,0,,0,0,0
41,1981,1981-12-14,15,26.059,ATL,@,RAM,L 16-21,7,7,1.00,1,1,5,5.00,0,0,0,,0,1,6
