ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1978,1978-09-24,4,22.289,STL,@,DAL,L 12-21,,,,
2,1978,1978-10-01,5,22.296,STL,@,MIA,L 10-24,,,,
3,1978,1978-10-08,6,22.303,STL,,BAL,L 17-30,,,,
4,1978,1978-10-15,7,22.310,STL,,DAL,L 21-24,,,,
5,1978,1978-10-22,8,22.317,STL,@,NYJ,L 10-23,,,,
6,1978,1978-10-29,9,22.324,STL,@,PHI,W 16-10,,,,
7,1978,1978-11-05,10,22.331,STL,,NYG,W 20-10,,,,
8,1978,1978-11-12,11,22.338,STL,@,SFO,W 16-10,,,,
9,1978,1978-11-19,12,22.345,STL,@,WAS,W 27-17,,,,
10,1978,1978-11-26,13,22.352,STL,,PHI,L 10-14,,,,
11,1978,1978-12-03,14,22.359,STL,,DET,W 21-14,,,,
12,1978,1978-12-10,15,23.001,STL,@,NYG,L 0-17,,,,
13,1978,1978-12-17,16,23.008,STL,,ATL,W 42-21,,,,
14,1979,1979-09-02,1,23.267,STL,,DAL,L 21-22,,,,
15,1979,1979-09-09,2,23.274,STL,@,NYG,W 27-14,,,,
16,1979,1979-09-16,3,23.281,STL,,PIT,L 21-24,,,,
17,1979,1979-09-23,4,23.288,STL,,WAS,L 7-17,,,,
18,1979,1979-09-30,5,23.295,STL,@,RAM,L 0-21,,,,
19,1979,1979-10-07,6,23.302,STL,@,HOU,W 24-17,,,,
20,1979,1979-10-14,7,23.309,STL,,PHI,L 20-24,,,,
21,1979,1979-10-21,8,23.316,STL,@,DAL,L 13-22,,,,
22,1979,1979-11-04,10,23.330,STL,,MIN,W 37-7,,,,
23,1979,1979-11-11,11,23.337,STL,@,WAS,L 28-30,,,,
24,1979,1979-11-18,12,23.344,STL,@,PHI,L 13-16,,,,
25,1979,1979-11-25,13,23.351,STL,@,CIN,L 28-34,,,,
26,1979,1979-12-02,14,23.358,STL,,SFO,W 13-10,,,,
27,1979,1979-12-09,15,24.000,STL,,NYG,W 29-20,,,,
28,1979,1979-12-16,16,24.007,STL,@,CHI,L 6-42,,,,
29,1980,1980-09-07,1,24.273,STL,,NYG,L 35-41,,,,
30,1980,1980-09-14,2,24.280,STL,@,SFO,L 21-24,,,,
31,1980,1980-09-21,3,24.287,STL,@,DET,L 7-20,,,,
32,1980,1980-09-28,4,24.294,STL,,PHI,W 24-14,,,,
33,1980,1980-10-05,5,24.301,STL,@,NOR,W 40-7,,,,
34,1980,1980-10-12,6,24.308,STL,,RAM,L 13-21,,,,
35,1980,1980-10-19,7,24.315,STL,@,WAS,L 0-23,,,,
36,1980,1980-10-26,8,24.322,STL,@,BAL,W 17-10,,,,
37,1980,1980-11-02,9,24.329,STL,,DAL,L 24-27,,,,
38,1980,1980-11-09,10,24.336,STL,,ATL,L 27-33,,,,
39,1980,1980-11-16,11,24.343,STL,@,DAL,L 21-31,,,,
40,1980,1980-11-23,12,24.350,STL,,KAN,L 13-21,,,,
41,1980,1980-11-30,13,24.357,STL,@,NYG,W 23-7,,,,
42,1980,1980-12-07,14,24.364,STL,,DET,W 24-23,,,,
43,1980,1980-12-14,15,25.005,STL,@,PHI,L 3-17,1,0,0.00,0
44,1980,1980-12-21,16,25.012,STL,,WAS,L 7-31,,,,
45,1981,1981-09-06,1,25.271,STL,,MIA,L 7-20,,,,
46,1981,1981-09-13,2,25.278,STL,@,DAL,L 17-30,,,,
47,1981,1981-09-20,3,25.285,STL,,WAS,W 40-30,,,,
48,1981,1981-09-27,4,25.292,STL,@,TAM,L 10-20,,,,
49,1981,1981-10-04,5,25.299,STL,,DAL,W 20-17,,,,
50,1981,1981-10-11,6,25.306,STL,@,NYG,L 14-34,,,,
51,1981,1981-10-18,7,25.313,STL,@,ATL,L 20-41,,,,
52,1981,1981-10-25,8,25.320,STL,,MIN,W 30-17,,,,
53,1981,1981-11-01,9,25.327,STL,@,WAS,L 21-42,,,,
54,1981,1981-11-08,10,25.334,STL,,PHI,L 10-52,,,,
55,1981,1981-11-15,11,25.341,STL,,BUF,W 24-0,,,,
56,1981,1981-11-22,12,25.348,STL,@,BAL,W 35-24,,,,
57,1981,1981-11-29,13,25.355,STL,@,NWE,W 27-20,,,,
58,1981,1981-12-06,14,25.362,STL,,NOR,W 30-3,,,,
59,1981,1981-12-13,15,26.004,STL,,NYG,L 10-20,,,,
60,1981,1981-12-20,16,26.011,STL,@,PHI,L 0-38,,,,
61,1982,1982-09-12,1,26.277,STL,@,NOR,W 21-7,,,,
62,1982,1982-09-19,2,26.284,STL,,DAL,L 7-24,,,,
63,1982,1982-11-21,3,26.347,STL,,SFO,L 20-31,,,,
64,1982,1982-11-28,4,26.354,STL,@,ATL,W 23-20,,,,
65,1982,1982-12-05,5,26.361,STL,@,PHI,W 23-20,,,,
66,1982,1982-12-12,6,27.003,STL,,WAS,L 7-12,,,,
67,1982,1982-12-19,7,27.010,STL,@,CHI,W 10-7,,,,
68,1982,1982-12-26,8,27.017,STL,,NYG,W 24-21,,,,
69,1982,1983-01-02,9,27.024,STL,@,WAS,L 0-28,,,,
