ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2000,2000-11-23,12,27.062,NWE,@,DET,L 9-34,,,,,,,0.0%,,,,,
2,2000,2000-12-04,13,27.073,NWE,,KAN,W 30-24,,4,2,17,8.50,0,50.0%,4.25,4,117,29.25,0
3,2000,2000-12-10,14,27.079,NWE,@,CHI,L 17-24,*,5,3,27,9.00,0,60.0%,5.40,3,55,18.33,0
4,2000,2000-12-17,15,27.086,NWE,@,BUF,W 13-10,,3,0,0,,0,0.0%,0.00,3,85,28.33,0
5,2000,2000-12-24,16,27.093,NWE,,MIA,L 24-27,,0,0,0,,0,0.0%,,3,66,22.00,0
6,2001,2001-10-28,7,28.036,NWE,@,DEN,L 20-31,,1,1,4,4.00,0,100.0%,4.00,0,0,,0
7,2001,2001-11-04,8,28.043,NWE,@,ATL,W 24-10,,1,1,12,12.00,0,100.0%,12.00,2,30,15.00,0
