ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1977,1977-09-18,1,22.248,NOR,,GNB,L 20-24,,,,
2,1977,1977-09-25,2,22.255,NOR,@,DET,L 19-23,,,,
3,1977,1977-10-16,5,22.276,NOR,@,RAM,L 7-14,,,,
4,1977,1977-10-30,7,22.290,NOR,,RAM,W 27-26,,,,
5,1977,1977-11-13,9,22.304,NOR,,SFO,L 7-10,,,,
6,1977,1977-11-20,10,22.311,NOR,,ATL,W 21-20,,,,
7,1977,1977-11-27,11,22.318,NOR,@,SFO,L 17-20,,,,
8,1977,1977-12-04,12,22.325,NOR,,NYJ,L 13-16,,,,
9,1977,1977-12-11,13,22.332,NOR,,TAM,L 14-33,,,,
10,1977,1977-12-18,14,22.339,NOR,@,ATL,L 7-35,,,,
11,1978,1978-09-03,1,23.233,NOR,,MIN,W 31-24,,,,
12,1978,1978-09-17,3,23.247,NOR,,PHI,L 17-24,,,,
13,1978,1978-09-24,4,23.254,NOR,@,CIN,W 20-18,,,,
14,1978,1978-10-01,5,23.261,NOR,,RAM,L 20-26,,,,
15,1978,1978-10-08,6,23.268,NOR,,CLE,L 16-24,,,,
16,1978,1978-10-15,7,23.275,NOR,@,SFO,W 14-7,,,,
17,1978,1978-10-22,8,23.282,NOR,@,RAM,W 10-3,,,,
18,1978,1978-10-29,9,23.289,NOR,,NYG,W 28-17,,,,
19,1978,1978-11-05,10,23.296,NOR,@,PIT,L 14-20,,,,
20,1978,1978-11-12,11,23.303,NOR,,ATL,L 17-20,,,,
21,1978,1978-11-19,12,23.310,NOR,@,DAL,L 7-27,,,,
22,1978,1978-11-26,13,23.317,NOR,@,ATL,L 17-20,,,,
23,1978,1978-12-03,14,23.324,NOR,,SFO,W 24-13,,,,
24,1978,1978-12-10,15,23.331,NOR,,HOU,L 12-17,,,,
25,1978,1978-12-17,16,23.338,NOR,@,TAM,W 17-10,,,,
26,1979,1979-09-02,1,24.232,NOR,,ATL,L 34-40,,,,
27,1979,1979-09-09,2,24.239,NOR,@,GNB,L 19-28,,,,
