ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1971,1971-09-26,2,22.309,HOU,,KAN,L 16-20,,,,,,,,,,,,,,
2,1971,1971-10-03,3,22.316,HOU,,NOR,T 13-13,,,,,,,,,,,,,,
3,1971,1971-10-10,4,22.323,HOU,@,WAS,L 13-22,0,0,,0,3,30,10.00,0,0,0,,0,0,0
4,1971,1971-10-17,5,22.330,HOU,,DET,L 7-31,7,18,2.57,0,0,0,,0,0,0,,0,0,0
5,1971,1971-10-24,6,22.337,HOU,@,PIT,L 16-23,,,,,,,,,,,,,,
6,1971,1971-10-31,7,22.344,HOU,,CIN,W 10-6,7,31,4.43,0,0,0,,0,0,0,,0,0,0
7,1971,1971-11-07,8,22.351,HOU,@,NWE,L 20-28,,,,,,,,,,,,,,
8,1971,1971-11-14,9,22.358,HOU,@,OAK,L 21-41,7,5,0.71,0,1,1,1.00,1,0,0,,0,1,6
9,1971,1971-11-21,10,23.000,HOU,@,CIN,L 13-28,1,7,7.00,0,0,0,,0,0,0,,0,0,0
10,1971,1971-11-28,11,23.007,HOU,,CLE,L 24-37,2,1,0.50,0,1,-1,-1.00,0,0,0,,0,0,0
11,1971,1971-12-05,12,23.014,HOU,,PIT,W 29-3,2,11,5.50,0,0,0,,0,0,0,,0,0,0
12,1971,1971-12-12,13,23.021,HOU,@,BUF,W 20-14,11,56,5.09,0,0,0,,0,0,0,,0,0,0
13,1971,1971-12-19,14,23.028,HOU,,SDG,W 49-33,1,0,0.00,0,1,6,6.00,0,1,24,24.00,0,0,0
14,1972,1972-09-17,1,23.301,HOU,@,DEN,L 17-30,2,8,4.00,0,0,0,,0,0,0,,0,0,0
15,1972,1972-09-24,2,23.308,HOU,@,MIA,L 13-34,,,,,,,,,,,,,,
16,1972,1972-10-01,3,23.315,HOU,,NYJ,W 26-20,,,,,,,,,,,,,,
17,1972,1972-10-09,4,23.323,HOU,,OAK,L 0-34,,,,,,,,,,,,,,
18,1972,1972-10-15,5,23.329,HOU,@,PIT,L 7-24,4,12,3.00,0,3,22,7.33,0,0,0,,0,0,0
19,1972,1972-10-22,6,23.336,HOU,,CLE,L 17-23,2,16,8.00,0,1,0,0.00,0,0,0,,0,0,0
20,1972,1972-11-26,11,24.005,GNB,@,WAS,L 16-21,,,,,,,,,,,,,,
21,1972,1972-12-03,12,24.012,GNB,,DET,W 33-7,,,,,,,,,,,,,,
