ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,26.069,NWE,@,NYJ,W 38-14,,,,
2,2007,2007-09-16,2,26.076,NWE,,SDG,W 38-14,,,,
3,2007,2007-09-23,3,26.083,NWE,,BUF,W 38-7,,,,
4,2007,2007-10-21,7,26.111,NWE,@,MIA,W 49-28,,,,
5,2008,2008-09-21,3,27.081,CLE,@,BAL,L 10-28,,0.0,1,0
6,2008,2008-09-28,4,27.088,CLE,@,CIN,W 20-12,,0.0,1,0
7,2008,2008-10-13,5,27.103,CLE,,NYG,W 35-14,,,,
8,2008,2008-10-19,6,27.109,CLE,@,WAS,L 11-14,,,,
9,2008,2008-10-26,7,27.116,CLE,@,JAX,W 23-17,,0.5,4,1
10,2008,2008-11-02,8,27.123,CLE,,BAL,L 27-37,,,,
11,2008,2008-11-06,9,27.127,CLE,,DEN,L 30-34,,,,
12,2008,2008-11-17,10,27.138,CLE,@,BUF,W 29-27,,0.0,0,0
13,2008,2008-11-23,11,27.144,CLE,,HOU,L 6-16,*,0.0,3,1
14,2008,2008-11-30,12,27.151,CLE,,IND,L 6-10,,,,
15,2008,2008-12-21,15,27.172,CLE,,CIN,L 0-14,,0.0,2,0
