ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
59,2014,2014-09-14,2,25.153,CLE,,NOR,W 26-24,*,0,0,,0,0,0,,0,0,0,0.0,6,4,0,0,0
60,2014,2014-09-21,3,25.160,CLE,,BAL,L 21-23,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
61,2014,2014-10-05,4,25.174,CLE,@,TEN,W 29-28,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
62,2014,2014-10-12,5,25.181,CLE,,PIT,W 31-10,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
63,2014,2014-10-19,6,25.188,CLE,@,JAX,L 6-24,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
64,2014,2014-10-26,7,25.195,CLE,,OAK,W 23-13,*,0,0,,0,0,0,,0,0,0,0.0,8,1,0,0,0
65,2014,2014-11-02,8,25.202,CLE,,TAM,W 22-17,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
66,2014,2014-11-06,9,25.206,CLE,@,CIN,W 24-3,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
67,2014,2014-11-16,10,25.216,CLE,,HOU,L 7-23,*,0,0,,0,0,0,,0,0,0,0.0,10,3,1,0,0
68,2014,2014-11-23,11,25.223,CLE,@,ATL,W 26-24,*,0,0,,0,0,0,,0,0,0,0.0,5,0,1,0,0
69,2014,2014-11-30,12,25.230,CLE,@,BUF,L 10-26,*,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0
70,2014,2014-12-07,13,25.237,CLE,,IND,L 24-25,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
71,2014,2014-12-14,14,25.244,CLE,,CIN,L 0-30,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
72,2014,2014-12-28,16,25.258,CLE,@,BAL,L 10-20,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
73,2015,2015-09-13,1,26.152,CLE,@,NYJ,L 10-31,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
74,2015,2015-09-20,2,26.159,CLE,,TEN,W 28-14,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
75,2015,2015-09-27,3,26.166,CLE,,OAK,L 20-27,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
76,2015,2015-10-11,5,26.180,CLE,@,BAL,W 33-30,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
77,2015,2015-11-01,8,26.201,CLE,,ARI,L 20-34,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
78,2016,2016-09-11,1,27.150,CLE,@,PHI,L 10-29,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
79,2016,2016-09-18,2,27.157,CLE,,BAL,L 20-25,*,0,0,,0,1,13,13.00,0,0,0,0.0,3,1,2,9,0
80,2016,2016-10-02,4,27.171,CLE,@,WAS,L 20-31,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
81,2016,2016-10-09,5,27.178,CLE,,NWE,L 13-33,*,0,0,,0,1,5,5.00,0,0,0,0.0,5,2,0,0,0
82,2016,2016-10-30,8,27.199,CLE,,NYJ,L 28-31,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
83,2016,2016-11-06,9,27.206,CLE,,DAL,L 10-35,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
84,2016,2016-11-10,10,27.210,CLE,@,BAL,L 7-28,*,0,0,,0,0,0,,0,0,0,0.0,1,0,1,0,0
85,2016,2016-11-20,11,27.220,CLE,,PIT,L 9-24,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
86,2016,2016-11-27,12,27.227,CLE,,NYG,L 13-27,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
87,2016,2016-12-11,13,27.241,CLE,,CIN,L 10-23,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
88,2016,2016-12-18,14,27.248,CLE,@,BUF,L 13-33,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
89,2016,2016-12-24,15,27.254,CLE,,SDG,W 20-17,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
90,2016,2017-01-01,16,27.262,CLE,@,PIT,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
91,2017,2017-09-10,1,28.149,PIT,@,CLE,W 21-18,*,0,0,,0,0,0,,0,0,0,1.0,4,2,0,0,0
92,2017,2017-09-17,2,28.156,PIT,,MIN,W 26-9,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
93,2017,2017-09-24,3,28.163,PIT,@,CHI,L 17-23,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
94,2017,2017-10-01,4,28.170,PIT,@,BAL,W 26-9,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
95,2017,2017-10-08,5,28.177,PIT,,JAX,L 9-30,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
96,2017,2017-10-15,6,28.184,PIT,@,KAN,W 19-13,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
97,2017,2017-10-22,7,28.191,PIT,,CIN,W 29-14,*,0,0,,0,0,0,,0,0,0,0.0,1,0,1,1,0
98,2017,2017-10-29,8,28.198,PIT,@,DET,W 20-15,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
99,2017,2017-11-12,9,28.212,PIT,@,IND,W 20-17,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
100,2017,2017-12-25,15,28.255,PIT,@,HOU,W 34-6,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
101,2017,2017-12-31,16,28.261,PIT,,CLE,W 28-24,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
102,2018,2018-09-09,1,29.148,PIT,@,CLE,T 21-21,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
103,2018,2018-09-24,3,29.163,PIT,@,TAM,W 30-27,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
