ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
31,1998,1998-11-15,10,24.141,CAR,,MIA,L 9-13,,,,,,,,,,,,,,,
32,1998,1998-11-22,11,24.148,CAR,@,STL,W 24-20,,,,,,,,,,,,,,,
33,1998,1998-12-06,13,24.162,CAR,,SFO,L 28-31,,,,,,,,,,,,,,,
34,1998,1998-12-13,14,24.169,CAR,,WAS,L 25-28,,,,,,,,,,,,,,,
35,1999,1999-10-03,4,25.098,KAN,@,SDG,L 14-21,,,,,,,,,,,,,,,
36,1999,1999-10-10,5,25.105,KAN,,NWE,W 16-14,,,,,,,,,,,,,,,
37,1999,1999-10-21,6,25.116,KAN,@,BAL,W 35-8,,,,,,,,,,,,,,,
38,1999,1999-10-31,7,25.126,KAN,,SDG,W 34-0,,,,,,,,,,,,,,,
39,1999,1999-11-07,8,25.133,KAN,@,IND,L 17-25,,,,,,,,,,,,,,,
40,1999,1999-11-14,9,25.140,KAN,@,TAM,L 10-17,,,,,,,,,,,,,,,
41,1999,1999-11-21,10,25.147,KAN,,SEA,L 19-31,,,,,,,,,,,,,,,
42,2002,2002-09-08,1,28.073,ATL,@,GNB,L 34-37,,,,,,,,,,,,,,,
43,2002,2002-09-15,2,28.080,ATL,,CHI,L 13-14,*,,,,,,,,,,,,,,
44,2002,2002-09-22,3,28.087,ATL,,CIN,W 30-3,*,,,,,,,,,,,,,,
45,2002,2002-10-06,4,28.101,ATL,,TAM,L 6-20,*,,,,,,,,,,,,,,
46,2002,2002-10-13,5,28.108,ATL,@,NYG,W 17-10,*,0,0,,0,0,0,,0,0,0,0.0,1,-1,0
47,2002,2002-10-20,6,28.115,ATL,,CAR,W 30-0,,,,,,,,,,,,,,,
48,2002,2002-10-27,7,28.122,ATL,@,NOR,W 37-35,,,,,,,,,,,,,,,
49,2002,2002-11-17,10,28.143,ATL,,NOR,W 24-17,,0,0,,0,0,0,,0,0,0,0.0,1,4,0
50,2002,2002-11-24,11,28.150,ATL,@,CAR,W 41-0,,,,,,,,,,,,,,,
51,2002,2002-12-01,12,28.157,ATL,@,MIN,W 30-24,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0
52,2002,2002-12-08,13,28.164,ATL,@,TAM,L 10-34,,,,,,,,,,,,,,,
53,2002,2002-12-15,14,28.171,ATL,,SEA,L 24-30,,,,,,,,,,,,,,,
54,2002,2002-12-22,15,28.178,ATL,,DET,W 36-15,*,0,0,,0,0,0,,0,0,0,0.0,1,22,0
55,2002,2002-12-29,16,28.185,ATL,@,CLE,L 16-24,,,,,,,,,,,,,,,
56,2003,2003-09-28,4,29.093,ATL,@,CAR,L 3-23,,,,,,0,,,,,,,,,
57,2003,2003-11-02,8,29.128,ATL,,PHI,L 16-23,*,,,,,,,,,,,,,,
58,2003,2003-11-09,9,29.135,ATL,@,NYG,W 27-7,*,,,,,,,,,,,,,,
59,2003,2003-11-16,10,29.142,ATL,@,NOR,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,1,20,0
60,2003,2003-11-23,11,29.149,ATL,,TEN,L 31-38,*,,,,,,,,,,,,,,
61,2003,2003-11-30,12,29.156,ATL,@,HOU,L 13-17,*,,,,,,,,,,,,,,
62,2003,2003-12-07,13,29.163,ATL,,CAR,W 20-14,*,0,0,,0,1,14,14.00,0,0,0,0.0,1,0,0
63,2003,2003-12-20,15,29.176,ATL,@,TAM,W 30-28,*,0,0,,0,0,0,,0,1,6,0.0,1,41,1
64,2003,2003-12-28,16,29.184,ATL,,JAX,W 21-14,*,,,,,,,,,,,,,,
65,2004,2004-09-12,1,30.077,JAX,@,BUF,W 13-10,,,,,,,,,,,,,,,
66,2004,2004-09-19,2,30.084,JAX,,DEN,W 7-6,,,,,,,,,,,,,,,
67,2004,2004-09-26,3,30.091,JAX,@,TEN,W 15-12,,,,,,,,,,,,,,,
68,2004,2004-10-03,4,30.098,JAX,,IND,L 17-24,,,,,,,,,,,,,,,
69,2004,2004-10-10,5,30.105,JAX,@,SDG,L 21-34,,,,,,,,,,,,,,,
70,2004,2004-10-17,6,30.112,JAX,,KAN,W 22-16,,,,,,,,,,,,,,,
71,2004,2004-10-24,7,30.119,JAX,@,IND,W 27-24,,,,,,,,,,,,,,,
72,2004,2004-10-31,8,30.126,JAX,@,HOU,L 6-20,,,,,,,,,,,,,,,
73,2004,2004-11-14,9,30.140,JAX,,DET,W 23-17,,,,,,,,,,,,,,,
74,2004,2004-11-21,10,30.147,JAX,,TEN,L 15-18,,,,,,,,,,,,,,,
75,2004,2004-11-28,11,30.154,JAX,@,MIN,L 16-27,,,,,,,,,,,,,,,
76,2004,2004-12-05,12,30.161,JAX,,PIT,L 16-17,,,,,,,,,,,,,,,
77,2004,2004-12-12,13,30.168,JAX,,CHI,W 22-3,,,,,,,,,,,,,,,
78,2005,2005-09-11,1,31.076,TAM,@,MIN,W 24-13,,,,,,,,,,,,,,,
79,2005,2005-09-18,2,31.083,TAM,,BUF,W 19-3,*,,,,,,,,,,,,,,
80,2005,2005-09-25,3,31.090,TAM,@,GNB,W 17-16,,,,,,,,,,,,,,,
81,2005,2005-10-02,4,31.097,TAM,,DET,W 17-13,,,,,,,,,,,,,,,
82,2005,2005-10-09,5,31.104,TAM,@,NYJ,L 12-14,,,,,,,,,,,,,,,
83,2005,2005-10-16,6,31.111,TAM,,MIA,W 27-13,,,,,,,,,,,,,,,
84,2005,2005-10-30,7,31.125,TAM,@,SFO,L 10-15,,,,,,,,,,,,,,,
85,2005,2005-11-06,8,31.132,TAM,,CAR,L 14-34,,,,,,,,,,,,,,,
86,2005,2005-11-13,9,31.139,TAM,,WAS,W 36-35,,0,0,,0,0,0,,0,0,0,0.0,1,28,0
87,2005,2005-11-20,10,31.146,TAM,@,ATL,W 30-27,,,,,,,,,,,,,,,
88,2005,2005-11-27,11,31.153,TAM,,CHI,L 10-13,,,,,,,,,,,,,,,
89,2005,2005-12-04,12,31.160,TAM,@,NOR,W 10-3,,,,,,,,,,,,,,,
90,2005,2005-12-11,13,31.167,TAM,@,CAR,W 20-10,,,,,,,,,,,,,,,
91,2005,2005-12-17,14,31.173,TAM,@,NWE,L 0-28,*,,,,,,,,,,,,,,
92,2005,2005-12-24,15,31.180,TAM,,ATL,W 27-24,,,,,,,,,,,,,,,
93,2005,2006-01-01,16,31.188,TAM,,NOR,W 27-13,,0,0,,0,0,0,,0,0,0,0.0,1,18,0
94,2006,2006-09-10,1,32.075,TAM,,BAL,L 0-27,,,,,,,,,,,,,,,
95,2006,2006-09-17,2,32.082,TAM,@,ATL,L 3-14,*,0,0,,0,0,0,,0,0,0,1.0,0,0,0
96,2006,2006-09-24,3,32.089,TAM,,CAR,L 24-26,*,,,,,,,,,,,,,,
97,2006,2006-10-08,4,32.103,TAM,@,NOR,L 21-24,,,,,,,,,,,,,,,
98,2006,2006-10-15,5,32.110,TAM,,CIN,W 14-13,*,,,,,,,,,,,,,,
99,2006,2006-10-22,6,32.117,TAM,,PHI,W 23-21,*,0,0,,0,0,0,,0,0,0,0.0,1,27,0
100,2006,2006-10-29,7,32.124,TAM,@,NYG,L 3-17,*,,,,,,,,,,,,,,
101,2006,2006-11-05,8,32.131,TAM,,NOR,L 14-31,*,,,,,,,,,,,,,,
102,2006,2006-11-13,9,32.139,TAM,@,CAR,L 10-24,*,,,,,,,,,,,,,,
103,2006,2006-11-19,10,32.145,TAM,,WAS,W 20-17,*,,,,,,,,,,,,,,
104,2006,2006-11-23,11,32.149,TAM,@,DAL,L 10-38,*,,,,,,,,,,,,,,
105,2006,2006-12-03,12,32.159,TAM,@,PIT,L 3-20,*,,,,,,,,,,,,,,
106,2006,2006-12-10,13,32.166,TAM,,ATL,L 6-17,,,,,,,,,,,,,,,
107,2006,2006-12-17,14,32.173,TAM,@,CHI,L 31-34,,,,,,,,,,,,,,,
108,2006,2006-12-24,15,32.180,TAM,@,CLE,W 22-7,,,,,,,,,,,,,,,
109,2006,2006-12-31,16,32.187,TAM,,SEA,L 7-23,*,,,,,,,,,,,,,,
