ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1990,1990-12-23,15,24.049,CHI,,TAM,W 27-14,,,,
2,1990,1990-12-29,16,24.055,CHI,,KAN,L 10-21,,,,
3,1991,1991-09-01,1,24.301,RAM,,PHO,L 14-24,0,0,,0
4,1991,1991-09-08,2,24.308,RAM,@,NYG,W 19-13,0,0,,0
5,1991,1991-09-15,3,24.315,RAM,@,NOR,L 7-24,0,0,,0
6,1991,1991-09-22,4,24.322,RAM,@,SFO,L 10-27,0,0,,0
7,1991,1991-09-29,5,24.329,RAM,,GNB,W 23-21,0,0,,0
8,1991,1991-10-13,6,24.343,RAM,,SDG,W 30-24,0,0,,0
9,1991,1991-10-20,7,24.350,RAM,@,RAI,L 17-20,1,2,2.00,0
10,1991,1991-10-27,8,24.357,RAM,@,ATL,L 14-31,0,0,,0
11,1991,1991-11-03,9,24.364,RAM,,NOR,L 17-24,0,0,,0
12,1991,1991-11-10,10,25.006,RAM,,KAN,L 20-27,0,0,,0
13,1991,1991-11-17,11,25.013,RAM,@,DET,L 10-21,0,0,,0
14,1991,1991-11-25,12,25.021,RAM,,SFO,L 10-33,0,0,,0
15,1991,1991-12-01,13,25.027,RAM,,WAS,L 6-27,0,0,,0
16,1991,1991-12-08,14,25.034,RAM,,ATL,L 14-31,0,0,,0
17,1991,1991-12-15,15,25.041,RAM,@,MIN,L 14-20,0,0,,0
18,1991,1991-12-22,16,25.048,RAM,@,SEA,L 9-23,0,0,,0
19,1994,1994-09-04,1,27.304,DEN,,SDG,L 34-37,,,,
20,1995,1995-09-10,2,28.310,IND,@,NYJ,W 27-24,,,,
21,1995,1995-09-17,3,28.317,IND,@,BUF,L 14-20,,,,
22,1995,1995-10-01,4,28.331,IND,,STL,W 21-18,,,,
23,1995,1995-10-08,5,28.338,IND,@,MIA,W 27-24,,,,
24,1995,1995-10-15,6,28.345,IND,,SFO,W 18-17,,,,
25,1995,1995-10-22,7,28.352,IND,@,OAK,L 17-30,,,,
26,1995,1995-10-29,8,28.359,IND,,NYJ,W 17-10,,,,
27,1995,1995-11-05,9,29.001,IND,,BUF,L 10-16,,,,
28,1995,1995-11-12,10,29.008,IND,@,NOR,L 14-17,,,,
