ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1973,1973-09-16,1,23.004,DEN,,CIN,W 28-10
2,1973,1973-09-23,2,23.011,DEN,,SFO,L 34-36
3,1973,1973-09-30,3,23.018,DEN,,CHI,L 14-33
4,1973,1973-10-07,4,23.025,DEN,@,KAN,L 14-16
5,1973,1973-10-14,5,23.032,DEN,@,HOU,W 48-20
6,1973,1973-10-22,6,23.040,DEN,,OAK,T 23-23
7,1973,1973-10-28,7,23.046,DEN,@,NYJ,W 40-28
8,1973,1973-11-04,8,23.053,DEN,@,STL,T 17-17
9,1973,1973-11-11,9,23.060,DEN,,SDG,W 30-19
10,1973,1973-11-18,10,23.067,DEN,@,PIT,W 23-13
11,1973,1973-11-25,11,23.074,DEN,,KAN,W 14-10
12,1973,1973-12-02,12,23.081,DEN,,DAL,L 10-22
13,1973,1973-12-09,13,23.088,DEN,@,SDG,W 42-28
14,1973,1973-12-16,14,23.095,DEN,@,OAK,L 17-21
15,1974,1974-09-15,1,24.003,DEN,,RAM,L 10-17
16,1974,1974-09-22,2,24.010,DEN,,PIT,T 35-35
17,1974,1974-09-30,3,24.018,DEN,@,WAS,L 3-30
18,1974,1974-10-06,4,24.024,DEN,@,KAN,W 17-14
19,1974,1974-10-13,5,24.031,DEN,,NOR,W 33-17
20,1974,1974-10-20,6,24.038,DEN,,SDG,W 27-7
21,1974,1974-10-27,7,24.045,DEN,@,CLE,L 21-23
22,1974,1974-11-03,8,24.052,DEN,,OAK,L 17-28
23,1974,1974-11-10,9,24.059,DEN,@,BAL,W 17-6
24,1974,1974-11-18,10,24.067,DEN,,KAN,L 34-42
25,1974,1974-11-24,11,24.073,DEN,@,OAK,W 20-17
26,1974,1974-11-28,12,24.077,DEN,@,DET,W 31-27
27,1974,1974-12-08,13,24.087,DEN,,HOU,W 37-14
28,1974,1974-12-15,14,24.094,DEN,@,SDG,L 0-17
29,1975,1975-09-21,1,25.009,DEN,,KAN,W 37-33
30,1975,1975-09-29,2,25.017,DEN,,GNB,W 23-13
31,1975,1975-10-05,3,25.023,DEN,@,BUF,L 14-38
32,1975,1975-10-12,4,25.030,DEN,@,PIT,L 9-20
33,1975,1975-10-19,5,25.037,DEN,,CLE,W 16-15
34,1975,1975-10-26,6,25.044,DEN,@,KAN,L 13-26
35,1975,1975-11-02,7,25.051,DEN,,OAK,L 17-42
36,1975,1975-11-09,8,25.058,DEN,,CIN,L 16-17
37,1975,1975-11-16,9,25.065,DEN,@,SDG,W 27-17
38,1975,1975-11-23,10,25.072,DEN,@,ATL,L 21-35
39,1975,1975-11-30,11,25.079,DEN,,SDG,W 13-10
40,1975,1975-12-08,12,25.087,DEN,@,OAK,L 10-17
41,1975,1975-12-14,13,25.093,DEN,,PHI,W 25-10
42,1975,1975-12-20,14,25.099,DEN,@,MIA,L 13-14
43,1977,1977-09-18,1,27.006,DEN,,STL,W 7-0
44,1977,1977-09-25,2,27.013,DEN,,BUF,W 26-6
45,1977,1977-10-02,3,27.020,DEN,@,SEA,W 24-13
46,1977,1977-10-09,4,27.027,DEN,,KAN,W 23-7
47,1977,1977-10-16,5,27.034,DEN,@,OAK,W 30-7
48,1977,1977-10-23,6,27.041,DEN,@,CIN,W 24-13
49,1977,1977-10-30,7,27.048,DEN,,OAK,L 14-24
50,1977,1977-11-06,8,27.055,DEN,,PIT,W 21-7
51,1977,1977-11-13,9,27.062,DEN,@,SDG,W 17-14
52,1977,1977-11-20,10,27.069,DEN,@,KAN,W 14-7
53,1977,1977-11-27,11,27.076,DEN,,BAL,W 27-13
54,1977,1977-12-04,12,27.083,DEN,@,HOU,W 24-14
55,1977,1977-12-11,13,27.090,DEN,,SDG,W 17-9
56,1977,1977-12-18,14,27.097,DEN,@,DAL,L 6-14
57,1978,1978-09-03,1,27.356,DEN,,OAK,W 14-6
58,1978,1978-09-11,2,27.364,DEN,@,MIN,L 9-12
59,1978,1978-09-17,3,28.005,DEN,,SDG,W 27-14
60,1978,1978-09-24,4,28.012,DEN,@,KAN,W 23-17
61,1978,1978-10-01,5,28.019,DEN,,SEA,W 28-7
62,1978,1978-10-08,6,28.026,DEN,@,SDG,L 0-23
63,1978,1978-10-16,7,28.034,DEN,,CHI,W 16-7
64,1978,1978-11-12,11,28.061,DEN,@,CLE,W 19-7
65,1978,1978-11-19,12,28.068,DEN,,GNB,W 16-3
66,1978,1978-11-23,13,28.072,DEN,@,DET,L 14-17
67,1978,1978-12-03,14,28.082,DEN,@,OAK,W 21-6
68,1978,1978-12-10,15,28.089,DEN,,KAN,W 24-3
69,1978,1978-12-16,16,28.095,DEN,,PIT,L 17-21
70,1979,1979-09-02,1,28.355,DEN,,CIN,W 10-0
71,1979,1979-09-06,2,28.359,DEN,,RAM,L 9-13
72,1979,1979-09-16,3,29.004,DEN,@,ATL,W 20-17
73,1979,1979-09-23,4,29.011,DEN,,SEA,W 37-34
74,1979,1979-09-30,5,29.018,DEN,@,OAK,L 3-27
75,1979,1979-10-07,6,29.025,DEN,,SDG,W 7-0
76,1979,1979-10-14,7,29.032,DEN,@,KAN,W 24-10
77,1979,1979-10-22,8,29.040,DEN,@,PIT,L 7-42
78,1979,1979-10-28,9,29.046,DEN,,KAN,W 20-3
79,1979,1979-11-04,10,29.053,DEN,,NOR,W 10-3
80,1979,1979-11-11,11,29.060,DEN,,NWE,W 45-10
81,1979,1979-11-18,12,29.067,DEN,@,SFO,W 38-28
82,1979,1979-11-25,13,29.074,DEN,,OAK,L 10-14
83,1979,1979-12-02,14,29.081,DEN,@,BUF,W 19-16
84,1979,1979-12-08,15,29.087,DEN,@,SEA,L 23-28
85,1979,1979-12-17,16,29.096,DEN,@,SDG,L 7-17
86,1980,1980-09-07,1,29.361,DEN,@,PHI,L 6-27
87,1980,1980-09-14,2,30.002,DEN,,DAL,W 41-20
88,1980,1980-09-21,3,30.009,DEN,,SDG,L 13-30
89,1980,1980-10-05,5,30.023,DEN,@,CLE,W 19-16
90,1980,1980-10-13,6,30.031,DEN,,WAS,W 20-17
91,1980,1980-10-19,7,30.037,DEN,,KAN,L 17-23
92,1980,1980-10-26,8,30.044,DEN,@,NYG,W 14-9
93,1980,1980-11-02,9,30.051,DEN,,HOU,L 16-20
94,1980,1980-11-09,10,30.058,DEN,@,SDG,W 20-13
95,1980,1980-11-16,11,30.065,DEN,,NYJ,W 31-24
96,1980,1980-12-01,13,30.080,DEN,@,OAK,L 3-9
97,1980,1980-12-07,14,30.086,DEN,@,KAN,L 14-31
98,1980,1980-12-14,15,30.093,DEN,,OAK,L 21-24
99,1980,1980-12-21,16,30.100,DEN,@,SEA,W 25-17
100,1981,1981-09-06,1,30.359,DEN,,OAK,W 9-7
101,1981,1981-09-13,2,31.001,DEN,@,SEA,L 10-13
102,1981,1981-09-20,3,31.008,DEN,,BAL,W 28-10
103,1981,1981-09-27,4,31.015,DEN,,SDG,W 42-24
104,1981,1981-10-04,5,31.022,DEN,@,OAK,W 17-0
105,1981,1981-10-11,6,31.029,DEN,,DET,W 27-21
106,1981,1981-10-18,7,31.036,DEN,@,KAN,L 14-28
107,1981,1981-10-25,8,31.043,DEN,@,BUF,L 7-9
108,1981,1981-11-02,9,31.051,DEN,,MIN,W 19-17
109,1981,1981-11-08,10,31.057,DEN,,CLE,W 23-20
110,1981,1981-11-15,11,31.064,DEN,@,TAM,W 24-7
111,1981,1981-11-22,12,31.071,DEN,@,CIN,L 21-38
112,1981,1981-11-29,13,31.078,DEN,@,SDG,L 17-34
113,1981,1981-12-06,14,31.085,DEN,,KAN,W 16-13
114,1981,1981-12-13,15,31.092,DEN,,SEA,W 23-13
115,1981,1981-12-20,16,31.099,DEN,@,CHI,L 24-35
116,1982,1982-09-12,1,32.000,DEN,,SDG,L 3-23
