ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1994,1994-09-04,1,22.332,DET,,ATL,W 31-28,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
2,1994,1994-09-19,3,22.347,DET,@,DAL,W 20-17,,,,,,,0.0%,,,,,,0,26,,0,,,,,,
3,1994,1994-09-25,4,22.353,DET,,NWE,L 17-23,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
4,1994,1994-10-02,5,22.360,DET,@,TAM,L 14-24,,1,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
5,1994,1994-10-09,6,23.002,DET,,SFO,L 21-27,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
6,1994,1994-10-23,7,23.016,DET,,CHI,W 21-16,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
7,1994,1994-10-30,8,23.023,DET,@,NYG,W 28-25,,,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,0,0,,0,0,0
8,1994,1994-11-06,9,23.030,DET,@,GNB,L 30-38,,2,0,0,,0,0.0%,0.00,,,,,0,0,,0,,,,,,
9,1994,1994-11-13,10,23.037,DET,,TAM,W 14-9,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
10,1994,1994-11-20,11,23.044,DET,@,CHI,L 10-20,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
11,1994,1994-11-24,12,23.048,DET,,BUF,W 35-21,,,0,0,,0,0.0%,,,,,,0,0,,0,,,,,,
12,1994,1994-12-04,13,23.058,DET,,GNB,W 34-31,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,0
13,1994,1994-12-17,15,23.071,DET,,MIN,W 41-19,,2,2,22,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,1,6
14,1994,1994-12-25,16,23.079,DET,@,MIA,L 20-27,,1,0,0,,0,0.0%,0.00,0,0,,0,3,117,39.00,1,0,0,,0,1,6
15,1995,1995-09-03,1,23.331,DET,@,PIT,L 20-23,,3,1,4,4.00,0,33.3%,1.33,0,0,,0,5,79,15.80,0,0,0,,0,0,0
16,1995,1995-09-10,2,23.338,DET,@,MIN,L 10-20,,5,2,34,17.00,0,40.0%,6.80,0,0,,0,4,102,25.50,0,3,23,7.67,0,0,0
17,1995,1995-09-17,3,23.345,DET,,ARI,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,6,136,22.67,0,2,19,9.50,0,0,0
18,1995,1995-09-25,4,23.353,DET,,SFO,W 27-24,,1,0,0,,0,0.0%,0.00,0,0,,0,2,53,26.50,0,0,0,,0,0,0
19,1995,1995-10-08,5,24.001,DET,,CLE,W 38-20,,7,5,43,8.60,0,71.4%,6.14,0,0,,0,1,17,17.00,0,2,6,3.00,0,0,0
20,1995,1995-10-15,6,24.008,DET,@,GNB,L 21-30,,8,5,62,12.40,1,62.5%,7.75,0,0,,0,0,0,,0,0,0,,0,1,6
21,1995,1995-10-22,7,24.015,DET,@,WAS,L 30-36,,10,8,76,9.50,1,80.0%,7.60,0,0,,0,0,0,,0,0,0,,0,1,6
22,1995,1995-10-29,8,24.022,DET,,GNB,W 24-16,,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0
23,1995,1995-11-05,9,24.029,DET,@,ATL,L 22-34,,9,3,54,18.00,1,33.3%,6.00,0,0,,0,0,3,,0,0,,,0,1,6
24,1995,1995-11-12,10,24.036,DET,,TAM,W 27-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,
25,1995,1995-11-19,11,24.043,DET,@,CHI,W 24-17,,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
26,1995,1995-11-23,12,24.047,DET,,MIN,W 44-38,,10,7,102,14.57,1,70.0%,10.20,0,0,,0,0,0,,0,0,0,,0,1,6
27,1995,1995-12-04,13,24.058,DET,,CHI,W 27-7,,3,1,4,4.00,1,33.3%,1.33,1,18,18.00,0,0,0,,0,0,0,,0,1,6
28,1995,1995-12-10,14,24.064,DET,@,HOU,W 24-17,,3,1,17,17.00,0,33.3%,5.67,1,8,8.00,0,0,0,,0,0,0,,0,0,0
29,1995,1995-12-17,15,24.071,DET,,JAX,W 44-0,,7,4,80,20.00,2,57.1%,11.43,1,7,7.00,0,0,0,,0,0,0,,0,2,12
30,1995,1995-12-23,16,24.077,DET,@,TAM,W 37-10,,7,4,64,16.00,1,57.1%,9.14,0,0,,0,0,0,,0,0,0,,0,1,6
31,1996,1996-09-01,1,24.330,DET,@,MIN,L 13-17,,3,1,16,16.00,0,33.3%,5.33,3,25,8.33,0,0,0,,0,0,0,,0,0,0
32,1996,1996-09-08,2,24.337,DET,,TAM,W 21-6,,3,0,0,,0,0.0%,0.00,2,-6,-3.00,0,0,0,,0,0,0,,0,0,0
33,1996,1996-09-15,3,24.344,DET,@,PHI,L 17-24,,7,5,39,7.80,0,71.4%,5.57,0,0,,0,0,0,,0,0,0,,0,0,0
34,1996,1996-09-22,4,24.351,DET,,CHI,W 35-16,,8,7,174,24.86,2,87.5%,21.75,1,6,6.00,0,0,0,,0,0,0,,0,2,12
35,1996,1996-09-29,5,24.358,DET,@,TAM,W 27-0,,4,3,58,19.33,1,75.0%,14.50,1,-4,-4.00,0,0,0,,0,0,0,,0,1,6
36,1996,1996-10-06,6,24.365,DET,,ATL,W 28-24,,9,4,49,12.25,0,44.4%,5.44,0,0,,0,0,0,,0,0,0,,0,0,0
37,1996,1996-10-13,7,25.006,DET,@,OAK,L 21-37,,10,8,109,13.63,1,80.0%,10.90,0,0,,0,0,0,,0,0,0,,0,1,6
38,1996,1996-10-27,8,25.020,DET,,NYG,L 7-35,,6,2,9,4.50,0,33.3%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0
39,1996,1996-11-03,9,25.027,DET,@,GNB,L 18-28,,7,3,17,5.67,0,42.9%,2.43,0,0,,0,0,0,,0,0,0,,0,0,0
40,1996,1996-11-11,10,25.035,DET,@,SDG,L 21-27,,8,3,32,10.67,0,37.5%,4.00,1,18,18.00,0,0,0,,0,0,0,,0,0,0
41,1996,1996-11-17,11,25.041,DET,,SEA,W 17-16,,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,0,0,,0,0,0
42,1996,1996-11-24,12,25.048,DET,@,CHI,L 14-31,,4,1,25,25.00,0,25.0%,6.25,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
43,1996,1996-11-28,13,25.052,DET,,KAN,L 24-28,,6,2,27,13.50,1,33.3%,4.50,0,0,,0,0,0,,0,0,0,,0,1,6
44,1996,1996-12-08,14,25.062,DET,,MIN,L 22-24,,5,4,68,17.00,1,80.0%,13.60,0,0,,0,0,0,,0,0,0,,0,1,6
45,1996,1996-12-15,15,25.069,DET,,GNB,L 3-31,,8,6,40,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
46,1996,1996-12-23,16,25.077,DET,@,SFO,L 14-24,,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,0,0
47,1997,1997-08-31,1,25.328,DET,,ATL,W 28-17,,8,1,7,7.00,0,12.5%,0.88,0,0,,0,0,0,,0,0,0,,0,0,0
48,1997,1997-09-07,2,25.335,DET,,TAM,L 17-24,,10,4,102,25.50,1,40.0%,10.20,0,0,,0,0,0,,0,0,0,,0,1,6
49,1997,1997-09-14,3,25.342,DET,@,CHI,W 32-7,,8,4,49,12.25,1,50.0%,6.13,0,0,,0,0,0,,0,0,0,,0,1,6
50,1997,1997-09-21,4,25.349,DET,@,NOR,L 17-35,,11,5,72,14.40,0,45.5%,6.55,0,0,,0,0,0,,0,0,0,,0,0,0
51,1997,1997-09-28,5,25.356,DET,,GNB,W 26-15,,11,6,61,10.17,0,54.5%,5.55,1,20,20.00,0,0,0,,0,0,0,,0,0,0
52,1997,1997-10-05,6,25.363,DET,@,BUF,L 13-22,,4,2,27,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,0,0,,0,0,0
53,1997,1997-10-12,7,26.005,DET,@,TAM,W 27-9,,8,7,66,9.43,0,87.5%,8.25,0,0,,0,0,0,,0,0,0,,0,0,0
54,1997,1997-10-19,8,26.012,DET,,NYG,L 20-26,,8,5,72,14.40,1,62.5%,9.00,0,0,,0,0,0,,0,0,0,,0,1,6
55,1997,1997-11-02,9,26.026,DET,@,GNB,L 10-20,,10,4,35,8.75,0,40.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0
56,1997,1997-11-09,10,26.033,DET,@,WAS,L 7-30,,14,5,69,13.80,0,35.7%,4.93,0,0,,0,0,0,,0,0,0,,0,0,0
57,1997,1997-11-16,11,26.040,DET,,MIN,W 38-15,,9,6,59,9.83,1,66.7%,6.56,1,9,9.00,0,0,0,,0,0,0,,0,1,6
58,1997,1997-11-23,12,26.047,DET,,IND,W 32-10,,6,5,39,7.80,0,83.3%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0
59,1997,1997-11-27,13,26.051,DET,,CHI,W 55-20,,14,7,120,17.14,1,50.0%,8.57,0,0,,0,0,0,,0,0,0,,0,1,6
60,1997,1997-12-07,14,26.061,DET,@,MIA,L 30-33,,10,9,171,19.00,1,90.0%,17.10,0,0,,0,0,0,,0,0,0,,0,1,6
61,1997,1997-12-14,15,26.068,DET,@,MIN,W 14-13,,10,8,95,11.88,0,80.0%,9.50,1,4,4.00,0,0,0,,0,0,0,,0,0,0
62,1997,1997-12-21,16,26.075,DET,,NYJ,W 13-10,,7,2,13,6.50,0,28.6%,1.86,0,0,,0,0,0,,0,0,0,,0,0,0
