ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
35,2014,2014-12-22,15,26.178,DEN,@,CIN,L 28-37,,6,2,33,16.50,0,33.3%,5.50,0,0,0.0,1,0
36,2014,2014-12-28,16,26.184,DEN,,OAK,W 47-14,,,,,,,0.0%,,,,,,
37,2015,2015-10-11,5,27.106,JAX,@,TAM,L 31-38,*,2,2,20,10.00,0,100.0%,10.00,0,0,0.0,0,0
38,2015,2015-10-18,6,27.113,JAX,,HOU,L 20-31,*,13,7,78,11.14,1,53.8%,6.00,1,6,0.0,0,0
39,2015,2015-10-25,7,27.120,JAX,,BUF,W 34-31,,5,1,4,4.00,0,20.0%,0.80,0,0,0.0,0,0
40,2015,2015-11-08,8,27.134,JAX,@,NYJ,L 23-28,*,8,3,14,4.67,0,37.5%,1.75,0,0,0.0,0,0
41,2015,2015-11-15,9,27.141,JAX,@,BAL,W 22-20,*,5,2,23,11.50,0,40.0%,4.60,0,0,0.0,0,0
42,2015,2015-11-19,10,27.145,JAX,,TEN,W 19-13,*,8,5,28,5.60,1,62.5%,3.50,1,6,0.0,0,0
43,2015,2015-11-29,11,27.155,JAX,,SDG,L 25-31,*,10,9,116,12.89,1,90.0%,11.60,1,6,0.0,0,0
44,2015,2015-12-06,12,27.162,JAX,@,TEN,L 39-42,*,5,2,15,7.50,1,40.0%,3.00,1,6,0.0,0,0
45,2015,2015-12-13,13,27.169,JAX,,IND,W 51-16,*,7,5,54,10.80,1,71.4%,7.71,1,6,0.0,0,0
46,2015,2015-12-20,14,27.176,JAX,,ATL,L 17-23,*,9,6,79,13.17,0,66.7%,8.78,0,0,0.0,0,0
47,2015,2015-12-27,15,27.183,JAX,@,NOR,L 27-38,*,2,2,12,6.00,0,100.0%,6.00,0,0,0.0,0,0
48,2015,2016-01-03,16,27.190,JAX,@,HOU,L 6-30,*,6,2,12,6.00,0,33.3%,2.00,0,0,0.0,0,0
49,2016,2016-09-11,1,28.076,JAX,,GNB,L 23-27,*,5,5,64,12.80,1,100.0%,12.80,1,6,0.0,0,0
50,2016,2016-09-18,2,28.083,JAX,@,SDG,L 14-38,*,7,4,71,17.75,0,57.1%,10.14,0,0,0.0,0,0
51,2016,2016-09-25,3,28.090,JAX,,BAL,L 17-19,*,5,2,13,6.50,0,40.0%,2.60,0,0,0.0,0,0
52,2016,2016-10-16,5,28.111,JAX,@,CHI,W 17-16,*,4,2,28,14.00,0,50.0%,7.00,0,0,0.0,0,0
53,2016,2016-10-23,6,28.118,JAX,,OAK,L 16-33,*,7,3,20,6.67,1,42.9%,2.86,1,6,0.0,0,0
54,2016,2016-10-27,7,28.122,JAX,@,TEN,L 22-36,*,6,3,28,9.33,1,50.0%,4.67,1,6,0.0,0,0
55,2016,2016-11-06,8,28.132,JAX,@,KAN,L 14-19,,2,2,21,10.50,0,100.0%,10.50,0,0,0.0,0,0
56,2016,2016-11-13,9,28.139,JAX,,HOU,L 21-24,,10,6,24,4.00,1,60.0%,2.40,1,6,0.0,0,0
57,2016,2016-11-20,10,28.146,JAX,@,DET,L 19-26,,5,3,12,4.00,0,60.0%,2.40,0,0,0.0,0,0
58,2017,2017-09-17,1,29.082,MIA,@,LAC,W 19-17,*,3,3,26,8.67,0,100.0%,8.67,0,0,0.0,0,0
59,2017,2017-09-24,2,29.089,MIA,@,NYJ,L 6-20,*,5,3,16,5.33,0,60.0%,3.20,0,0,0.0,0,0
60,2017,2017-10-01,3,29.096,MIA,,NOR,L 0-20,*,4,2,29,14.50,0,50.0%,7.25,0,0,0.0,0,0
61,2017,2017-10-08,4,29.103,MIA,,TEN,W 16-10,*,4,1,15,15.00,0,25.0%,3.75,0,0,0.0,0,0
62,2017,2017-10-15,5,29.110,MIA,@,ATL,W 20-17,*,5,3,22,7.33,0,60.0%,4.40,0,0,0.0,0,0
63,2017,2017-10-22,6,29.117,MIA,,NYJ,W 31-28,*,4,3,58,19.33,0,75.0%,14.50,0,0,0.0,0,0
64,2017,2017-10-26,7,29.121,MIA,@,BAL,L 0-40,*,3,2,2,1.00,0,66.7%,0.67,0,0,0.0,0,0
65,2017,2017-11-05,8,29.131,MIA,,OAK,L 24-27,*,8,6,84,14.00,1,75.0%,10.50,1,6,0.0,0,0
66,2017,2017-11-13,9,29.139,MIA,@,CAR,L 21-45,*,5,2,8,4.00,1,40.0%,1.60,1,6,0.0,0,0
67,2017,2017-11-19,10,29.145,MIA,,TAM,L 20-30,*,4,4,30,7.50,0,100.0%,7.50,0,0,0.0,0,0
68,2017,2017-11-26,11,29.152,MIA,@,NWE,L 17-35,,6,5,52,10.40,0,83.3%,8.67,0,0,0.0,0,0
69,2017,2017-12-03,12,29.159,MIA,,DEN,W 35-9,*,3,3,20,6.67,1,100.0%,6.67,1,6,0.0,0,0
70,2017,2017-12-11,13,29.167,MIA,,NWE,W 27-20,*,4,2,11,5.50,0,50.0%,2.75,0,0,0.0,0,0
71,2017,2017-12-17,14,29.173,MIA,@,BUF,L 16-24,*,4,2,15,7.50,0,50.0%,3.75,0,0,0.0,0,0
