ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
28,1984,1984-09-16,3,25.095,IND,,STL,L 33-34,,,,
29,1984,1984-09-23,4,25.102,IND,@,MIA,L 7-44,,,,
30,1984,1984-09-30,5,25.109,IND,,BUF,W 31-17,,,,
31,1984,1984-10-07,6,25.116,IND,,WAS,L 7-35,,,,
32,1984,1984-10-14,7,25.123,IND,@,PHI,L 7-16,,,,
33,1984,1984-10-21,8,25.130,IND,,PIT,W 17-16,,,,
34,1984,1984-10-28,9,25.137,IND,@,DAL,L 3-22,,,,
35,1984,1984-11-04,10,25.144,IND,,SDG,L 10-38,,,,
36,1984,1984-11-11,11,25.151,IND,@,NYJ,W 9-5,,,,
37,1984,1984-11-18,12,25.158,IND,,NWE,L 17-50,,,,
38,1984,1984-11-25,13,25.165,IND,@,RAI,L 7-21,,,,
39,1984,1984-12-02,14,25.172,IND,@,BUF,L 15-21,,,,
40,1984,1984-12-09,15,25.179,IND,,MIA,L 17-35,,,,
41,1984,1984-12-16,16,25.186,IND,@,NWE,L 10-16,,,,
42,1985,1985-09-08,1,26.087,IND,@,PIT,L 3-45,,,,
43,1985,1985-09-15,2,26.094,IND,@,MIA,L 13-30,,,,
44,1985,1985-09-22,3,26.101,IND,,DET,W 14-6,,,,
45,1985,1985-09-29,4,26.108,IND,@,NYJ,L 20-25,,,,
46,1985,1985-10-06,5,26.115,IND,,BUF,W 49-17,,,,
47,1985,1985-10-13,6,26.122,IND,,DEN,L 10-15,,,,
48,1985,1985-10-20,7,26.129,IND,@,BUF,L 9-21,,,,
49,1985,1985-10-27,8,26.136,IND,,GNB,W 37-10,,,,
50,1985,1985-11-03,9,26.143,IND,,NYJ,L 17-35,,,,
51,1985,1985-11-10,10,26.150,IND,@,NWE,L 15-34,,,,
52,1985,1985-11-17,11,26.157,IND,,MIA,L 20-34,,,,
53,1985,1985-11-24,12,26.164,IND,@,KAN,L 7-20,,,,
54,1985,1985-12-01,13,26.171,IND,,NWE,L 31-38,,,,
55,1985,1985-12-08,14,26.178,IND,@,CHI,L 10-17,,,,
56,1985,1985-12-15,15,26.185,IND,@,TAM,W 31-23,,,,
57,1985,1985-12-22,16,26.192,IND,,HOU,W 34-16,,,,
58,1986,1986-09-07,1,27.086,IND,@,NWE,L 3-33,,,,
59,1986,1986-09-14,2,27.093,IND,@,MIA,L 10-30,,,,
60,1986,1986-09-21,3,27.100,IND,,RAM,L 7-24,,,,
61,1986,1986-09-28,4,27.107,IND,,NYJ,L 7-26,,,,
62,1986,1986-10-05,5,27.114,IND,@,SFO,L 14-35,,,,
63,1986,1986-10-12,6,27.121,IND,,NOR,L 14-17,,,,
64,1986,1986-10-19,7,27.128,IND,@,BUF,L 13-24,,,,
65,1986,1986-10-26,8,27.135,IND,,MIA,L 13-17,,,,
66,1986,1986-11-02,9,27.142,IND,,CLE,L 9-24,,,,
67,1987,1987-09-13,1,28.092,IND,,CIN,L 21-23,0,0,,0
68,1987,1987-09-20,2,28.099,IND,,MIA,L 10-23,0,0,,0
69,1987,1987-10-25,6,28.134,IND,,NWE,W 30-16,0,0,,0
70,1987,1987-11-01,7,28.141,IND,@,NYJ,W 19-14,0,0,,0
71,1987,1987-11-08,8,28.148,IND,,SDG,L 13-16,0,0,,0
72,1987,1987-11-15,9,28.155,IND,@,MIA,W 40-21,0,0,,0
73,1987,1987-11-22,10,28.162,IND,@,NWE,L 0-24,0,0,,0
74,1987,1987-11-29,11,28.169,IND,,HOU,W 51-27,0,0,,0
75,1987,1987-12-06,12,28.176,IND,@,CLE,W 9-7,0,0,,0
76,1987,1987-12-13,13,28.183,IND,,BUF,L 3-27,0,0,,0
77,1987,1987-12-20,14,28.190,IND,@,SDG,W 20-7,0,0,,0
78,1987,1987-12-27,15,28.197,IND,,TAM,W 24-6,1,-4,-4.00,0
79,1988,1988-09-04,1,29.083,IND,,HOU,L 14-17,,,,
80,1988,1988-09-11,2,29.090,IND,,CHI,L 13-17,,,,
81,1988,1988-09-19,3,29.098,IND,@,CLE,L 17-23,,,,
82,1988,1988-09-25,4,29.104,IND,,MIA,W 15-13,,,,
83,1988,1988-10-02,5,29.111,IND,@,NWE,L 17-21,,,,
84,1988,1988-10-09,6,29.118,IND,@,BUF,L 23-34,,,,
85,1988,1988-10-16,7,29.125,IND,,TAM,W 35-31,,,,
86,1988,1988-10-23,8,29.132,IND,@,SDG,W 16-0,,,,
87,1988,1988-10-31,9,29.140,IND,,DEN,W 55-23,,,,
88,1988,1988-11-06,10,29.146,IND,,NYJ,W 38-14,,,,
89,1988,1988-11-13,11,29.153,IND,@,GNB,W 20-13,,,,
90,1988,1988-11-20,12,29.160,IND,@,MIN,L 3-12,,,,
91,1988,1988-11-27,13,29.167,IND,,NWE,W 24-21,,,,
92,1988,1988-12-04,14,29.174,IND,@,MIA,W 31-28,,,,
93,1988,1988-12-10,15,29.180,IND,@,NYJ,L 16-34,,,,
94,1988,1988-12-18,16,29.188,IND,,BUF,W 17-14,,,,
95,1989,1989-09-10,1,30.089,IND,,SFO,L 24-30,,,,
96,1989,1989-09-17,2,30.096,IND,@,RAM,L 17-31,,,,
97,1989,1989-09-24,3,30.103,IND,,ATL,W 13-9,,,,
98,1989,1989-10-01,4,30.110,IND,@,NYJ,W 17-10,,,,
99,1989,1989-10-08,5,30.117,IND,,BUF,W 37-14,,,,
100,1989,1989-10-15,6,30.124,IND,@,DEN,L 3-14,,,,
101,1989,1989-10-22,7,30.131,IND,@,CIN,W 23-12,,,,
102,1989,1989-10-29,8,30.138,IND,,NWE,L 20-23,,,,
103,1989,1989-11-05,9,30.145,IND,@,MIA,L 13-19,,,,
104,1989,1989-11-12,10,30.152,IND,@,BUF,L 7-30,,,,
105,1989,1989-11-19,11,30.159,IND,,NYJ,W 27-10,,,,
106,1989,1989-11-26,12,30.166,IND,,SDG,W 10-6,,,,
107,1989,1989-12-03,13,30.173,IND,@,NWE,L 16-22,,,,
108,1989,1989-12-10,14,30.180,IND,,CLE,W 23-17,,,,
109,1989,1989-12-17,15,30.187,IND,,MIA,W 42-13,,,,
110,1989,1989-12-24,16,30.194,IND,@,NOR,L 6-41,,,,
