ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
1,1992,1992-09-06,1,22.142,PHO,@,TAM,L 7-23,,4,9,44.44,29,0,1,13.0,0,0,3.22,-1.78
2,1992,1992-11-29,12,22.226,PHO,@,WAS,L 3-41,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50
