ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2001,2001-10-28,7,23.084,SDG,,BUF,W 27-24,,,,,
2,2001,2001-11-18,10,23.105,SDG,@,OAK,L 24-34,*,,,,
3,2001,2001-11-25,11,23.112,SDG,,ARI,L 17-20,,1,9,9.00,0
4,2001,2001-12-09,13,23.126,SDG,@,PHI,L 14-24,,,,,
