ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2016,2016-09-11,1,23.310,BAL,,BUF,W 13-7,,0.0,1,1
2,2016,2016-09-18,2,23.317,BAL,@,CLE,W 25-20,,1.0,1,0
3,2016,2016-09-25,3,23.324,BAL,@,JAX,W 19-17,,0.0,1,0
4,2016,2016-10-02,4,23.331,BAL,,OAK,L 27-28,,0.0,0,1
5,2016,2016-10-09,5,23.338,BAL,,WAS,L 10-16,,0.0,2,1
6,2016,2016-10-16,6,23.345,BAL,@,NYG,L 23-27,,0.0,1,2
7,2016,2016-10-23,7,23.352,BAL,@,NYJ,L 16-24,,1.0,3,2
8,2016,2016-11-06,8,24.000,BAL,,PIT,W 21-14,,0.0,1,1
9,2016,2016-11-10,9,24.004,BAL,,CLE,W 28-7,,0.0,1,0
10,2016,2016-11-20,10,24.014,BAL,@,DAL,L 17-27,*,0.0,2,3
11,2016,2016-11-27,11,24.021,BAL,,CIN,W 19-14,,0.0,1,1
12,2016,2016-12-04,12,24.028,BAL,,MIA,W 38-6,,0.0,0,0
13,2016,2016-12-12,13,24.036,BAL,@,NWE,L 23-30,,0.0,0,0
14,2016,2016-12-18,14,24.042,BAL,,PHI,W 27-26,,0.0,2,0
15,2016,2016-12-25,15,24.049,BAL,@,PIT,L 27-31,,0.0,0,0
16,2016,2017-01-01,16,24.056,BAL,@,CIN,L 10-27,,0.0,3,4
17,2017,2017-09-10,1,24.308,BAL,@,CIN,W 20-0,*,1.0,3,1
18,2017,2017-09-17,2,24.315,BAL,,CLE,W 24-10,,0.0,0,1
19,2017,2017-09-24,3,24.322,BAL,@,JAX,L 7-44,*,0.0,3,0
20,2017,2017-10-01,4,24.329,BAL,,PIT,L 9-26,*,0.0,5,2
21,2017,2017-10-08,5,24.336,BAL,@,OAK,W 30-17,*,0.0,1,0
22,2017,2017-10-15,6,24.343,BAL,,CHI,L 24-27,*,0.0,6,0
23,2017,2017-10-22,7,24.350,BAL,@,MIN,L 16-24,*,0.0,1,3
24,2017,2017-10-26,8,24.354,BAL,,MIA,W 40-0,*,0.0,2,0
25,2017,2017-11-05,9,24.364,BAL,@,TEN,L 20-23,*,0.0,0,0
26,2017,2017-11-19,10,25.013,BAL,@,GNB,W 23-0,,0.0,3,0
27,2017,2017-11-27,11,25.021,BAL,,HOU,W 23-16,*,0.0,2,1
28,2017,2017-12-03,12,25.027,BAL,,DET,W 44-20,*,0.0,1,5
29,2017,2017-12-10,13,25.034,BAL,@,PIT,L 38-39,*,0.0,2,1
30,2017,2017-12-17,14,25.041,BAL,@,CLE,W 27-10,*,0.0,1,1
31,2017,2017-12-23,15,25.047,BAL,,IND,W 23-16,*,0.0,1,1
32,2017,2017-12-31,16,25.055,BAL,,CIN,L 27-31,,0.0,1,1
33,2018,2018-09-09,1,25.307,BAL,,BUF,W 47-3,,0.0,0,1
34,2018,2018-09-13,2,25.311,BAL,@,CIN,L 23-34,,0.0,0,2
