ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2010,2011-01-02,16,24.224,PHI,,DAL,L 13-14,,0.0,4,0
2,2011,2011-09-11,1,25.111,PHI,@,STL,W 31-13,,0.0,0,0
3,2011,2011-09-18,2,25.118,PHI,@,ATL,L 31-35,,0.0,0,0
4,2011,2011-09-25,3,25.125,PHI,,NYG,L 16-29,,,,
5,2011,2011-10-09,5,25.139,PHI,@,BUF,L 24-31,,0.0,0,1
6,2011,2011-10-16,6,25.146,PHI,@,WAS,W 20-13,,0.0,0,1
7,2011,2011-10-30,7,25.160,PHI,,DAL,W 34-7,,,,
8,2011,2011-11-07,8,25.168,PHI,,CHI,L 24-30,,0.0,0,0
9,2011,2011-11-13,9,25.174,PHI,,ARI,L 17-21,,,,
10,2011,2011-11-20,10,25.181,PHI,@,NYG,W 17-10,,0.0,0,0
11,2011,2011-11-27,11,25.188,PHI,,NWE,L 20-38,*,0.0,4,0
12,2011,2011-12-01,12,25.192,PHI,@,SEA,L 14-31,,,,
13,2011,2011-12-24,15,25.215,PHI,@,DAL,W 20-7,,0.0,2,0
14,2011,2012-01-01,16,25.223,PHI,,WAS,W 34-10,,0.0,0,1
15,2012,2012-09-09,1,26.109,PHI,@,CLE,W 17-16,,,,
16,2012,2012-09-16,2,26.116,PHI,,BAL,W 24-23,,,,
17,2012,2012-09-23,3,26.123,PHI,@,ARI,L 6-27,,0.0,1,0
18,2012,2012-09-30,4,26.130,PHI,,NYG,W 19-17,,0.0,1,1
19,2012,2012-10-07,5,26.137,PHI,@,PIT,L 14-16,,0.0,0,0
20,2012,2012-10-14,6,26.144,PHI,,DET,L 23-26,,0.0,2,0
21,2012,2012-10-28,7,26.158,PHI,,ATL,L 17-30,,,,
22,2012,2012-11-05,8,26.166,PHI,@,NOR,L 13-28,,0.0,0,0
23,2012,2012-11-11,9,26.172,PHI,,DAL,L 23-38,,0.0,0,0
24,2012,2012-11-18,10,26.179,PHI,@,WAS,L 6-31,,,,
25,2012,2012-11-26,11,26.187,PHI,,CAR,L 22-30,,,,
26,2012,2012-12-02,12,26.193,PHI,@,DAL,L 33-38,,0.0,0,0
27,2012,2012-12-09,13,26.200,PHI,@,TAM,W 23-21,,,,
28,2012,2012-12-13,14,26.204,PHI,,CIN,L 13-34,,0.0,0,0
29,2012,2012-12-23,15,26.214,PHI,,WAS,L 20-27,,,,
30,2012,2012-12-30,16,26.221,PHI,@,NYG,L 7-42,,,,
31,2013,2013-09-15,2,27.115,PHI,,SDG,L 30-33,,0.0,1,0
