ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,23.060,SEA,@,SDG,L 12-18,,1.0,0,0,0
2,1993,1993-09-12,2,23.067,SEA,,RAI,L 13-17,,,,,
3,1993,1993-09-19,3,23.074,SEA,@,NWE,W 17-14,,,,,
4,1993,1993-09-26,4,23.081,SEA,@,CIN,W 19-10,,,,,
5,1993,1993-10-17,6,23.102,SEA,@,DET,L 10-30,,,,,
6,1993,1993-10-24,7,23.109,SEA,,NWE,W 10-9,,,,,
7,1993,1993-10-31,8,23.116,SEA,@,DEN,L 17-28,,,,,
8,1993,1993-11-07,9,23.123,SEA,@,HOU,L 14-24,,1.0,0,0,0
9,1993,1993-11-14,10,23.130,SEA,,CLE,W 22-5,,1.0,0,0,0
10,1993,1993-11-28,11,23.144,SEA,,DEN,L 9-17,,,,,
11,1993,1993-12-05,12,23.151,SEA,,KAN,L 16-31,,,,,
12,1993,1993-12-12,13,23.158,SEA,@,RAI,L 23-27,,,,,
13,1993,1993-12-19,14,23.165,SEA,,PHO,L 27-30,,1.0,0,0,0
14,1993,1993-12-26,15,23.172,SEA,,PIT,W 16-6,,,,,
15,1993,1994-01-02,16,23.179,SEA,@,KAN,L 24-34,,,,,
16,1994,1994-09-04,1,24.059,SEA,@,WAS,W 28-7,,,,,
17,1994,1994-09-11,2,24.066,SEA,@,RAI,W 38-9,,,,,
18,1994,1994-09-18,3,24.073,SEA,,SDG,L 10-24,,,,,
19,1994,1994-09-25,4,24.080,SEA,,PIT,W 30-13,,,,,
20,1994,1994-10-02,5,24.087,SEA,@,IND,L 15-17,,1.0,0,0,0
21,1994,1994-10-09,6,24.094,SEA,,DEN,L 9-16,,,,,
22,1994,1994-10-23,7,24.108,SEA,@,KAN,L 23-38,,,,,
23,1994,1994-10-30,8,24.115,SEA,@,SDG,L 15-35,,,,,
24,1994,1994-11-06,9,24.122,SEA,,CIN,L 17-20,,,,,
25,1994,1994-11-13,10,24.129,SEA,@,DEN,L 10-17,,,,,
26,1994,1994-11-20,11,24.136,SEA,,TAM,W 22-21,,,,,
27,1994,1994-11-27,12,24.143,SEA,,KAN,W 10-9,,,,,
28,1994,1994-12-04,13,24.150,SEA,,IND,L 19-31,,,,,
29,1994,1994-12-11,14,24.157,SEA,@,HOU,W 16-14,,0.5,0,0,0
30,1994,1994-12-18,15,24.164,SEA,,RAI,L 16-17,,,,,
31,1994,1994-12-24,16,24.170,SEA,@,CLE,L 9-35,,,,,
32,1995,1995-09-03,1,25.058,SEA,,KAN,L 10-34,,,,,
33,1995,1995-09-10,2,25.065,SEA,@,SDG,L 10-14,,,,,
34,1995,1995-09-17,3,25.072,SEA,,CIN,W 24-21,,,,,
35,1995,1995-10-01,4,25.086,SEA,,DEN,W 27-10,,,,,
36,1995,1995-10-22,7,25.107,SEA,,SDG,L 25-35,,,,,
37,1995,1995-10-29,8,25.114,SEA,@,ARI,L 14-20,,,,,
38,1995,1995-11-26,12,25.142,SEA,,NYJ,L 10-16,,,,,
39,1995,1995-12-03,13,25.149,SEA,,PHI,W 26-14,,,,,
40,1995,1995-12-10,14,25.156,SEA,@,DEN,W 31-27,,,,,
41,1995,1995-12-17,15,25.163,SEA,,OAK,W 44-10,,1.0,0,0,0
42,1995,1995-12-24,16,25.170,SEA,@,KAN,L 3-26,,,,,
43,1996,1996-09-01,1,26.056,SEA,@,SDG,L 7-29,,,,,
44,1996,1996-09-08,2,26.063,SEA,,DEN,L 20-30,,,,,
45,1996,1996-09-15,3,26.070,SEA,,KAN,L 17-35,,,,,
46,1996,1996-09-22,4,26.077,SEA,@,TAM,W 17-13,,,,,
47,1996,1996-09-29,5,26.084,SEA,,GNB,L 10-31,,,,,
48,1996,1996-10-06,6,26.091,SEA,@,MIA,W 22-15,,1.0,0,0,0
49,1996,1996-10-17,7,26.102,SEA,@,KAN,L 16-34,,,,,
50,1996,1996-10-27,8,26.112,SEA,,SDG,W 32-13,,1.0,0,0,0
51,1996,1996-11-03,9,26.119,SEA,,HOU,W 23-16,,,,,
52,1996,1996-11-10,10,26.126,SEA,,MIN,W 42-23,,1.0,0,0,0
53,1996,1996-11-17,11,26.133,SEA,@,DET,L 16-17,,1.0,0,0,0
54,1996,1996-11-24,12,26.140,SEA,,OAK,L 21-27,,1.0,0,0,0
55,1996,1996-12-01,13,26.147,SEA,@,DEN,L 7-34,,0.5,0,0,0
56,1996,1996-12-08,14,26.154,SEA,,BUF,W 26-18,,1.0,0,0,0
