ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,2009,2009-10-04,4,23.296,CLE,,CIN,L 20-23,,1,8,8.00,0,1,1,2,2.00,0,100.0%,2.00,0,0
2,2009,2009-11-16,9,23.339,CLE,,BAL,L 0-16,,7,18,2.57,0,2,1,10,10.00,0,50.0%,5.00,0,0
3,2009,2009-11-22,10,23.345,CLE,@,DET,L 37-38,,10,36,3.60,0,6,5,38,7.60,0,83.3%,6.33,0,0
4,2009,2009-11-29,11,23.352,CLE,@,CIN,L 7-16,*,2,5,2.50,0,1,1,4,4.00,0,100.0%,4.00,0,0
5,2009,2009-12-06,12,23.359,CLE,,SDG,L 23-30,,5,28,5.60,0,2,1,2,2.00,0,50.0%,1.00,0,0
6,2009,2009-12-10,13,23.363,CLE,,PIT,W 13-6,,20,73,3.65,1,0,0,0,,0,0.0%,,1,6
7,2009,2009-12-20,14,24.008,CLE,@,KAN,W 41-34,,7,18,2.57,0,0,0,0,,0,0.0%,,0,0
8,2009,2009-12-27,15,24.015,CLE,,OAK,W 23-9,,2,-4,-2.00,0,1,0,0,,0,0.0%,0.00,0,0
9,2009,2010-01-03,16,24.022,CLE,,JAX,W 23-17,,9,38,4.22,0,0,0,0,,0,0.0%,,0,0
