ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1967,1967-11-19,10,27.115,STL,@,CHI,L 3-30,0,0,,0,1,0,0.00,0
2,1969,1969-11-02,7,29.098,STL,,NOR,L 42-51,1,0,0.00,0,0,0,,0
3,1970,1970-09-18,1,30.053,STL,@,RAM,L 13-34,,,,,,,,
4,1970,1970-09-27,2,30.062,STL,,WAS,W 27-17,,,,,,,,
5,1970,1970-10-04,3,30.069,STL,,DAL,W 20-7,,,,,,,,
6,1970,1970-10-11,4,30.076,STL,,NOR,W 24-17,,,,,,,,
7,1970,1970-10-18,5,30.083,STL,@,PHI,W 35-20,,,,,,,,
8,1970,1970-10-25,6,30.090,STL,@,NYG,L 17-35,,,,,,,,
9,1970,1970-11-01,7,30.097,STL,,HOU,W 44-0,,,,,,,,
10,1970,1970-11-08,8,30.104,STL,,BOS,W 31-0,,,,,,,,
11,1970,1970-11-16,9,30.112,STL,@,DAL,W 38-0,,,,,,,,
12,1970,1970-11-22,10,30.118,STL,@,KAN,T 6-6,,,,,,,,
13,1970,1970-11-29,11,30.125,STL,,PHI,W 23-14,,,,,,,,
14,1970,1970-12-06,12,30.132,STL,@,DET,L 3-16,,,,,,,,
15,1970,1970-12-13,13,30.139,STL,,NYG,L 17-34,,,,,,,,
16,1970,1970-12-20,14,30.146,STL,@,WAS,L 27-28,,,,,,,,
17,1971,1971-09-19,1,31.054,STL,,WAS,L 17-24,,,,,,,,
18,1971,1971-09-27,2,31.062,STL,,NYJ,W 17-10,,,,,,,,
19,1971,1971-10-03,3,31.068,STL,,NYG,L 20-21,,,,,,,,
20,1971,1971-10-10,4,31.075,STL,@,ATL,W 26-9,,,,,,,,
21,1971,1971-10-17,5,31.082,STL,@,WAS,L 0-20,,,,,,,,
22,1971,1971-10-24,6,31.089,STL,,SFO,L 14-26,,,,,,,,
23,1971,1971-10-31,7,31.096,STL,@,BUF,W 28-23,,,,,,,,
24,1971,1971-11-07,8,31.103,STL,,DAL,L 13-16,,,,,,,,
25,1971,1971-11-15,9,31.111,STL,@,SDG,L 17-20,,,,,,,,
26,1971,1971-11-21,10,31.117,STL,,PHI,L 20-37,,,,,,,,
27,1971,1971-11-28,11,31.124,STL,@,NYG,W 24-7,,,,,,,,
28,1971,1971-12-05,12,31.131,STL,,GNB,T 16-16,,,,,,,,
29,1971,1971-12-12,13,31.138,STL,@,PHI,L 7-19,,,,,,,,
30,1971,1971-12-18,14,31.144,STL,@,DAL,L 12-31,,,,,,,,
