ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-17,1,33.300,CHI,@,RAM,W 24-20,,3,3,100.00,63,1,0,158.3,0,0,21.00,27.67,1,1,1.00,0
2,1950,1950-09-24,2,33.307,CHI,@,SFO,W 32-20,,1,5,20.00,20,0,0,43.7,0,0,4.00,4.00,0,0,,0
3,1950,1950-10-01,3,33.314,CHI,@,GNB,L 21-31,,2,6,33.33,26,0,0,47.9,0,0,4.33,4.33,1,0,0.00,0
4,1950,1950-10-29,6,33.342,CHI,@,NYY,L 27-38,,2,5,40.00,33,0,1,23.3,0,0,6.60,-2.40,0,0,,0
5,1950,1950-11-05,7,33.349,CHI,@,DET,W 35-21,,1,3,33.33,0,0,0,42.4,0,0,0.00,0.00,0,0,,0
6,1950,1950-11-19,9,33.363,CHI,,SFO,W 17-0,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
7,1950,1950-12-10,12,34.019,CHI,,DET,W 6-3,,4,13,30.77,38,0,1,8.2,0,0,2.92,-0.54,0,0,,0
