ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2004,2004-11-14,9,24.076,NYG,@,ARI,L 14-17,,0,0,,0,0,0,0,,0,0.0%,,1,28,28.00,0,0,0,0.0,,
2,2004,2004-11-21,10,24.083,NYG,,ATL,L 10-14,,,,,,0,,,,,0.0%,,,,,,,,,,
3,2004,2004-12-05,12,24.097,NYG,@,WAS,L 7-31,,0,0,,0,0,0,0,,0,0.0%,,6,194,32.33,1,1,6,0.0,,
4,2004,2004-12-12,13,24.104,NYG,@,BAL,L 14-37,,0,0,,0,0,0,0,,0,0.0%,,7,177,25.29,0,0,0,0.0,,
5,2004,2005-01-02,16,24.125,NYG,,DAL,W 28-24,,0,0,,0,0,0,0,,0,0.0%,,2,37,18.50,0,0,0,0.0,,
6,2005,2005-09-11,1,25.012,NYG,,ARI,W 42-19,,4,23,5.75,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
7,2005,2005-09-19,2,25.020,NYG,@,NOR,W 27-10,,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
8,2005,2005-09-25,3,25.026,NYG,@,SDG,L 23-45,,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
9,2005,2005-10-16,5,25.047,NYG,@,DAL,L 13-16,,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
10,2005,2005-10-23,6,25.054,NYG,,DEN,W 24-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
11,2005,2005-10-30,7,25.061,NYG,,WAS,W 36-0,,13,42,3.23,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
12,2005,2005-11-06,8,25.068,NYG,@,SFO,W 24-6,,3,22,7.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
13,2005,2005-11-13,9,25.075,NYG,,MIN,L 21-24,,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
14,2005,2005-11-20,10,25.082,NYG,,PHI,W 27-17,,2,-4,-2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
15,2005,2005-11-27,11,25.089,NYG,@,SEA,L 21-24,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
16,2005,2005-12-04,12,25.096,NYG,,DAL,W 17-10,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
17,2005,2005-12-11,13,25.103,NYG,@,PHI,W 26-23,,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
18,2005,2005-12-17,14,25.109,NYG,,KAN,W 27-17,,2,8,4.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
19,2005,2005-12-24,15,25.116,NYG,@,WAS,L 20-35,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
20,2006,2006-10-29,7,26.060,NYG,,TAM,W 17-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
