ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2014,2014-09-14,2,24.082,ARI,@,NYG,W 25-14,
2,2014,2014-09-21,3,24.089,ARI,,SFO,W 23-14,
3,2014,2014-10-05,4,24.103,ARI,@,DEN,L 20-41,
4,2014,2014-10-12,5,24.110,ARI,,WAS,W 30-20,
5,2014,2014-10-19,6,24.117,ARI,@,OAK,W 24-13,
6,2014,2014-11-30,12,24.159,ARI,@,ATL,L 18-29,
7,2014,2014-12-07,13,24.166,ARI,,KAN,W 17-14,
8,2014,2014-12-11,14,24.170,ARI,@,STL,W 12-6,
9,2014,2014-12-21,15,24.180,ARI,,SEA,L 6-35,
10,2014,2014-12-28,16,24.187,ARI,@,SFO,L 17-20,
11,2015,2015-09-13,1,25.081,ARI,,NOR,W 31-19,*
12,2015,2015-09-20,2,25.088,ARI,@,CHI,W 48-23,*
13,2015,2015-10-04,4,25.102,ARI,,STL,L 22-24,
14,2015,2015-10-11,5,25.109,ARI,@,DET,W 42-17,
15,2015,2015-11-15,9,25.144,ARI,@,SEA,W 39-32,
16,2015,2015-11-22,10,25.151,ARI,,CIN,W 34-31,
17,2015,2015-11-29,11,25.158,ARI,@,SFO,W 19-13,
18,2016,2016-09-11,1,26.079,ARI,,NWE,L 21-23,
19,2016,2016-09-18,2,26.086,ARI,,TAM,W 40-7,
20,2016,2016-09-25,3,26.093,ARI,@,BUF,L 18-33,*
21,2016,2016-10-02,4,26.100,ARI,,LAR,L 13-17,*
22,2016,2016-10-06,5,26.104,ARI,@,SFO,W 33-21,
23,2016,2016-10-17,6,26.115,ARI,,NYJ,W 28-3,*
24,2016,2016-10-23,7,26.121,ARI,,SEA,T 6-6,*
25,2016,2016-10-30,8,26.128,ARI,@,CAR,L 20-30,*
26,2016,2016-11-13,9,26.142,ARI,,SFO,W 23-20,*
27,2016,2016-11-20,10,26.149,ARI,@,MIN,L 24-30,*
28,2016,2016-12-04,12,26.163,ARI,,WAS,W 31-23,
29,2016,2016-12-11,13,26.170,ARI,@,MIA,L 23-26,*
30,2016,2016-12-18,14,26.177,ARI,,NOR,L 41-48,*
31,2016,2016-12-24,15,26.183,ARI,@,SEA,W 34-31,*
32,2016,2017-01-01,16,26.191,ARI,@,LAR,W 44-6,*
33,2017,2017-10-08,5,27.106,ARI,@,PHI,L 7-34,*
34,2017,2017-10-15,6,27.113,ARI,,TAM,W 38-33,*
35,2017,2017-10-22,7,27.120,ARI,@,LAR,L 0-33,*
36,2017,2017-11-05,8,27.134,ARI,@,SFO,W 20-10,*
37,2017,2017-11-09,9,27.138,ARI,,SEA,L 16-22,*
38,2017,2017-11-19,10,27.148,ARI,@,HOU,L 21-31,*
39,2017,2017-11-26,11,27.155,ARI,,JAX,W 27-24,*
40,2017,2017-12-03,12,27.162,ARI,,LAR,L 16-32,*
41,2017,2017-12-10,13,27.169,ARI,,TEN,W 12-7,*
42,2017,2017-12-31,16,27.190,ARI,@,SEA,W 26-24,
43,2018,2018-09-09,1,28.077,CLE,,PIT,T 21-21,
44,2018,2018-09-16,2,28.084,CLE,@,NOR,L 18-21,
45,2018,2018-09-20,3,28.088,CLE,,NYJ,W 21-17,
