ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,22.148,PIT,,OAK,W 34-28,,,
2,1972,1972-10-08,4,22.169,PIT,@,DAL,L 13-17,,,
3,1972,1972-10-15,5,22.176,PIT,,HOU,W 24-7,,,
4,1972,1972-10-22,6,22.183,PIT,,NWE,W 33-3,,,
5,1972,1972-10-29,7,22.190,PIT,@,BUF,W 38-21,,,
6,1972,1972-11-05,8,22.197,PIT,,CIN,W 40-17,,,
7,1972,1972-11-12,9,22.204,PIT,,KAN,W 16-7,,,
8,1972,1972-11-19,10,22.211,PIT,@,CLE,L 24-26,,,
9,1972,1972-11-26,11,22.218,PIT,,MIN,W 23-10,,,
10,1972,1972-12-03,12,22.225,PIT,,CLE,W 30-0,,,
11,1972,1972-12-10,13,22.232,PIT,@,HOU,W 9-3,,,
12,1972,1972-12-17,14,22.239,PIT,@,SDG,W 24-2,,,
13,1973,1973-09-16,1,23.147,PIT,,DET,W 24-10,,,
14,1973,1973-09-23,2,23.154,PIT,,CLE,W 33-6,,,
15,1973,1973-09-30,3,23.161,PIT,@,HOU,W 36-7,,,
16,1973,1973-10-07,4,23.168,PIT,,SDG,W 38-21,,,
17,1973,1973-10-14,5,23.175,PIT,@,CIN,L 7-19,,,
18,1973,1973-10-21,6,23.182,PIT,,NYJ,W 26-14,,,
19,1973,1973-10-28,7,23.189,PIT,,CIN,W 20-13,,,
20,1973,1973-11-05,8,23.197,PIT,,WAS,W 21-16,,,
21,1973,1973-11-11,9,23.203,PIT,@,OAK,W 17-9,,,
22,1973,1973-11-18,10,23.210,PIT,,DEN,L 13-23,,,
23,1973,1973-11-25,11,23.217,PIT,@,CLE,L 16-21,,,
24,1973,1973-12-03,12,23.225,PIT,@,MIA,L 26-30,,,
25,1973,1973-12-09,13,23.231,PIT,,HOU,W 33-7,,,
26,1973,1973-12-15,14,23.237,PIT,@,SFO,W 37-14,,,
27,1974,1974-09-15,1,24.146,PIT,,BAL,W 30-0,,,
28,1974,1974-10-13,5,24.174,PIT,@,KAN,W 34-24,,,
29,1974,1974-10-20,6,24.181,PIT,,CLE,W 20-16,,,
30,1974,1974-10-28,7,24.189,PIT,,ATL,W 24-17,,,
31,1974,1974-11-03,8,24.195,PIT,,PHI,W 27-0,,,
32,1974,1974-11-10,9,24.202,PIT,@,CIN,L 10-17,,,
33,1974,1974-11-17,10,24.209,PIT,@,CLE,W 26-16,,,
34,1974,1974-11-25,11,24.217,PIT,@,NOR,W 28-7,,,
35,1974,1974-12-01,12,24.223,PIT,,HOU,L 10-13,,,
36,1974,1974-12-08,13,24.230,PIT,@,NWE,W 21-17,,,
37,1975,1975-09-21,1,25.152,PIT,@,SDG,W 37-0,,,
38,1975,1975-09-28,2,25.159,PIT,,BUF,L 21-30,,,
39,1975,1975-10-05,3,25.166,PIT,@,CLE,W 42-6,,,
40,1975,1975-10-12,4,25.173,PIT,,DEN,W 20-9,,,
41,1975,1975-10-19,5,25.180,PIT,,CHI,W 34-3,,,
42,1975,1975-10-26,6,25.187,PIT,@,GNB,W 16-13,,,
43,1975,1975-11-09,8,25.201,PIT,,HOU,W 24-17,,,
44,1975,1975-11-16,9,25.208,PIT,,KAN,W 28-3,,,
45,1975,1975-11-24,10,25.216,PIT,@,HOU,W 32-9,,,
46,1975,1975-11-30,11,25.222,PIT,@,NYJ,W 20-7,,,
47,1975,1975-12-07,12,25.229,PIT,,CLE,W 31-17,,,
48,1975,1975-12-13,13,25.235,PIT,,CIN,W 35-14,,,
49,1975,1975-12-20,14,25.242,PIT,@,RAM,L 3-10,,,
50,1976,1976-09-12,1,26.143,SEA,,STL,L 24-30,,,
51,1976,1976-09-19,2,26.150,SEA,@,WAS,L 7-31,,,
52,1976,1976-09-26,3,26.157,SEA,,SFO,L 21-37,,,
53,1976,1976-10-03,4,26.164,SEA,,DAL,L 13-28,,,
54,1976,1976-10-10,5,26.171,SEA,@,GNB,L 20-27,1,29,0
55,1976,1976-10-17,6,26.178,SEA,@,TAM,W 13-10,,,
56,1976,1976-10-24,7,26.185,SEA,,DET,L 14-41,,,
57,1976,1976-10-31,8,26.192,SEA,@,RAM,L 6-45,,,
58,1976,1976-11-07,9,26.199,SEA,,ATL,W 30-13,,,
59,1976,1976-11-14,10,26.206,SEA,@,MIN,L 21-27,,,
60,1976,1976-11-21,11,26.213,SEA,,NOR,L 27-51,,,
61,1976,1976-11-28,12,26.220,SEA,@,NYG,L 16-28,,,
62,1976,1976-12-05,13,26.227,SEA,,CHI,L 7-34,,,
63,1976,1976-12-12,14,26.234,SEA,@,PHI,L 10-27,,,
64,1977,1977-09-19,1,27.150,SFO,@,PIT,L 0-27,,,
65,1977,1977-09-25,2,27.156,SFO,,MIA,L 15-19,,,
66,1977,1977-10-02,3,27.163,SFO,@,RAM,L 14-34,,,
67,1977,1977-10-09,4,27.170,SFO,,ATL,L 0-7,,,
68,1977,1977-10-16,5,27.177,SFO,@,NYG,L 17-20,,,
69,1977,1977-10-23,6,27.184,SFO,,DET,W 28-7,,,
70,1977,1977-10-30,7,27.191,SFO,,TAM,W 20-10,,,
71,1977,1977-11-06,8,27.198,SFO,@,ATL,W 10-3,,,
72,1977,1977-11-13,9,27.205,SFO,@,NOR,W 10-7,,,
73,1977,1977-11-20,10,27.212,SFO,,RAM,L 10-23,,,
74,1977,1977-11-27,11,27.219,SFO,,NOR,W 20-17,,,
75,1977,1977-12-04,12,27.226,SFO,@,MIN,L 27-28,,,
76,1977,1977-12-12,13,27.234,SFO,,DAL,L 35-42,,,
77,1977,1977-12-18,14,27.240,SFO,@,GNB,L 14-16,,,
78,1978,1978-09-03,1,28.134,SFO,@,CLE,L 7-24,,,
79,1978,1978-09-10,2,28.141,SFO,,CHI,L 13-16,,,
80,1978,1978-09-17,3,28.148,SFO,@,HOU,L 19-20,,,
81,1978,1978-09-24,4,28.155,SFO,@,NYG,L 10-27,,,
82,1978,1978-10-01,5,28.162,SFO,,CIN,W 28-12,,,
83,1978,1978-10-08,6,28.169,SFO,@,RAM,L 10-27,,,
84,1978,1978-10-15,7,28.176,SFO,,NOR,L 7-14,,,
85,1978,1978-10-22,8,28.183,SFO,,ATL,L 17-20,,,
86,1978,1978-10-29,9,28.190,SFO,@,WAS,L 20-38,,,
87,1978,1978-11-05,10,28.197,SFO,@,ATL,L 10-21,,,
88,1978,1978-11-12,11,28.204,SFO,,STL,L 10-16,,,
89,1978,1978-11-19,12,28.211,SFO,,RAM,L 28-31,,,
90,1978,1978-11-27,13,28.219,SFO,,PIT,L 7-24,,,
91,1978,1978-12-03,14,28.225,SFO,@,NOR,L 13-24,,,
92,1978,1978-12-10,15,28.232,SFO,,TAM,W 6-3,,,
93,1978,1978-12-17,16,28.239,SFO,@,DET,L 14-33,,,
