ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,2007,2007-09-10,1,23.331,BAL,@,CIN,L 20-27,,,,
2,2007,2007-09-23,3,23.344,BAL,,ARI,W 26-23,,,,
3,2007,2007-11-05,8,24.022,BAL,@,PIT,L 7-38,,,,
4,2007,2007-11-18,10,24.035,BAL,,CLE,L 30-33,,,,
5,2007,2007-12-09,13,24.056,BAL,,IND,L 20-44,,,,
6,2007,2007-12-23,15,24.070,BAL,@,SEA,L 6-27,,,,
7,2007,2007-12-30,16,24.077,BAL,,PIT,W 27-21,*,2,21,0
