ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1987,1987-10-04,3,26.358,NOR,,RAM,W 37-10,*,16,21,76.19,222,3,1,129.4,1,27,10.57,11.29,6,39,6.50,0,0,0
2,1987,1987-10-11,4,27.000,NOR,@,STL,L 19-24,*,16,34,47.06,177,0,1,50.7,2,21,5.21,3.88,5,57,11.40,0,0,0
3,1987,1987-10-18,5,27.007,NOR,@,CHI,W 19-17,*,16,34,47.06,198,1,1,63.1,3,19,5.82,5.09,8,38,4.75,0,0,0
4,1988,1988-12-04,14,28.054,NOR,@,MIN,L 3-45,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
5,1989,1989-09-17,2,28.341,NOR,@,GNB,L 34-35,,0,0,,0,0,0,,0,,,,0,0,,0,,
6,1989,1989-09-24,3,28.348,NOR,@,TAM,L 10-20,,5,12,41.67,72,0,1,27.1,0,0,6.00,2.25,2,9,4.50,0,0,0
7,1989,1989-10-15,6,29.004,NOR,,NYJ,W 29-14,,0,1,0.00,0,0,0,39.6,1,6,0.00,0.00,0,0,,0,0,0
8,1989,1989-10-22,7,29.011,NOR,@,RAM,W 40-21,,0,0,,0,0,0,,0,,,,0,0,,0,,
9,1989,1989-10-29,8,29.018,NOR,,ATL,W 20-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
10,1989,1989-11-06,9,29.026,NOR,@,SFO,L 13-31,,0,0,,0,0,0,,0,,,,0,0,,0,,
11,1989,1989-11-12,10,29.032,NOR,@,NWE,W 28-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
12,1989,1989-11-19,11,29.039,NOR,@,ATL,W 26-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
13,1989,1989-11-26,12,29.046,NOR,,RAM,L 17-20,,0,0,,0,0,0,,0,,,,0,0,,0,,
14,1989,1989-12-03,13,29.053,NOR,@,DET,L 14-21,,2,3,66.67,29,0,0,97.9,1,13,9.67,9.67,0,0,,0,0,0
15,1989,1989-12-10,14,29.060,NOR,@,BUF,W 22-19,*,15,27,55.56,302,2,1,104.2,3,16,11.19,11.00,3,15,5.00,0,0,0
16,1989,1989-12-18,15,29.068,NOR,,PHI,W 30-20,*,18,35,51.43,236,3,1,89.7,5,31,6.74,7.17,4,37,9.25,0,0,0
17,1989,1989-12-24,16,29.074,NOR,,IND,W 41-6,*,21,28,75.00,291,2,1,116.8,3,30,10.39,10.21,5,30,6.00,1,1,6
18,1990,1990-09-10,1,29.334,NOR,,SFO,L 12-13,*,12,34,35.29,186,0,3,17.5,1,6,5.47,1.50,3,15,5.00,0,0,0
19,1990,1990-09-16,2,29.340,NOR,@,MIN,L 3-32,*,9,23,39.13,149,0,3,22.1,1,5,6.48,0.61,3,25,8.33,0,0,0
20,1990,1990-09-23,3,29.347,NOR,,PHO,W 28-7,*,11,23,47.83,151,1,1,65.7,1,5,6.57,5.48,2,5,2.50,0,0,0
21,1990,1990-10-07,4,29.361,NOR,@,ATL,L 27-28,*,10,17,58.82,235,2,0,142.4,3,17,13.82,16.18,4,22,5.50,1,1,6
22,1990,1990-10-14,5,30.003,NOR,,CLE,W 25-20,*,3,5,60.00,23,0,0,71.2,1,7,4.60,4.60,1,5,5.00,0,0,0
23,1990,1990-10-28,7,30.017,NOR,,DET,L 10-27,,4,9,44.44,33,0,1,14.8,1,4,3.67,-1.33,2,5,2.50,0,0,0
24,1990,1990-12-23,15,30.073,NOR,@,SFO,W 13-10,,1,5,20.00,8,0,0,39.6,0,0,1.60,1.60,0,0,,0,0,0
