ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,22.163,PIT,,HOU,L 7-19,1,28,28.00,0,0,0,,0,0,0,0,0,0
2,1970,1970-09-27,2,22.170,PIT,@,DEN,L 13-16,,,,,,,,,,,,,
3,1970,1970-10-03,3,22.176,PIT,@,CLE,L 7-15,2,113,56.50,0,0,0,,0,0,0,0,0,0
4,1970,1970-10-11,4,22.184,PIT,,BUF,W 23-10,2,45,22.50,0,0,0,,0,0,0,1,4,0
5,1970,1970-10-18,5,22.191,PIT,@,HOU,W 7-3,1,27,27.00,0,0,0,,0,0,0,0,0,0
6,1970,1970-10-25,6,22.198,PIT,@,OAK,L 14-31,1,19,19.00,0,0,0,,0,0,0,0,0,0
7,1970,1970-11-02,7,22.206,PIT,,CIN,W 21-10,,,,,,,,,,,,,
8,1970,1970-11-08,8,22.212,PIT,,NYJ,W 21-17,,,,,,,,,,,,,
9,1970,1970-11-15,9,22.219,PIT,,KAN,L 14-31,1,26,26.00,0,0,0,,0,0,0,0,0,0
10,1970,1970-11-22,10,22.226,PIT,@,CIN,L 7-34,2,45,22.50,0,0,0,,0,0,0,0,0,0
11,1970,1970-11-29,11,22.233,PIT,,CLE,W 28-9,3,75,25.00,0,0,0,,0,0,0,0,0,0
12,1970,1970-12-06,12,22.240,PIT,,GNB,L 12-20,1,20,20.00,0,0,0,,0,0,0,0,0,0
13,1970,1970-12-13,13,22.247,PIT,@,ATL,L 16-27,2,90,45.00,0,0,0,,0,0,0,0,0,0
14,1970,1970-12-20,14,22.254,PIT,@,PHI,L 20-30,2,47,23.50,0,1,52,52.00,0,0,0,0,0,0
15,1971,1971-09-19,1,23.162,PIT,@,CHI,L 15-17,,,,,,,,,,,,,
16,1971,1971-09-26,2,23.169,PIT,,CIN,W 21-10,,,,,,,,,,,,,
17,1971,1971-10-03,3,23.176,PIT,,SDG,W 21-17,,,,,,,,,,,,,
18,1971,1971-10-10,4,23.183,PIT,@,CLE,L 17-27,,,,,,,,,,,,,
19,1971,1971-10-18,5,23.191,PIT,@,KAN,L 16-38,0,0,,0,0,0,,0,0,0,1,16,0
20,1971,1971-10-24,6,23.197,PIT,,HOU,W 23-16,1,17,17.00,0,0,0,,0,0,0,0,0,0
21,1971,1971-10-31,7,23.204,PIT,@,BAL,L 21-34,2,52,26.00,0,0,0,,0,0,0,0,0,0
22,1971,1971-11-07,8,23.211,PIT,,CLE,W 26-9,1,7,7.00,0,0,0,,0,0,0,0,0,0
23,1971,1971-11-14,9,23.218,PIT,@,MIA,L 21-24,,,,,,,,,,,,,
24,1971,1971-11-21,10,23.225,PIT,,NYG,W 17-13,,,,,,,,,,,,,
25,1971,1971-11-28,11,23.232,PIT,,DEN,L 10-22,0,0,,0,0,0,,0,0,0,1,0,0
26,1971,1971-12-05,12,23.239,PIT,@,HOU,L 3-29,,,,,,,,,,,,,
27,1971,1971-12-12,13,23.246,PIT,@,CIN,W 21-13,,,,,,,,,,,,,
28,1971,1971-12-19,14,23.253,PIT,,RAM,L 14-23,,,,,,,,,,,,,
29,1972,1972-09-17,1,24.160,PIT,,OAK,W 34-28,,,,,,,,,,,,,
30,1972,1972-09-24,2,24.167,PIT,@,CIN,L 10-15,,,,,,,,,,,,,
31,1972,1972-10-01,3,24.174,PIT,@,STL,W 25-19,0,0,,0,0,0,,0,0,0,1,7,0
32,1972,1972-10-08,4,24.181,PIT,@,DAL,L 13-17,,,,,,,,,,,,,
33,1972,1972-10-15,5,24.188,PIT,,HOU,W 24-7,,,,,,,,,,,,,
34,1972,1972-10-22,6,24.195,PIT,,NWE,W 33-3,,,,,,,,,,,,,
35,1972,1972-10-29,7,24.202,PIT,@,BUF,W 38-21,0,0,,0,0,0,,0,0,0,1,34,0
36,1972,1972-11-05,8,24.209,PIT,,CIN,W 40-17,,,,,,,,,,,,,
37,1972,1972-11-12,9,24.216,PIT,,KAN,W 16-7,,,,,,,,,,,,,
38,1972,1972-11-19,10,24.223,PIT,@,CLE,L 24-26,,,,,,,,,,,,,
39,1972,1972-11-26,11,24.230,PIT,,MIN,W 23-10,,,,,,,,,,,,,
40,1972,1972-12-03,12,24.237,PIT,,CLE,W 30-0,,,,,,,,,,,,,
41,1972,1972-12-10,13,24.244,PIT,@,HOU,W 9-3,,,,,,,,,,,,,
42,1972,1972-12-17,14,24.251,PIT,@,SDG,W 24-2,0,0,,0,0,0,,0,0,0,1,34,0
43,1973,1973-09-16,1,25.159,PIT,,DET,W 24-10,0,0,,0,0,0,,0,0,0,1,14,0
44,1973,1973-09-23,2,25.166,PIT,,CLE,W 33-6,,,,,,,,,,,,,
