ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,21.048,DET,@,SEA,W 28-20,*,,,,,,
2,1999,1999-09-19,2,21.055,DET,,GNB,W 23-15,*,,,,,,
3,1999,1999-09-26,3,21.062,DET,@,KAN,L 21-31,*,,,,,,
4,1999,1999-10-10,4,21.076,DET,,SDG,L 10-20,*,,,,,,
5,1999,1999-10-17,5,21.083,DET,,MIN,W 25-23,*,,,,,,
6,1999,1999-10-24,6,21.090,DET,@,CAR,W 24-9,*,0,0,0.5,0,0,0
7,1999,1999-10-31,7,21.097,DET,,TAM,W 20-3,*,0,0,1.0,0,0,0
8,1999,1999-11-07,8,21.104,DET,,STL,W 31-27,*,,,,,,
9,1999,1999-11-21,10,21.118,DET,@,GNB,L 17-26,*,,,,,,
10,1999,1999-11-25,11,21.122,DET,,CHI,W 21-17,,,,,,,
11,1999,1999-12-05,12,21.132,DET,,WAS,W 33-17,*,,,,,,
12,1999,1999-12-12,13,21.139,DET,@,TAM,L 16-23,*,,,,,,
13,1999,1999-12-19,14,21.146,DET,@,CHI,L 10-28,,,,,,,
14,1999,1999-12-25,15,21.152,DET,,DEN,L 7-17,*,,,,,,
15,1999,2000-01-02,16,21.160,DET,@,MIN,L 17-24,*,,,,,,
16,2000,2000-09-03,1,22.039,DET,@,NOR,W 14-10,*,,,,,,
17,2000,2000-09-10,2,22.046,DET,,WAS,W 15-10,*,,,,,,
18,2000,2000-09-17,3,22.053,DET,,TAM,L 10-31,,,,,,,
19,2000,2000-09-24,4,22.060,DET,@,CHI,W 21-14,,,,,,,
20,2000,2000-10-01,5,22.067,DET,,MIN,L 24-31,*,,,,,,
21,2000,2000-10-08,6,22.074,DET,,GNB,W 31-24,,,,,,,
22,2000,2000-10-19,7,22.085,DET,@,TAM,W 28-14,*,0,0,0.0,1,1,0
23,2000,2000-10-29,8,22.095,DET,@,IND,L 18-30,*,,,,,,
24,2000,2000-11-05,9,22.102,DET,,MIA,L 8-23,*,,,,,,
25,2000,2000-11-12,10,22.109,DET,,ATL,W 13-10,,,,,,,
26,2000,2000-11-19,11,22.116,DET,@,NYG,W 31-21,,,,,,,
