ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1972,1972-09-17,1,21.318,GNB,@,CLE,W 26-10,0,0,1,11,0
2,1972,1972-09-24,2,21.325,GNB,,OAK,L 14-20,,,,,
3,1972,1972-10-01,3,21.332,GNB,,DAL,W 16-13,0,0,1,26,0
4,1972,1972-10-08,4,21.339,GNB,,CHI,W 20-17,,,,,
5,1972,1972-10-16,5,21.347,GNB,@,DET,W 24-23,,,,,
6,1972,1972-10-22,6,21.353,GNB,,ATL,L 9-10,,,,,
7,1972,1972-10-29,7,21.360,GNB,,MIN,L 13-27,,,,,
8,1972,1972-11-05,8,22.001,GNB,,SFO,W 34-24,,,,,
9,1972,1972-11-12,9,22.008,GNB,@,CHI,W 23-17,,,,,
10,1972,1972-11-19,10,22.015,GNB,@,HOU,W 23-10,,,,,
11,1972,1972-11-26,11,22.022,GNB,@,WAS,L 16-21,,,,,
12,1972,1972-12-03,12,22.029,GNB,,DET,W 33-7,,,,,
13,1972,1972-12-10,13,22.036,GNB,@,MIN,W 23-7,0,0,2,25,0
14,1972,1972-12-17,14,22.043,GNB,@,NOR,W 30-20,,,,,
15,1973,1973-09-17,1,22.317,GNB,,NYJ,W 23-7,,,,,
16,1973,1973-09-23,2,22.323,GNB,,DET,T 13-13,,,,,
17,1973,1973-09-30,3,22.330,GNB,@,MIN,L 3-11,,,,,
18,1973,1973-10-07,4,22.337,GNB,@,NYG,W 16-14,,,,,
19,1973,1973-10-14,5,22.344,GNB,,KAN,T 10-10,,,,,
20,1973,1973-10-21,6,22.351,GNB,@,RAM,L 7-24,,,,,
21,1974,1974-09-15,1,23.315,GNB,,MIN,L 17-32,0,0,1,0,0
22,1974,1974-09-22,2,23.322,GNB,@,BAL,W 20-13,,,,,
23,1974,1974-09-29,3,23.329,GNB,,DET,W 21-19,,,,,
24,1974,1974-10-06,4,23.336,GNB,,BUF,L 7-27,0,0,1,8,0
25,1974,1974-10-13,5,23.343,GNB,,RAM,W 17-6,0,0,1,2,0
26,1974,1974-10-21,6,23.351,GNB,@,CHI,L 9-10,,,,,
27,1974,1974-10-27,7,23.357,GNB,@,DET,L 17-19,,,,,
28,1974,1974-11-03,8,23.364,GNB,,WAS,L 6-17,0,0,1,0,0
29,1974,1974-11-10,9,24.006,GNB,,CHI,W 20-3,,,,,
30,1974,1974-11-17,10,24.013,GNB,@,MIN,W 19-7,,,,,
31,1974,1974-11-24,11,24.020,GNB,,SDG,W 34-0,,,,,
32,1974,1974-12-01,12,24.027,GNB,@,PHI,L 14-36,,,,,
33,1974,1974-12-08,13,24.034,GNB,@,SFO,L 6-7,,,,,
34,1974,1974-12-15,14,24.041,GNB,@,ATL,L 3-10,,,,,
35,1975,1975-09-21,1,24.321,GNB,,DET,L 16-30,,,,,
36,1975,1975-09-29,2,24.329,GNB,@,DEN,L 13-23,,,,,
37,1976,1976-09-12,1,25.313,GNB,,SFO,L 14-26,,,,,
38,1976,1976-09-19,2,25.320,GNB,@,STL,L 0-29,,,,,
39,1976,1976-09-26,3,25.327,GNB,@,CIN,L 7-28,,,,,
40,1976,1976-10-03,4,25.334,GNB,,DET,W 24-14,0,0,1,22,0
41,1976,1976-10-10,5,25.341,GNB,,SEA,W 27-20,,,,,
42,1976,1976-10-17,6,25.348,GNB,,PHI,W 28-13,,,,,
43,1976,1976-10-24,7,25.355,GNB,@,OAK,L 14-18,,,,,
44,1976,1976-10-31,8,25.362,GNB,@,DET,L 6-27,,,,,
45,1976,1976-11-07,9,26.003,GNB,,NOR,W 32-27,,,,,
46,1976,1976-11-14,10,26.010,GNB,@,CHI,L 13-24,,,,,
47,1976,1976-11-21,11,26.017,GNB,,MIN,L 10-17,,,,,
48,1976,1976-11-28,12,26.024,GNB,,CHI,L 10-16,,,,,
49,1976,1976-12-05,13,26.031,GNB,@,MIN,L 9-20,,,,,
50,1976,1976-12-12,14,26.038,GNB,@,ATL,W 24-20,0,0,1,6,0
51,1977,1977-09-18,1,26.318,GNB,@,NOR,W 24-20,,,,,
52,1977,1977-09-25,2,26.325,GNB,,HOU,L 10-16,,,,,
53,1977,1977-10-02,3,26.332,GNB,@,MIN,L 7-19,,,,,
54,1977,1977-10-09,4,26.339,GNB,,CIN,L 7-17,,,,,
55,1977,1977-10-16,5,26.346,GNB,@,DET,L 6-10,,,,,
56,1977,1977-10-23,6,26.353,GNB,@,TAM,W 13-0,,,,,
57,1977,1977-10-30,7,26.360,GNB,,CHI,L 0-26,,,,,
58,1977,1977-11-06,8,27.002,GNB,@,KAN,L 10-20,,,,,
59,1977,1977-11-13,9,27.009,GNB,,RAM,L 6-24,,,,,
60,1977,1977-11-21,10,27.017,GNB,@,WAS,L 9-10,,,,,
61,1977,1977-11-27,11,27.023,GNB,,MIN,L 6-13,,,,,
62,1977,1977-12-04,12,27.030,GNB,,DET,W 10-9,,,,,
63,1977,1977-12-11,13,27.037,GNB,@,CHI,L 10-21,,,,,
64,1977,1977-12-18,14,27.044,GNB,,SFO,W 16-14,1,6,2,41,1
65,1978,1978-09-03,1,27.303,GNB,@,DET,W 13-7,,,,,
66,1978,1978-09-10,2,27.310,GNB,,NOR,W 28-17,,,,,
67,1978,1978-09-17,3,27.317,GNB,,OAK,L 3-28,0,0,1,16,0
68,1978,1978-09-24,4,27.324,GNB,@,SDG,W 24-3,1,6,4,77,1
69,1978,1978-10-01,5,27.331,GNB,,DET,W 35-14,,,,,
70,1978,1978-10-08,6,27.338,GNB,,CHI,W 24-14,,,,,
71,1978,1978-10-15,7,27.345,GNB,,SEA,W 45-28,0,0,1,0,0
72,1978,1978-10-22,8,27.352,GNB,@,MIN,L 7-21,,,,,
73,1978,1978-10-29,9,27.359,GNB,,TAM,W 9-7,0,0,1,0,0
74,1978,1978-11-05,10,28.001,GNB,@,PHI,L 3-10,0,0,1,0,0
