ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
28,2008,2008-11-27,12,23.328,TEN,@,DET,W 47-10,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
29,2008,2008-12-07,13,23.338,TEN,,CLE,W 28-9,*,0,0,,0,0,0,,0,0,0,0.0,2,2,1,36,0
30,2008,2008-12-14,14,23.345,TEN,@,HOU,L 12-13,*,0,0,,0,0,0,,0,0,0,0.0,4,5,0,0,0
31,2008,2008-12-21,15,23.352,TEN,,PIT,W 31-14,*,0,0,,0,0,0,,0,1,6,0.0,2,2,2,115,1
32,2008,2008-12-28,16,23.359,TEN,@,IND,L 0-23,*,,,,,,,,,,,,,,,,
33,2009,2009-09-10,1,24.249,TEN,@,PIT,L 10-13,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
34,2009,2009-09-20,2,24.259,TEN,,HOU,L 31-34,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
35,2009,2009-09-27,3,24.266,TEN,@,NYJ,L 17-24,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
36,2009,2009-10-04,4,24.273,TEN,@,JAX,L 17-37,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
37,2009,2009-10-11,5,24.280,TEN,,IND,L 9-31,,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
38,2009,2009-10-18,6,24.287,TEN,@,NWE,L 0-59,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
39,2009,2009-11-01,7,24.301,TEN,,JAX,W 30-13,*,1,25,25.00,0,0,0,,0,0,0,0.0,2,2,0,0,0
40,2009,2009-11-08,8,24.308,TEN,@,SFO,W 34-27,*,0,0,,0,0,0,,0,0,0,0.0,7,2,0,0,0
41,2009,2009-11-15,9,24.315,TEN,,BUF,W 41-17,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
42,2009,2009-11-23,10,24.323,TEN,@,HOU,W 20-17,*,4,98,24.50,0,0,0,,0,0,0,0.0,3,2,0,0,0
43,2009,2009-11-29,11,24.329,TEN,,ARI,W 20-17,*,1,20,20.00,0,0,0,,0,0,0,0.0,3,1,0,0,0
44,2009,2009-12-06,12,24.336,TEN,@,IND,L 17-27,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
45,2009,2009-12-13,13,24.343,TEN,,STL,W 47-7,*,0,0,,0,0,0,,0,0,0,0.0,2,4,0,0,0
46,2009,2009-12-20,14,24.350,TEN,,MIA,W 27-24,*,0,0,,0,0,0,,0,0,0,0.0,4,0,1,3,0
47,2009,2009-12-25,15,24.355,TEN,,SDG,L 17-42,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
48,2009,2010-01-03,16,24.364,TEN,@,SEA,W 17-13,*,0,0,,0,0,0,,0,0,0,1.0,8,1,0,0,0
49,2010,2010-09-12,1,25.251,TEN,,OAK,W 38-13,*,0,0,,0,0,0,,0,0,0,0.0,10,2,0,0,0
50,2010,2010-09-19,2,25.258,TEN,,PIT,L 11-19,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
51,2010,2010-09-26,3,25.265,TEN,@,NYG,W 29-10,*,0,0,,0,0,0,,0,0,0,0.0,11,1,0,0,0
52,2010,2010-10-03,4,25.272,TEN,,DEN,L 20-26,*,0,0,,0,0,0,,0,0,0,0.0,4,2,1,9,0
53,2010,2010-10-10,5,25.279,TEN,@,DAL,W 34-27,*,0,0,,0,0,0,,0,0,0,0.0,3,1,1,0,0
54,2010,2010-10-18,6,25.287,TEN,@,JAX,W 30-3,*,0,0,,0,0,0,,0,0,0,0.0,3,0,1,13,0
55,2010,2010-10-24,7,25.293,TEN,,PHI,W 37-19,*,0,0,,0,0,0,,0,0,0,0.0,3,2,1,28,0
56,2010,2010-10-31,8,25.300,TEN,@,SDG,L 25-33,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
57,2010,2010-11-14,9,25.314,TEN,@,MIA,L 17-29,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
58,2010,2010-11-21,10,25.321,TEN,,WAS,L 16-19,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
59,2010,2010-11-28,11,25.328,TEN,@,HOU,L 0-20,*,0,0,,0,0,0,,0,0,0,0.0,8,3,0,0,0
60,2010,2010-12-05,12,25.335,TEN,,JAX,L 6-17,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
61,2010,2010-12-09,13,25.339,TEN,,IND,L 28-30,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
62,2010,2010-12-19,14,25.349,TEN,,HOU,W 31-17,*,0,0,,0,0,0,,0,0,0,0.0,7,0,0,0,0
63,2010,2010-12-26,15,25.356,TEN,@,KAN,L 14-34,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
64,2010,2011-01-02,16,25.363,TEN,@,IND,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
65,2011,2011-09-11,1,26.250,TEN,@,JAX,L 14-16,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
66,2011,2011-09-18,2,26.257,TEN,,BAL,W 26-13,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
67,2011,2011-09-25,3,26.264,TEN,,DEN,W 17-14,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
68,2011,2011-10-02,4,26.271,TEN,@,CLE,W 31-13,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
69,2011,2011-10-09,5,26.278,TEN,@,PIT,L 17-38,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
70,2011,2011-10-23,6,26.292,TEN,,HOU,L 7-41,*,0,0,,0,0,0,,0,0,0,0.0,6,3,0,0,0
71,2011,2011-10-30,7,26.299,TEN,,IND,W 27-10,*,0,0,,0,0,0,,0,0,0,0.0,4,1,1,0,0
72,2011,2011-11-06,8,26.306,TEN,,CIN,L 17-24,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
73,2011,2011-11-13,9,26.313,TEN,@,CAR,W 30-3,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
74,2011,2011-11-20,10,26.320,TEN,@,ATL,L 17-23,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
75,2011,2011-11-27,11,26.327,TEN,,TAM,W 23-17,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
76,2011,2011-12-04,12,26.334,TEN,@,BUF,W 23-17,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
77,2011,2011-12-11,13,26.341,TEN,,NOR,L 17-22,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
78,2011,2011-12-18,14,26.348,TEN,@,IND,L 13-27,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
79,2011,2011-12-24,15,26.354,TEN,,JAX,W 23-17,*,0,0,,0,0,0,,0,0,0,0.0,2,0,1,0,0
80,2011,2012-01-01,16,26.362,TEN,@,HOU,W 23-22,*,0,0,,0,0,0,,0,0,0,0.0,9,2,0,0,0
81,2012,2012-09-09,1,27.249,TEN,,NWE,L 13-34,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
82,2012,2012-09-16,2,27.256,TEN,@,SDG,L 10-38,*,0,0,,0,0,0,,0,0,0,0.0,16,2,0,0,0
83,2012,2012-09-23,3,27.263,TEN,,DET,W 44-41,*,0,0,,0,0,0,,0,0,0,0.0,4,4,0,0,0
84,2012,2012-09-30,4,27.270,TEN,@,HOU,L 14-38,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
85,2012,2012-10-07,5,27.277,TEN,@,MIN,L 7-30,*,0,0,,0,0,0,,0,0,0,0.0,1,3,0,0,0
86,2012,2012-10-11,6,27.281,TEN,,PIT,W 26-23,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
87,2012,2012-10-21,7,27.291,TEN,@,BUF,W 35-34,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
88,2012,2012-10-28,8,27.298,TEN,,IND,L 13-19,*,0,0,,0,0,0,,0,0,0,0.0,6,2,1,0,0
89,2012,2012-11-04,9,27.305,TEN,,CHI,L 20-51,*,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
90,2012,2012-11-11,10,27.312,TEN,@,MIA,W 37-3,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
91,2012,2012-11-25,11,27.326,TEN,@,JAX,L 19-24,*,0,0,,0,0,0,,0,0,0,1.0,6,0,0,0,0
92,2012,2012-12-02,12,27.333,TEN,,HOU,L 10-24,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
93,2012,2012-12-09,13,27.340,TEN,@,IND,L 23-27,*,0,0,,0,0,0,,0,0,0,0.0,1,3,0,0,0
94,2012,2012-12-17,14,27.348,TEN,,NYJ,W 14-10,*,0,0,,0,0,0,,0,0,0,0.0,5,1,2,26,0
95,2012,2012-12-23,15,27.354,TEN,@,GNB,L 7-55,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
96,2012,2012-12-30,16,27.361,TEN,,JAX,W 38-20,*,0,0,,0,0,0,,0,0,0,0.0,1,0,1,33,0
97,2013,2013-09-08,1,28.247,TEN,@,PIT,W 16-9,*,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
98,2013,2013-09-15,2,28.254,TEN,@,HOU,L 24-30,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
99,2013,2013-09-22,3,28.261,TEN,,SDG,W 20-17,*,0,0,,0,0,0,,0,0,0,0.0,7,2,0,0,0
100,2013,2013-09-29,4,28.268,TEN,,NYJ,W 38-13,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
101,2013,2013-10-06,5,28.275,TEN,,KAN,L 17-26,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
102,2013,2013-10-13,6,28.282,TEN,@,SEA,L 13-20,*,0,0,,0,0,0,,0,0,0,0.0,5,3,0,0,0
103,2013,2013-10-20,7,28.289,TEN,,SFO,L 17-31,*,0,0,,0,0,0,,0,0,0,0.0,5,0,0,0,0
104,2013,2013-11-10,9,28.310,TEN,,JAX,L 27-29,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
105,2013,2013-11-14,10,28.314,TEN,,IND,L 27-30,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
106,2013,2013-11-24,11,28.324,TEN,@,OAK,W 23-19,*,0,0,,0,0,0,,0,0,0,0.0,7,1,0,0,0
107,2013,2013-12-08,13,28.338,TEN,@,DEN,L 28-51,*,0,0,,0,0,0,,0,0,0,0.0,8,1,0,0,0
108,2013,2013-12-15,14,28.345,TEN,,ARI,L 34-37,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
109,2013,2013-12-22,15,28.352,TEN,@,JAX,W 20-16,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
110,2013,2013-12-29,16,28.359,TEN,,HOU,W 16-10,*,0,0,,0,0,0,,0,0,0,0.0,1,2,1,0,0
111,2014,2014-09-07,1,29.246,TEN,@,KAN,W 26-10,*,0,0,,0,0,0,,0,0,0,0.0,3,1,1,12,0
112,2014,2014-09-14,2,29.253,TEN,,DAL,L 10-26,*,0,0,,0,0,0,,0,0,0,0.0,6,1,0,0,0
113,2014,2014-09-21,3,29.260,TEN,@,CIN,L 7-33,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
114,2014,2014-09-28,4,29.267,TEN,@,IND,L 17-41,*,0,0,,0,0,0,,0,0,0,0.0,5,3,0,0,0
115,2014,2014-10-05,5,29.274,TEN,,CLE,L 28-29,*,0,0,,0,0,0,,0,0,0,1.0,10,4,1,0,0
116,2014,2014-10-12,6,29.281,TEN,,JAX,W 16-14,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
117,2014,2014-10-19,7,29.288,TEN,@,WAS,L 17-19,*,0,0,,0,0,0,,0,0,0,1.0,6,4,0,0,0
118,2014,2014-10-26,8,29.295,TEN,,HOU,L 16-30,*,0,0,,0,0,0,,0,0,0,1.0,8,0,0,0,0
119,2014,2014-11-09,9,29.309,TEN,@,BAL,L 7-21,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
120,2014,2014-11-17,10,29.317,TEN,,PIT,L 24-27,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
121,2014,2014-11-23,11,29.323,TEN,@,PHI,L 24-43,*,0,0,,0,1,5,5.00,0,0,0,0.0,11,1,0,0,0
122,2014,2014-11-30,12,29.330,TEN,@,HOU,L 21-45,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
123,2014,2014-12-07,13,29.337,TEN,,NYG,L 7-36,*,0,0,,0,0,0,,0,0,0,0.0,9,1,0,0,0
124,2014,2014-12-14,14,29.344,TEN,,NYJ,L 11-16,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
125,2014,2014-12-18,15,29.348,TEN,@,JAX,L 13-21,*,0,0,,0,0,0,,0,0,0,0.0,2,2,0,0,0
126,2014,2014-12-28,16,29.358,TEN,,IND,L 10-27,*,0,0,,0,0,0,,0,0,0,0.0,5,2,0,0,0
127,2015,2015-09-13,1,30.252,TEN,@,TAM,W 42-14,*,0,0,,0,0,0,,0,0,0,0.0,4,1,0,0,0
128,2015,2015-09-20,2,30.259,TEN,@,CLE,L 14-28,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
129,2015,2015-09-27,3,30.266,TEN,,IND,L 33-35,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
130,2015,2015-10-11,4,30.280,TEN,,BUF,L 13-14,*,0,0,,0,0,0,,0,0,0,0.0,2,4,0,0,0
131,2015,2015-10-18,5,30.287,TEN,,MIA,L 10-38,*,0,0,,0,0,0,,0,0,0,0.0,2,2,1,29,0
132,2015,2015-11-01,7,30.301,TEN,@,HOU,L 6-20,,0,0,,0,0,0,,0,0,0,0.0,6,3,0,0,0
133,2015,2015-11-08,8,30.308,TEN,@,NOR,W 34-28,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
134,2015,2015-11-15,9,30.315,TEN,,CAR,L 10-27,*,0,0,,0,0,0,,0,0,0,1.0,4,2,0,0,0
135,2015,2015-11-19,10,30.319,TEN,@,JAX,L 13-19,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
136,2015,2015-11-29,11,30.329,TEN,,OAK,L 21-24,*,0,0,,0,0,0,,0,0,0,0.0,5,3,0,0,0
137,2015,2015-12-06,12,30.336,TEN,,JAX,W 42-39,*,0,0,,0,0,0,,0,0,0,0.0,7,2,0,0,0
138,2015,2015-12-13,13,30.343,TEN,@,NYJ,L 8-30,*,0,0,,0,0,0,,0,0,0,0.0,4,3,0,0,0
139,2015,2015-12-20,14,30.350,TEN,@,NWE,L 16-33,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
140,2015,2015-12-27,15,30.357,TEN,,HOU,L 6-34,*,0,0,,0,0,0,,0,0,0,0.0,9,2,0,0,0
141,2015,2016-01-03,16,30.364,TEN,@,IND,L 24-30,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
142,2016,2016-10-02,4,31.272,CAR,@,ATL,L 33-48,,0,0,,0,0,0,,0,0,0,0.0,1,2,0,0,0
143,2016,2016-10-10,5,31.280,CAR,,TAM,L 14-17,*,0,0,,0,0,0,,0,0,0,0.0,2,3,0,0,0
144,2016,2016-10-16,6,31.286,CAR,@,NOR,L 38-41,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
145,2016,2016-10-30,7,31.300,CAR,,ARI,W 30-20,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
146,2016,2016-11-06,8,31.307,CAR,@,LAR,W 13-10,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
147,2016,2016-11-13,9,31.314,CAR,,KAN,L 17-20,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
148,2016,2016-11-17,10,31.318,CAR,,NOR,W 23-20,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
149,2016,2016-11-27,11,31.328,CAR,@,OAK,L 32-35,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
150,2016,2016-12-04,12,31.335,CAR,@,SEA,L 7-40,*,0,0,,0,0,0,,0,0,0,0.0,7,7,0,0,0
151,2016,2016-12-11,13,31.342,CAR,,SDG,W 28-16,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
152,2016,2016-12-19,14,31.350,CAR,@,WAS,W 26-15,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
153,2016,2016-12-24,15,31.355,CAR,,ATL,L 16-33,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
154,2016,2017-01-01,16,31.363,CAR,@,TAM,L 16-17,*,0,0,,0,0,0,,0,0,0,0.0,8,0,0,0,0
