ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2009,2009-09-14,1,22.156,SDG,@,OAK,W 24-20,*,,,
2,2009,2009-10-04,4,22.176,SDG,@,PIT,L 28-38,*,,,
3,2009,2009-10-19,5,22.191,SDG,,DEN,L 23-34,*,0.0,0,0
4,2009,2009-10-25,6,22.197,SDG,@,KAN,W 37-7,*,,,
5,2009,2009-11-01,7,22.204,SDG,,OAK,W 24-16,*,,,
6,2009,2009-11-08,8,22.211,SDG,@,NYG,W 21-20,*,,,
7,2009,2009-11-15,9,22.218,SDG,,PHI,W 31-23,*,,,
8,2009,2009-11-22,10,22.225,SDG,@,DEN,W 32-3,*,,,
9,2009,2009-11-29,11,22.232,SDG,,KAN,W 43-14,*,,,
10,2009,2009-12-06,12,22.239,SDG,@,CLE,W 30-23,*,,,
11,2009,2009-12-13,13,22.246,SDG,@,DAL,W 20-17,*,,,
12,2009,2009-12-20,14,22.253,SDG,,CIN,W 27-24,*,,,
13,2009,2009-12-25,15,22.258,SDG,@,TEN,W 42-17,*,,,
14,2009,2010-01-03,16,22.267,SDG,,WAS,W 23-20,*,,,
15,2010,2010-09-13,1,23.155,SDG,@,KAN,L 14-21,*,,,
16,2010,2010-09-19,2,23.161,SDG,,JAX,W 38-13,*,,,
17,2010,2010-09-26,3,23.168,SDG,@,SEA,L 20-27,*,,,
18,2010,2010-10-17,6,23.189,SDG,@,STL,L 17-20,*,,,
19,2010,2010-10-24,7,23.196,SDG,,NWE,L 20-23,*,,,
20,2010,2010-10-31,8,23.203,SDG,,TEN,W 33-25,*,,,
21,2010,2010-11-07,9,23.210,SDG,@,HOU,W 29-23,*,,,
22,2010,2010-11-22,10,23.225,SDG,,DEN,W 35-14,*,,,
23,2010,2010-12-26,15,23.259,SDG,@,CIN,L 20-34,*,,,
24,2010,2011-01-02,16,23.266,SDG,@,DEN,W 33-28,*,,,
25,2011,2011-09-11,1,24.153,SDG,,MIN,W 24-17,*,,,
26,2011,2011-09-18,2,24.160,SDG,@,NWE,L 21-35,*,,,
27,2011,2011-09-25,3,24.167,SDG,,KAN,W 20-17,*,,,
28,2011,2011-10-02,4,24.174,SDG,,MIA,W 26-16,*,,,
29,2011,2011-10-09,5,24.181,SDG,@,DEN,W 29-24,*,,,
30,2011,2011-10-23,6,24.195,SDG,@,NYJ,L 21-27,*,,,
31,2011,2011-10-31,7,24.203,SDG,@,KAN,L 20-23,*,,,
32,2011,2011-11-06,8,24.209,SDG,,GNB,L 38-45,*,0.0,1,0
33,2011,2011-11-10,9,24.213,SDG,,OAK,L 17-24,*,,,
34,2011,2011-12-05,12,24.238,SDG,@,JAX,W 38-14,*,,,
35,2011,2011-12-11,13,24.244,SDG,,BUF,W 37-10,*,,,
36,2011,2011-12-18,14,24.251,SDG,,BAL,W 34-14,*,,,
37,2011,2011-12-24,15,24.257,SDG,@,DET,L 10-38,*,,,
38,2011,2012-01-01,16,24.265,SDG,@,OAK,W 38-26,*,,,
39,2012,2012-09-10,1,25.152,SDG,@,OAK,W 22-14,*,,,
40,2012,2012-09-16,2,25.158,SDG,,TEN,W 38-10,*,,,
41,2012,2012-09-23,3,25.165,SDG,,ATL,L 3-27,*,,,
42,2012,2012-09-30,4,25.172,SDG,@,KAN,W 37-20,*,,,
43,2012,2012-10-07,5,25.179,SDG,@,NOR,L 24-31,*,0.0,0,0
44,2012,2012-10-15,6,25.187,SDG,,DEN,L 24-35,*,,,
45,2012,2012-10-28,7,25.200,SDG,@,CLE,L 6-7,*,,,
46,2012,2012-11-01,8,25.204,SDG,,KAN,W 31-13,*,,,
47,2012,2012-11-11,9,25.214,SDG,@,TAM,L 24-34,*,,,
48,2012,2012-11-18,10,25.221,SDG,@,DEN,L 23-30,*,,,
49,2012,2012-11-25,11,25.228,SDG,,BAL,L 13-16,*,,,
50,2012,2012-12-02,12,25.235,SDG,,CIN,L 13-20,*,,,
51,2012,2012-12-09,13,25.242,SDG,@,PIT,W 34-24,*,,,
52,2012,2012-12-16,14,25.249,SDG,,CAR,L 7-31,*,,,
53,2012,2012-12-23,15,25.256,SDG,@,NYJ,W 27-17,*,,,
54,2012,2012-12-30,16,25.263,SDG,,OAK,W 24-21,*,,,
55,2013,2013-09-05,1,26.147,DEN,,BAL,W 49-27,*,,,
56,2013,2013-09-15,2,26.157,DEN,@,NYG,W 41-23,*,,,
57,2013,2013-09-23,3,26.165,DEN,,OAK,W 37-21,*,,,
58,2013,2013-09-29,4,26.171,DEN,,PHI,W 52-20,*,,,
59,2013,2013-10-06,5,26.178,DEN,@,DAL,W 51-48,*,,,
60,2013,2013-10-13,6,26.185,DEN,,JAX,W 35-19,*,,,
61,2013,2013-10-20,7,26.192,DEN,@,IND,L 33-39,*,,,
62,2013,2013-10-27,8,26.199,DEN,,WAS,W 45-21,*,,,
63,2013,2013-11-10,9,26.213,DEN,@,SDG,W 28-20,*,,,
64,2013,2013-11-17,10,26.220,DEN,,KAN,W 27-17,*,,,
65,2013,2013-11-24,11,26.227,DEN,@,NWE,L 31-34,*,,,
66,2013,2013-12-01,12,26.234,DEN,@,KAN,W 35-28,*,,,
67,2013,2013-12-08,13,26.241,DEN,,TEN,W 51-28,*,,,
68,2013,2013-12-12,14,26.245,DEN,,SDG,L 20-27,*,,,
69,2013,2013-12-22,15,26.255,DEN,@,HOU,W 37-13,*,,,
70,2013,2013-12-29,16,26.262,DEN,@,OAK,W 34-14,*,,,
71,2014,2014-09-07,1,27.149,DEN,,IND,W 31-24,*,,,
