ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2012,2012-09-09,1,21.356,BUF,@,NYJ,L 28-48,*,0.0,2,2,0,0,0
2,2012,2012-09-16,2,21.363,BUF,,KAN,W 35-17,*,0.0,7,0,0,0,0
3,2012,2012-09-23,3,22.004,BUF,@,CLE,W 24-14,*,0.0,1,0,0,0,0
4,2012,2012-09-30,4,22.011,BUF,,NWE,L 28-52,*,0.0,5,2,0,0,0
5,2012,2012-10-07,5,22.018,BUF,@,SFO,L 3-45,*,0.0,4,1,0,0,0
6,2012,2012-10-14,6,22.025,BUF,@,ARI,W 19-16,*,0.0,4,1,0,0,0
7,2012,2012-10-21,7,22.032,BUF,,TEN,L 34-35,*,0.0,1,0,0,0,0
8,2012,2012-11-04,8,22.046,BUF,@,HOU,L 9-21,*,0.0,3,0,0,0,0
9,2012,2012-11-11,9,22.053,BUF,@,NWE,L 31-37,*,0.0,5,1,0,0,0
10,2012,2012-11-15,10,22.057,BUF,,MIA,W 19-14,*,0.0,3,0,0,0,0
11,2012,2012-11-25,11,22.067,BUF,@,IND,L 13-20,*,0.0,5,1,0,0,0
12,2012,2012-12-02,12,22.074,BUF,,JAX,W 34-18,*,0.0,2,1,0,0,0
13,2012,2012-12-09,13,22.081,BUF,,STL,L 12-15,*,0.0,2,0,1,23,0
14,2012,2012-12-16,14,22.088,BUF,,SEA,L 17-50,*,0.0,1,0,0,0,0
15,2012,2012-12-23,15,22.095,BUF,@,MIA,L 10-24,*,0.0,4,0,0,0,0
16,2012,2012-12-30,16,22.102,BUF,,NYJ,W 28-9,*,0.0,2,0,0,0,0
17,2013,2013-10-13,6,23.024,BUF,,CIN,L 24-27,,0.0,2,1,0,0,0
18,2013,2013-10-20,7,23.031,BUF,@,MIA,W 23-21,,0.0,4,1,0,0,0
19,2013,2013-10-27,8,23.038,BUF,@,NOR,L 17-35,*,0.0,0,1,0,0,0
20,2013,2013-11-03,9,23.045,BUF,,KAN,L 13-23,*,0.0,6,1,0,0,0
21,2013,2013-11-10,10,23.052,BUF,@,PIT,L 10-23,*,0.0,3,0,0,0,0
22,2013,2013-11-17,11,23.059,BUF,,NYJ,W 37-14,*,0.0,2,0,0,0,0
23,2013,2013-12-01,12,23.073,BUF,,ATL,L 31-34,*,0.0,4,1,0,0,0
24,2013,2013-12-08,13,23.080,BUF,@,TAM,L 6-27,*,0.0,2,0,1,0,0
25,2013,2013-12-15,14,23.087,BUF,@,JAX,W 27-20,*,0.0,2,0,1,0,0
26,2013,2013-12-22,15,23.094,BUF,,MIA,W 19-0,*,0.0,3,0,0,0,0
27,2013,2013-12-29,16,23.101,BUF,@,NWE,L 20-34,*,0.0,2,0,0,0,0
28,2014,2014-09-14,2,23.360,BUF,,MIA,W 29-10,*,0.0,1,1,0,0,0
29,2014,2014-09-21,3,24.002,BUF,,SDG,L 10-22,*,0.0,6,0,0,0,0
30,2014,2014-09-28,4,24.009,BUF,@,HOU,L 17-23,*,0.0,3,0,0,0,0
31,2014,2014-10-05,5,24.016,BUF,@,DET,W 17-14,*,0.0,3,1,1,21,0
32,2014,2014-10-12,6,24.023,BUF,,NWE,L 22-37,*,0.0,3,0,0,0,0
33,2014,2014-10-19,7,24.030,BUF,,MIN,W 17-16,*,0.0,4,0,0,0,0
34,2014,2014-10-26,8,24.037,BUF,@,NYJ,W 43-23,*,0.0,4,1,1,13,0
35,2014,2014-11-09,9,24.051,BUF,,KAN,L 13-17,*,0.0,2,1,0,0,0
