ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1997,1997-08-31,1,22.307,ATL,@,DET,L 17-28,,,,,
2,1997,1997-09-07,2,22.314,ATL,,CAR,L 6-9,,,,,
3,1997,1997-09-14,3,22.321,ATL,,OAK,L 31-36,,,,,
4,1997,1997-09-21,4,22.328,ATL,@,SFO,L 7-34,,,,,
5,1997,1997-09-28,5,22.335,ATL,,DEN,L 21-29,,,,,
6,1997,1997-10-12,6,22.349,ATL,@,NOR,W 23-17,,,,,
7,1997,1997-10-19,7,22.356,ATL,,SFO,L 28-35,,,,,
8,1997,1997-10-26,8,22.363,ATL,@,CAR,L 12-21,,1.0,0,0,0
9,1997,1997-11-02,9,23.005,ATL,,STL,W 34-31,,1.0,0,0,0
10,1997,1997-11-09,10,23.012,ATL,,TAM,L 10-31,,,,,
11,1997,1997-11-16,11,23.019,ATL,@,STL,W 27-21,,,,,
12,1997,1997-11-23,12,23.026,ATL,,NOR,W 20-3,,,,,
13,1997,1997-11-30,13,23.033,ATL,@,SEA,W 24-17,,,,,
14,1997,1997-12-07,14,23.040,ATL,@,SDG,W 14-3,,,,,
15,1997,1997-12-14,15,23.047,ATL,,PHI,W 20-17,,,,,
16,1997,1997-12-21,16,23.054,ATL,@,ARI,L 26-29,,,,,
17,1998,1998-12-27,16,24.060,ATL,,MIA,W 38-16,,1.0,0,0,0
18,1999,1999-09-12,1,24.319,ATL,,MIN,L 14-17,,,,,
19,1999,1999-09-20,2,24.327,ATL,@,DAL,L 7-24,*,0.5,0,0,0
20,1999,1999-09-26,3,24.333,ATL,@,STL,L 7-35,*,,,,
21,1999,1999-10-03,4,24.340,ATL,,BAL,L 13-19,*,,,,
22,1999,1999-10-10,5,24.347,ATL,@,NOR,W 20-17,*,,,,
23,1999,1999-10-17,6,24.354,ATL,,STL,L 13-41,*,,,,
24,1999,1999-10-25,7,24.362,ATL,@,PIT,L 9-13,*,,,,
25,1999,1999-10-31,8,25.003,ATL,,CAR,W 27-20,*,,,,
26,1999,1999-11-07,9,25.010,ATL,,JAX,L 7-30,*,,,,
27,1999,1999-11-21,10,25.024,ATL,@,TAM,L 10-19,*,,,,
28,1999,1999-11-28,11,25.031,ATL,@,CAR,L 28-34,*,,,,
29,1999,1999-12-05,12,25.038,ATL,,NOR,W 35-12,*,,,,
30,1999,1999-12-12,13,25.045,ATL,@,SFO,L 7-26,*,1.0,0,0,0
31,1999,1999-12-19,14,25.052,ATL,@,TEN,L 17-30,*,,,,
32,1999,1999-12-26,15,25.059,ATL,,ARI,W 37-14,*,,,,
33,1999,2000-01-03,16,25.067,ATL,,SFO,W 34-29,,,,,
34,2000,2000-09-03,1,25.311,ATL,,SFO,W 36-28,*,1.0,0,0,0
35,2000,2000-09-10,2,25.318,ATL,@,DEN,L 14-42,*,,,,
36,2000,2000-09-17,3,25.325,ATL,@,CAR,W 15-10,*,,,,
37,2000,2000-09-24,4,25.332,ATL,,STL,L 20-41,*,1.0,0,0,0
38,2000,2000-10-01,5,25.339,ATL,@,PHI,L 10-38,*,,,,
39,2000,2000-10-08,6,25.346,ATL,,NYG,L 6-13,*,,,,
40,2000,2000-10-15,7,25.353,ATL,@,STL,L 29-45,,,,,
41,2000,2000-10-29,9,26.001,ATL,,CAR,W 13-12,*,,,,
42,2000,2000-11-05,10,26.008,ATL,,TAM,L 14-27,*,,,,
43,2000,2000-11-12,11,26.015,ATL,@,DET,L 10-13,,,,,
44,2000,2000-11-19,12,26.022,ATL,@,SFO,L 6-16,,,,,
45,2000,2000-11-26,13,26.029,ATL,@,OAK,L 14-41,*,,,,
46,2000,2000-12-03,14,26.036,ATL,,SEA,L 10-30,,,,,
47,2000,2000-12-17,15,26.050,ATL,@,NOR,L 7-23,,,,,
48,2000,2000-12-24,16,26.057,ATL,,KAN,W 29-13,*,,,,
49,2001,2001-09-23,2,26.330,ATL,,CAR,W 24-16,*,,,,
50,2001,2001-09-30,3,26.337,ATL,@,ARI,W 34-14,*,,,,
51,2001,2001-10-07,4,26.344,ATL,,CHI,L 3-31,*,0.0,1,7,0
52,2001,2001-10-14,5,26.351,ATL,,SFO,L 31-37,*,,,,
53,2001,2001-10-21,6,26.358,ATL,@,NOR,W 20-13,*,,,,
54,2001,2001-11-04,7,27.007,ATL,,NWE,L 10-24,*,,,,
55,2001,2001-11-11,8,27.014,ATL,,DAL,W 20-13,*,,,,
56,2001,2001-11-18,9,27.021,ATL,@,GNB,W 23-20,*,,,,
57,2001,2001-11-25,10,27.028,ATL,@,CAR,W 10-7,*,,,,
58,2001,2001-12-02,11,27.035,ATL,,STL,L 6-35,*,,,,
59,2001,2001-12-09,12,27.042,ATL,,NOR,L 10-28,*,,,,
60,2001,2001-12-16,13,27.049,ATL,@,IND,L 27-41,*,,,,
61,2001,2001-12-23,14,27.056,ATL,,BUF,W 33-30,*,,,,
62,2001,2001-12-30,15,27.063,ATL,@,MIA,L 14-21,*,,,,
63,2001,2002-01-06,16,27.070,ATL,@,STL,L 13-31,,,,,
64,2002,2002-09-08,1,27.315,MIN,@,CHI,L 23-27,*,,,,
65,2002,2002-09-15,2,27.322,MIN,,BUF,L 39-45,*,,,,
66,2002,2002-09-22,3,27.329,MIN,,CAR,L 14-21,*,,,,
67,2002,2002-10-20,6,27.357,MIN,@,NYJ,L 7-20,*,,,,
68,2002,2002-10-27,7,27.364,MIN,,CHI,W 25-7,,,,,
69,2002,2002-11-03,8,28.006,MIN,@,TAM,L 24-38,*,,,,
70,2002,2002-11-10,9,28.013,MIN,,NYG,L 20-27,*,,,,
71,2002,2002-11-17,10,28.020,MIN,,GNB,W 31-21,*,,,,
72,2002,2002-11-24,11,28.027,MIN,@,NWE,L 17-24,*,,,,
73,2002,2002-12-01,12,28.034,MIN,,ATL,L 24-30,,1.0,0,0,0
74,2002,2002-12-08,13,28.041,MIN,@,GNB,L 22-26,*,,,,
75,2002,2002-12-15,14,28.048,MIN,@,NOR,W 32-31,,,,,
76,2002,2002-12-21,15,28.054,MIN,,MIA,W 20-17,*,,,,
77,2002,2002-12-29,16,28.062,MIN,@,DET,W 38-36,*,,,,
78,2003,2003-09-07,1,28.314,MIN,@,GNB,W 30-25,*,,,,
79,2003,2003-09-14,2,28.321,MIN,,CHI,W 24-13,*,,,,
80,2003,2003-09-21,3,28.328,MIN,@,DET,W 23-13,*,,,,
81,2003,2003-09-28,4,28.335,MIN,,SFO,W 35-7,*,,,,
82,2003,2003-10-05,5,28.342,MIN,@,ATL,W 39-26,*,,,,
83,2003,2003-10-19,6,28.356,MIN,,DEN,W 28-20,*,,,,
84,2003,2003-10-26,7,28.363,MIN,,NYG,L 17-29,*,,,,
85,2003,2003-11-02,8,29.005,MIN,,GNB,L 27-30,*,,,,
86,2003,2003-11-09,9,29.012,MIN,@,SDG,L 28-42,*,,,,
87,2003,2003-11-16,10,29.019,MIN,@,OAK,L 18-28,*,,,,
88,2003,2003-11-23,11,29.026,MIN,,DET,W 24-14,*,,,,
89,2003,2003-11-30,12,29.033,MIN,@,STL,L 17-48,*,,,,
90,2003,2003-12-07,13,29.040,MIN,,SEA,W 34-7,,,,,
91,2003,2003-12-14,14,29.047,MIN,@,CHI,L 10-13,*,,,,
92,2003,2003-12-20,15,29.053,MIN,,KAN,W 45-20,*,,,,
93,2003,2003-12-28,16,29.061,MIN,@,ARI,L 17-18,*,,,,
