ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1983,1983-09-04,1,22.243,DEN,@,PIT,W 14-10,0,0,,0,,
2,1983,1983-09-11,2,22.250,DEN,@,BAL,W 17-10,0,0,,0,,
3,1983,1983-09-18,3,22.257,DEN,,PHI,L 10-13,0,0,,0,,
4,1983,1983-09-25,4,22.264,DEN,,RAI,L 7-22,0,0,,0,,
5,1983,1983-10-02,5,22.271,DEN,@,CHI,L 14-31,1,12,12.00,0,0,0
6,1983,1983-10-09,6,22.278,DEN,@,HOU,W 26-14,0,0,,0,,
7,1983,1983-10-16,7,22.285,DEN,,CIN,W 24-17,0,0,,0,,
8,1983,1983-10-23,8,22.292,DEN,,SDG,W 14-6,1,16,16.00,0,0,0
9,1983,1983-10-30,9,22.299,DEN,,KAN,W 27-24,0,0,,0,,
10,1983,1983-11-06,10,22.306,DEN,@,SEA,L 19-27,0,0,,0,,
11,1983,1983-11-13,11,22.313,DEN,@,RAI,L 20-22,1,32,32.00,0,0,0
12,1983,1983-11-20,12,22.320,DEN,,SEA,W 38-27,0,0,,0,,
13,1983,1983-11-27,13,22.327,DEN,@,SDG,L 7-31,0,0,,0,,
14,1983,1983-12-04,14,22.334,DEN,,CLE,W 27-6,3,101,33.67,2,2,12
15,1983,1983-12-11,15,22.341,DEN,,BAL,W 21-19,3,36,12.00,1,1,6
16,1983,1983-12-18,16,22.348,DEN,@,KAN,L 17-48,1,3,3.00,0,0,0
17,1984,1984-09-02,1,23.242,DEN,,CIN,W 20-17,3,34,11.33,0,0,0
18,1984,1984-09-09,2,23.249,DEN,@,CHI,L 0-27,1,7,7.00,0,0,0
19,1984,1984-09-16,3,23.256,DEN,@,CLE,W 24-14,1,23,23.00,1,1,6
20,1984,1984-09-23,4,23.263,DEN,,KAN,W 21-0,0,0,,0,,
21,1984,1984-09-30,5,23.270,DEN,,RAI,W 16-13,0,0,,0,,
22,1984,1984-10-07,6,23.277,DEN,@,DET,W 28-7,1,25,25.00,0,0,0
23,1984,1984-10-15,7,23.285,DEN,,GNB,W 17-14,0,0,,0,,
24,1984,1984-10-21,8,23.291,DEN,@,BUF,W 37-7,0,0,,0,,
25,1984,1984-11-25,13,23.326,DEN,,SEA,L 24-27,1,11,11.00,0,0,0
26,1984,1984-12-02,14,23.333,DEN,@,KAN,L 13-16,1,9,9.00,0,0,0
27,1984,1984-12-09,15,23.340,DEN,,SDG,W 16-13,1,14,14.00,0,0,0
28,1984,1984-12-15,16,23.346,DEN,@,SEA,W 31-14,0,0,,0,,
29,1985,1985-09-08,1,24.247,DEN,@,RAM,L 16-20,1,25,25.00,1,1,6
30,1985,1985-09-15,2,24.254,DEN,,NOR,W 34-23,2,37,18.50,1,1,6
31,1985,1985-09-22,3,24.261,DEN,@,ATL,W 44-28,2,33,16.50,1,1,6
32,1985,1985-09-29,4,24.268,DEN,,MIA,L 26-30,1,14,14.00,0,0,0
33,1985,1985-10-06,5,24.275,DEN,,HOU,W 31-20,2,47,23.50,0,0,0
34,1985,1985-10-13,6,24.282,DEN,@,IND,W 15-10,1,45,45.00,0,0,0
35,1985,1985-10-20,7,24.289,DEN,,SEA,W 13-10,1,13,13.00,0,0,0
36,1985,1985-10-27,8,24.296,DEN,@,KAN,W 30-10,0,0,,0,,
37,1985,1985-11-03,9,24.303,DEN,@,SDG,L 10-30,0,0,,0,,
38,1985,1985-11-11,10,24.311,DEN,,SFO,W 17-16,2,23,11.50,0,0,0
39,1985,1985-11-17,11,24.317,DEN,,SDG,W 30-24,1,18,18.00,0,0,0
40,1985,1985-11-24,12,24.324,DEN,@,RAI,L 28-31,1,9,9.00,0,0,0
41,1985,1985-12-01,13,24.331,DEN,@,PIT,W 31-23,4,36,9.00,1,1,6
42,1985,1985-12-08,14,24.338,DEN,,RAI,L 14-17,3,22,7.33,0,0,0
43,1985,1985-12-14,15,24.344,DEN,,KAN,W 14-13,2,15,7.50,0,0,0
44,1985,1985-12-20,16,24.350,DEN,@,SEA,W 27-24,3,95,31.67,0,0,0
45,1986,1986-09-07,1,25.246,DEN,,RAI,W 38-36,0,0,,0,,
46,1986,1986-09-15,2,25.254,DEN,@,PIT,W 21-10,3,30,10.00,0,0,0
47,1986,1986-09-21,3,25.260,DEN,@,PHI,W 33-7,1,5,5.00,0,0,0
48,1986,1986-09-28,4,25.267,DEN,,NWE,W 27-20,2,9,4.50,0,0,0
49,1986,1986-10-05,5,25.274,DEN,,DAL,W 29-14,3,54,18.00,0,0,0
50,1986,1986-10-12,6,25.281,DEN,@,SDG,W 31-14,1,4,4.00,0,0,0
51,1986,1986-10-20,7,25.289,DEN,@,NYJ,L 10-22,7,64,9.14,0,0,0
52,1986,1986-10-26,8,25.295,DEN,,SEA,W 20-13,1,11,11.00,0,0,0
53,1986,1986-11-09,10,25.309,DEN,,SDG,L 3-9,1,43,43.00,0,0,0
54,1986,1986-11-16,11,25.316,DEN,,KAN,W 38-17,0,0,,0,,
55,1986,1986-11-23,12,25.323,DEN,@,NYG,L 16-19,1,31,31.00,0,0,0
56,1986,1986-11-30,13,25.330,DEN,,CIN,W 34-28,0,0,,0,,
57,1986,1986-12-07,14,25.337,DEN,@,KAN,L 10-37,1,8,8.00,0,0,0
58,1986,1986-12-13,15,25.343,DEN,,WAS,W 31-30,0,0,,0,,
59,1986,1986-12-20,16,25.350,DEN,@,SEA,L 16-41,0,0,,0,,
