ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
49,1979,1979-09-30,5,26.242,BAL,,BUF,L 13-31,13,25,1.92,0,3,18,6.00,0,0,0,,0,0,0,,0,0,,,0,0
50,1979,1979-11-11,11,26.284,BAL,@,MIA,L 0-19,2,2,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
51,1979,1979-11-25,13,26.298,BAL,,MIA,L 24-28,1,5,5.00,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,0,0
52,1979,1979-12-02,14,26.305,BAL,@,NYJ,L 17-30,10,21,2.10,0,6,60,10.00,0,0,0,,0,0,0,,0,0,,,0,0
53,1979,1979-12-09,15,26.312,BAL,,KAN,L 7-10,7,24,3.43,0,2,19,9.50,0,0,0,,0,0,0,,0,0,,,0,0
54,1979,1979-12-16,16,26.319,BAL,@,NYG,W 31-7,6,46,7.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
55,1980,1980-09-07,1,27.220,BUF,,MIA,W 17-7,7,35,5.00,0,2,22,11.00,1,0,0,,0,0,0,,0,0,,,1,6
56,1980,1980-09-14,2,27.227,BUF,,NYJ,W 20-10,12,58,4.83,0,3,14,4.67,0,0,0,,0,0,0,,0,0,,,0,0
57,1980,1980-09-21,3,27.234,BUF,@,NOR,W 35-26,9,25,2.78,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0
58,1980,1980-09-28,4,27.241,BUF,,OAK,W 24-7,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
59,1980,1980-10-05,5,27.248,BUF,@,SDG,W 26-24,2,9,4.50,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0
60,1980,1980-10-12,6,27.255,BUF,,BAL,L 12-17,7,17,2.43,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
61,1980,1980-10-19,7,27.262,BUF,@,MIA,L 14-17,,,,,,,,,,,,,,,,,,,,,
62,1980,1980-10-26,8,27.269,BUF,,NWE,W 31-13,6,21,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
63,1980,1980-11-02,9,27.276,BUF,,ATL,L 14-30,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
64,1980,1980-11-09,10,27.283,BUF,@,NYJ,W 31-24,3,8,2.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
65,1980,1980-11-16,11,27.290,BUF,@,CIN,W 14-0,5,9,1.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
66,1980,1980-11-23,12,27.297,BUF,,PIT,W 28-13,0,0,,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0
67,1980,1980-11-30,13,27.304,BUF,@,BAL,L 24-28,4,7,1.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
68,1980,1980-12-07,14,27.311,BUF,,RAM,W 10-7,4,14,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
69,1980,1980-12-14,15,27.318,BUF,@,NWE,L 2-24,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
70,1980,1980-12-21,16,27.325,BUF,@,SFO,W 18-13,4,10,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
71,1981,1981-09-06,1,28.218,BUF,,NYJ,W 31-0,12,36,3.00,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
72,1981,1981-09-13,2,28.225,BUF,@,BAL,W 35-3,3,11,3.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
73,1981,1981-09-17,3,28.229,BUF,,PHI,L 14-20,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
74,1981,1981-09-27,4,28.239,BUF,@,CIN,L 24-27,7,37,5.29,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
75,1981,1981-10-04,5,28.246,BUF,,BAL,W 23-17,3,7,2.33,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
76,1981,1981-10-12,6,28.254,BUF,,MIA,W 31-21,9,37,4.11,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
77,1981,1981-10-18,7,28.260,BUF,@,NYJ,L 14-33,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
78,1981,1981-10-25,8,28.267,BUF,,DEN,W 9-7,1,0,0.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
79,1981,1981-11-01,9,28.274,BUF,,CLE,W 22-13,3,15,5.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
80,1981,1981-11-09,10,28.282,BUF,@,DAL,L 14-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,
81,1981,1981-11-15,11,28.288,BUF,@,STL,L 0-24,0,0,,0,1,0,0.00,0,0,0,,0,0,0,,0,,,,0,0
82,1981,1981-11-22,12,28.295,BUF,,NWE,W 20-17,19,92,4.84,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0
83,1981,1981-11-29,13,28.302,BUF,,WAS,W 21-14,13,50,3.85,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
84,1981,1981-12-06,14,28.309,BUF,@,SDG,W 28-27,8,28,3.50,2,1,9,9.00,0,0,0,,0,0,0,,0,,,,2,12
85,1981,1981-12-13,15,28.316,BUF,@,NWE,W 19-10,5,24,4.80,1,1,11,11.00,0,0,0,,0,0,0,,0,,,,1,6
86,1981,1981-12-19,16,28.322,BUF,@,MIA,L 6-16,6,17,2.83,0,3,26,8.67,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
87,1982,1982-09-12,1,29.224,BUF,,KAN,W 14-9,7,25,3.57,0,2,13,6.50,0,0,0,,0,0,0,,,,,,0,0
88,1982,1982-09-16,2,29.228,BUF,,MIN,W 23-22,13,82,6.31,0,2,22,11.00,0,0,0,,0,0,0,,,,,,0,0
89,1982,1982-11-21,3,29.294,BUF,,MIA,L 7-9,7,30,4.29,0,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0
90,1982,1982-11-28,4,29.301,BUF,,BAL,W 20-0,22,90,4.09,2,0,0,,0,0,0,,0,0,0,,,,,,2,12
91,1982,1982-12-05,5,29.308,BUF,@,GNB,L 21-33,9,36,4.00,0,4,26,6.50,0,0,0,,0,0,0,,,,,,0,0
92,1982,1982-12-12,6,29.315,BUF,,PIT,W 13-0,15,43,2.87,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
93,1982,1982-12-19,7,29.322,BUF,@,TAM,L 23-24,13,62,4.77,2,3,17,5.67,0,0,0,,0,0,0,,,,,,2,12
94,1982,1982-12-27,8,29.330,BUF,@,MIA,L 10-27,6,21,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
95,1982,1983-01-02,9,29.336,BUF,@,NWE,L 19-30,5,16,3.20,0,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0
96,1983,1983-09-04,1,30.216,BUF,,MIA,L 0-12,5,10,2.00,0,2,13,6.50,0,0,0,,0,0,0,,,,,,0,0
97,1983,1983-09-11,2,30.223,BUF,@,CIN,W 10-6,7,29,4.14,0,2,20,10.00,0,0,0,,0,0,0,,,,,,0,0
98,1983,1983-09-18,3,30.230,BUF,,BAL,W 28-23,2,4,2.00,0,2,19,9.50,0,0,0,,0,0,0,,,,,,0,0
99,1983,1983-10-09,6,30.251,BUF,@,MIA,W 38-35,8,21,2.63,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
100,1983,1983-10-16,7,30.258,BUF,@,BAL,W 30-7,10,25,2.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
101,1983,1983-10-30,9,30.272,BUF,,NOR,W 27-21,9,36,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
102,1983,1983-11-06,10,30.279,BUF,@,NWE,L 7-21,3,0,0.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
103,1983,1983-11-13,11,30.286,BUF,@,NYJ,W 24-17,0,0,,0,2,22,11.00,0,0,0,,0,0,0,,,,,,0,0
104,1983,1983-11-20,12,30.293,BUF,,RAI,L 24-27,6,16,2.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
105,1983,1983-11-27,13,30.300,BUF,@,RAM,L 17-41,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
106,1983,1983-12-11,15,30.314,BUF,,SFO,L 10-23,4,7,1.75,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
107,1983,1983-12-18,16,30.321,BUF,@,ATL,L 14-31,3,6,2.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
