ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-09-05,1,22.353,CHI,,NYG,L 20-26,,0,0,,0,,,,
2,1993,1993-09-12,2,22.360,CHI,@,MIN,L 7-10,,0,0,,0,,,,
3,1993,1993-09-26,3,23.009,CHI,,TAM,W 47-17,,0,0,,0,,,,
4,1993,1993-10-03,4,23.016,CHI,,ATL,W 6-0,,0,0,,0,,,,
5,1993,1993-10-10,5,23.023,CHI,@,PHI,W 17-6,,0,0,,0,,,,
6,1993,1993-10-25,6,23.038,CHI,,MIN,L 12-19,,0,0,,0,,,,
7,1993,1993-10-31,7,23.044,CHI,@,GNB,L 3-17,,0,0,,0,,,,
8,1993,1993-11-07,8,23.051,CHI,,RAI,L 14-16,,0,0,,0,1.0,0,0,0
9,1993,1993-11-14,9,23.058,CHI,@,SDG,W 16-13,,0,0,,0,,,,
10,1993,1993-11-21,10,23.065,CHI,@,KAN,W 19-17,,0,0,,0,,,,
11,1993,1993-11-25,11,23.069,CHI,@,DET,W 10-6,,0,0,,0,,,,
12,1993,1993-12-05,12,23.079,CHI,,GNB,W 30-17,,0,0,,0,,,,
13,1993,1993-12-12,13,23.086,CHI,@,TAM,L 10-13,,0,0,,0,,,,
14,1993,1993-12-18,14,23.092,CHI,,DEN,L 3-13,,0,0,,0,,,,
15,1993,1993-12-26,15,23.100,CHI,,DET,L 14-20,,1,8,8.00,0,0.0,0,0,0
16,1993,1994-01-02,16,23.107,CHI,@,RAM,L 6-20,,0,0,,0,,,,
17,1994,1994-09-04,1,23.352,CHI,,TAM,W 21-9,,,,,,,,,
18,1994,1994-09-12,2,23.360,CHI,@,PHI,L 22-30,,,,,,,,,
19,1994,1994-09-18,3,24.001,CHI,,MIN,L 14-42,,,,,,,,,
20,1994,1994-09-25,4,24.008,CHI,@,NYJ,W 19-7,,0,0,,0,1.0,0,0,0
21,1994,1994-10-02,5,24.015,CHI,,BUF,W 20-13,,,,,,,,,
22,1994,1994-10-09,6,24.022,CHI,,NOR,W 17-7,,,,,,,,,
23,1994,1994-10-23,7,24.036,CHI,@,DET,L 16-21,,,,,,,,,
24,1994,1994-10-31,8,24.044,CHI,,GNB,L 6-33,,,,,,,,,
25,1994,1994-11-06,9,24.050,CHI,@,TAM,W 20-6,,0,0,,0,1.0,0,0,0
26,1994,1994-11-13,10,24.057,CHI,@,MIA,W 17-14,,,,,,,,,
27,1994,1994-11-20,11,24.064,CHI,,DET,W 20-10,,0,0,,0,1.0,0,0,0
28,1994,1994-11-27,12,24.071,CHI,@,ARI,W 19-16,,,,,,,,,
29,1994,1994-12-01,13,24.075,CHI,@,MIN,L 27-33,,,,,,,,,
30,1994,1994-12-11,14,24.085,CHI,@,GNB,L 3-40,,,,,,,,,
31,1994,1994-12-18,15,24.092,CHI,,RAM,W 27-13,,0,0,,0,1.0,0,0,0
32,1994,1994-12-24,16,24.098,CHI,,NWE,L 3-13,,,,,,,,,
33,1995,1995-09-03,1,24.351,CHI,,MIN,W 31-14,,,,,,,,,
34,1995,1995-09-11,2,24.359,CHI,,GNB,L 24-27,,,,,,,,,
35,1995,1995-09-24,4,25.007,CHI,@,STL,L 28-34,,0,0,,0,1.0,0,0,0
36,1995,1995-10-08,5,25.021,CHI,,CAR,W 31-27,,,,,,,,,
37,1995,1995-10-15,6,25.028,CHI,@,JAX,W 30-27,,,,,,,,,
