ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2017,2017-09-10,1,21.187,IND,@,LAR,L 9-46,,10,24,2.40,1,1,1,21,21.00,0,100.0%,21.00,0,0,,0,1,6
2,2017,2017-09-17,2,21.194,IND,,ARI,L 13-16,,6,-3,-0.50,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
3,2017,2017-10-08,5,21.215,IND,,SFO,W 26-23,,9,91,10.11,1,1,1,2,2.00,0,100.0%,2.00,0,0,,0,1,6
4,2017,2017-10-16,6,21.223,IND,@,TEN,L 22-36,,2,18,9.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
5,2017,2017-10-22,7,21.229,IND,,JAX,L 0-27,,5,26,5.20,0,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0
6,2017,2017-10-29,8,21.236,IND,@,CIN,L 23-24,,11,27,2.45,0,5,3,36,12.00,1,60.0%,7.20,2,35,17.50,0,1,6
7,2017,2017-11-05,9,21.243,IND,@,HOU,W 20-14,,9,29,3.22,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2017,2017-11-12,10,21.250,IND,,PIT,L 17-20,,7,7,1.00,0,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0
9,2017,2017-11-26,11,21.264,IND,,TEN,L 16-20,,4,11,2.75,0,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0
10,2017,2017-12-03,12,21.271,IND,@,JAX,L 10-30,,6,46,7.67,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0
11,2017,2017-12-10,13,21.278,IND,@,BUF,L 7-13,,7,23,3.29,0,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0
12,2017,2017-12-14,14,21.282,IND,,DEN,L 13-25,,6,14,2.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
13,2017,2017-12-23,15,21.291,IND,@,BAL,L 16-23,,4,17,4.25,0,2,2,37,18.50,0,100.0%,18.50,1,34,34.00,0,0,0
14,2017,2017-12-31,16,21.299,IND,,HOU,W 22-13,,7,28,4.00,1,3,2,10,5.00,0,66.7%,3.33,0,0,,0,1,6
15,2018,2018-09-16,2,22.193,IND,@,WAS,W 21-9,*,10,34,3.40,0,2,1,2,2.00,0,50.0%,1.00,0,0,,0,0,0
