ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-09-01,1,23.308,PHI,@,GNB,W 20-3,0,0,,0,,0,0,,0,,,,,,,0,
2,1991,1991-09-08,2,23.315,PHI,,PHO,L 10-26,1,5,5.00,0,,1,5,5.00,0,,,0,0,,0,0,0
3,1991,1991-09-15,3,23.322,PHI,@,DAL,W 24-0,10,13,1.30,0,,1,13,13.00,0,,,0,0,,0,0,0
4,1991,1991-09-22,4,23.329,PHI,,PIT,W 23-14,0,0,,0,,0,0,,0,,,,,,,0,
5,1991,1991-09-30,5,23.337,PHI,@,WAS,L 0-23,0,0,,0,,0,0,,0,,,,,,,0,
6,1991,1991-10-06,6,23.343,PHI,@,TAM,L 13-14,0,0,,0,,0,0,,0,,,,,,,0,
7,1991,1991-10-13,7,23.350,PHI,,NOR,L 6-13,0,0,,0,,0,0,,0,,,,,,,0,
8,1991,1991-10-27,8,23.364,PHI,,SFO,L 7-23,0,0,,0,,0,0,,0,,,,,,,0,
9,1991,1991-11-04,9,24.007,PHI,,NYG,W 30-7,18,68,3.78,2,,1,4,4.00,0,,,0,0,,0,2,12
10,1991,1991-11-10,10,24.013,PHI,@,CLE,W 32-30,20,89,4.45,0,,1,5,5.00,0,,,0,0,,0,0,0
11,1991,1991-11-17,11,24.020,PHI,,CIN,W 17-10,19,32,1.68,1,,2,13,6.50,0,,,0,0,,0,1,6
12,1991,1991-11-24,12,24.027,PHI,@,PHO,W 34-14,25,85,3.40,0,,3,21,7.00,0,,,0,0,,0,0,0
13,1991,1991-12-02,13,24.035,PHI,@,HOU,W 13-6,12,56,4.67,0,,1,3,3.00,0,,,0,0,,0,0,0
14,1991,1991-12-08,14,24.041,PHI,@,NYG,W 19-14,14,36,2.57,0,,0,0,,0,,,0,0,,0,0,0
15,1991,1991-12-15,15,24.048,PHI,,DAL,L 13-25,10,30,3.00,0,,0,0,,0,,,0,0,,0,0,0
16,1991,1991-12-22,16,24.055,PHI,,WAS,W 24-22,6,26,4.33,0,,0,0,,0,,,0,0,,0,0,0
17,1992,1992-09-06,1,24.314,PHI,,NOR,W 15-13,,,,,,,,,,0.0%,,,,,,,
18,1992,1992-09-13,2,24.321,PHI,@,PHO,W 31-14,,,,,,,,,,0.0%,,,,,,,
19,1992,1992-09-20,3,24.328,PHI,,DEN,W 30-0,,,,,,,,,,0.0%,,,,,,,
20,1992,1992-10-05,4,24.343,PHI,,DAL,W 31-7,,,,,,,,,,0.0%,,,,,,,
21,1992,1992-10-11,5,24.349,PHI,@,KAN,L 17-24,,,,,,,,,,0.0%,,,,,,,
22,1992,1992-10-18,6,24.356,PHI,@,WAS,L 12-16,,,,,,,,,,0.0%,,,,,,,
23,1992,1992-10-25,7,24.363,PHI,,PHO,W 7-3,,,,,,,,,,0.0%,,,,,,,
24,1992,1992-11-01,8,25.004,PHI,@,DAL,L 10-20,,,,,,,,,,0.0%,,,,,,,
25,1992,1992-11-08,9,25.011,PHI,,RAI,W 31-10,,,,,,,,,,0.0%,,,,,,,
26,1992,1992-11-15,10,25.018,PHI,@,GNB,L 24-27,,,,,,,,,,0.0%,,,,,,,
