ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1962,1962-12-16,14,22.092,RAM,,GNB,L 17-20,0,0,,0,1,6,1,20,1
2,1963,1963-11-17,10,23.063,RAM,@,DET,W 28-21,1,0,0.00,0,0,0,0,0,0
3,1970,1970-09-18,1,30.003,RAM,,STL,W 34-13,,,,,,,,,
4,1970,1970-09-27,2,30.012,RAM,@,BUF,W 19-0,,,,,,,,,
5,1970,1970-10-04,3,30.019,RAM,,SDG,W 37-10,,,,,,,,,
6,1970,1970-10-11,4,30.026,RAM,,SFO,L 6-20,,,,,,,,,
7,1970,1970-10-18,5,30.033,RAM,@,GNB,W 31-21,,,,,,,,,
8,1970,1970-10-26,6,30.041,RAM,@,MIN,L 3-13,,,,,,,,,
9,1970,1970-11-01,7,30.047,RAM,@,NOR,W 30-17,,,,,,,,,
10,1970,1970-11-08,8,30.054,RAM,,ATL,T 10-10,,,,,,,,,
11,1970,1970-11-15,9,30.061,RAM,,NYJ,L 20-31,,,,,,,,,
12,1970,1970-11-22,10,30.068,RAM,@,ATL,W 17-7,,,,,,,,,
13,1970,1970-11-29,11,30.075,RAM,@,SFO,W 30-13,,,,,,,,,
14,1970,1970-12-06,12,30.082,RAM,,NOR,W 34-16,,,,,,,,,
15,1970,1970-12-14,13,30.090,RAM,,DET,L 23-28,,,,,,,,,
16,1970,1970-12-20,14,30.096,RAM,@,NYG,W 31-3,,,,,,,,,
17,1971,1971-09-19,1,31.004,RAM,@,NOR,L 20-24,,,,,,,,,
18,1971,1971-09-26,2,31.011,RAM,,ATL,T 20-20,,,,,,,,,
19,1971,1971-10-03,3,31.018,RAM,,CHI,W 17-3,,,,,,,,,
20,1971,1971-10-10,4,31.025,RAM,@,SFO,W 20-13,,,,,,,,,
21,1971,1971-10-17,5,31.032,RAM,@,ATL,W 24-16,,,,,,,,,
22,1971,1971-10-24,6,31.039,RAM,,GNB,W 30-13,,,,,,,,,
23,1971,1971-10-31,7,31.046,RAM,,MIA,L 14-20,,,,,,,,,
24,1971,1971-11-08,8,31.054,RAM,@,BAL,L 17-24,,,,,,,,,
25,1971,1971-11-14,9,31.060,RAM,@,DET,W 21-13,,,,,,,,,
26,1971,1971-11-21,10,31.067,RAM,,SFO,W 17-6,,,,,,,,,
27,1971,1971-11-25,11,31.071,RAM,@,DAL,L 21-28,,,,,,,,,
28,1971,1971-12-05,12,31.081,RAM,,NOR,W 45-28,,,,,,,,,
29,1971,1971-12-13,13,31.089,RAM,,WAS,L 24-38,,,,,,,,,
30,1971,1971-12-19,14,31.095,RAM,@,PIT,W 23-14,,,,,,,,,
31,1972,1972-09-17,1,32.002,RAM,,NOR,W 34-14,,,,,,,,,
32,1972,1972-09-24,2,32.009,RAM,@,CHI,T 13-13,,,,,,,,,
33,1972,1972-10-01,3,32.016,RAM,@,ATL,L 3-31,,,,,,,,,
34,1972,1972-10-08,4,32.023,RAM,,SFO,W 31-7,,,,,,,,,
35,1972,1972-10-15,5,32.030,RAM,@,PHI,W 34-3,,,,,,,,,
36,1972,1972-10-22,6,32.037,RAM,,CIN,W 15-12,,,,,,,,,
37,1972,1972-10-29,7,32.044,RAM,@,OAK,L 17-45,,,,,,,,,
38,1972,1972-11-05,8,32.051,RAM,,ATL,W 20-7,,,,,,,,,
39,1972,1972-11-12,9,32.058,RAM,,DEN,L 10-16,,,,,,,,,
40,1972,1972-11-19,10,32.065,RAM,,MIN,L 41-45,,,,,,,,,
41,1972,1972-11-26,11,32.072,RAM,@,NOR,L 16-19,,,,,,,,,
42,1972,1972-12-04,12,32.080,RAM,@,SFO,W 26-16,,,,,,,,,
43,1972,1972-12-10,13,32.086,RAM,@,STL,L 14-24,,,,,,,,,
44,1972,1972-12-17,14,32.093,RAM,,DET,L 17-34,,,,,,,,,
45,1973,1973-09-16,1,33.001,RAM,@,KAN,W 23-13,,,,,,,,,
46,1973,1973-09-23,2,33.008,RAM,,ATL,W 31-0,,,,,,,,,
47,1973,1973-09-30,3,33.015,RAM,@,SFO,W 40-20,,,,,,,,,
48,1973,1973-10-07,4,33.022,RAM,@,HOU,W 31-26,,,,,,,,,
49,1973,1973-10-14,5,33.029,RAM,,DAL,W 37-31,,,,,,,,,
50,1973,1973-10-21,6,33.036,RAM,,GNB,W 24-7,,,,,,,,,
51,1973,1973-10-28,7,33.043,RAM,@,MIN,L 9-10,,,,,,,,,
52,1973,1973-11-04,8,33.050,RAM,@,ATL,L 13-15,,,,,,,,,
53,1973,1973-11-11,9,33.057,RAM,,NOR,W 29-7,,,,,,,,,
54,1973,1973-11-18,10,33.064,RAM,,SFO,W 31-13,,,,,,,,,
55,1973,1973-11-25,11,33.071,RAM,@,NOR,W 24-13,,,,,,,,,
56,1973,1973-12-02,12,33.078,RAM,@,CHI,W 26-0,,,,,,,,,
57,1973,1973-12-10,13,33.086,RAM,,NYG,W 40-6,,,,,,,,,
58,1973,1973-12-16,14,33.092,RAM,,CLE,W 30-17,,,,,,,,,
