ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-10,1,22.165,PIT,,CLE,L 0-51,,,,
2,1989,1989-09-17,2,22.172,PIT,@,CIN,L 10-41,,,,
3,1989,1989-09-24,3,22.179,PIT,,MIN,W 27-14,,,,
4,1989,1989-10-01,4,22.186,PIT,@,DET,W 23-3,,,,
5,1989,1989-10-08,5,22.193,PIT,,CIN,L 16-26,,,,
6,1989,1989-10-15,6,22.200,PIT,@,CLE,W 17-7,,,,
7,1989,1989-10-22,7,22.207,PIT,@,HOU,L 0-27,,,,
8,1989,1989-10-29,8,22.214,PIT,,KAN,W 23-17,,,,
9,1989,1989-11-05,9,22.221,PIT,@,DEN,L 7-34,,,,
10,1989,1989-11-12,10,22.228,PIT,,CHI,L 0-20,,,,
11,1989,1989-11-19,11,22.235,PIT,,SDG,W 20-17,,,,
12,1989,1989-11-26,12,22.242,PIT,@,MIA,W 34-14,,,,
13,1989,1989-12-03,13,22.249,PIT,,HOU,L 16-23,1.0,0,0,0
14,1989,1989-12-10,14,22.256,PIT,@,NYJ,W 13-0,,,,
15,1989,1989-12-17,15,22.263,PIT,,NWE,W 28-10,,,,
16,1989,1989-12-24,16,22.270,PIT,@,TAM,W 31-22,,,,
17,1990,1990-09-09,1,23.164,PIT,@,CLE,L 3-13,,,,
18,1990,1990-09-16,2,23.171,PIT,,HOU,W 20-9,,,,
19,1990,1990-09-30,4,23.185,PIT,,MIA,L 6-28,,,,
20,1990,1990-10-07,5,23.192,PIT,,SDG,W 36-14,,,,
21,1990,1990-10-14,6,23.199,PIT,@,DEN,W 34-17,,,,
22,1990,1990-10-21,7,23.206,PIT,@,SFO,L 7-27,,,,
23,1990,1990-10-29,8,23.214,PIT,,RAM,W 41-10,,,,
24,1990,1990-11-04,9,23.220,PIT,,ATL,W 21-9,,,,
25,1990,1990-11-18,10,23.234,PIT,@,CIN,L 3-27,,,,
26,1990,1990-11-25,11,23.241,PIT,@,NYJ,W 24-7,,,,
27,1990,1990-12-02,12,23.248,PIT,,CIN,L 12-16,,,,
28,1990,1990-12-09,13,23.255,PIT,,NWE,W 24-3,,,,
29,1990,1990-12-16,14,23.262,PIT,@,NOR,W 9-6,,,,
30,1990,1990-12-23,15,23.269,PIT,,CLE,W 35-0,,,,
31,1990,1990-12-30,16,23.276,PIT,@,HOU,L 14-34,,,,
32,1991,1991-09-01,1,24.156,PIT,,SDG,W 26-20,,,,
33,1991,1991-09-08,2,24.163,PIT,@,BUF,L 34-52,,,,
34,1991,1991-09-15,3,24.170,PIT,,NWE,W 20-6,,,,
35,1991,1991-09-22,4,24.177,PIT,@,PHI,L 14-23,,,,
36,1991,1991-10-06,5,24.191,PIT,@,IND,W 21-3,,,,
37,1991,1991-10-14,6,24.199,PIT,,NYG,L 20-23,,,,
38,1991,1991-10-20,7,24.205,PIT,,SEA,L 7-27,,,,
39,1991,1991-10-27,8,24.212,PIT,@,CLE,L 14-17,,,,
40,1991,1991-11-03,9,24.219,PIT,@,DEN,L 13-20,,,,
41,1991,1991-11-10,10,24.226,PIT,@,CIN,W 33-27,,,,
42,1991,1991-11-17,11,24.233,PIT,,WAS,L 14-41,,,,
43,1991,1991-11-24,12,24.240,PIT,,HOU,W 26-14,,,,
44,1991,1991-11-28,13,24.244,PIT,@,DAL,L 10-20,,,,
45,1991,1991-12-08,14,24.254,PIT,@,HOU,L 6-31,,,,
46,1991,1991-12-15,15,24.261,PIT,,CIN,W 17-10,,,,
47,1991,1991-12-22,16,24.268,PIT,,CLE,W 17-10,,,,
48,1992,1992-09-13,2,25.168,PIT,,NYJ,W 27-10,,,,
49,1992,1992-09-27,4,25.182,PIT,@,GNB,L 3-17,,,,
50,1992,1992-10-11,5,25.196,PIT,@,CLE,L 9-17,,,,
51,1992,1992-10-19,6,25.204,PIT,,CIN,W 20-0,,,,
52,1992,1992-10-25,7,25.210,PIT,@,KAN,W 27-3,,,,
53,1992,1992-11-01,8,25.217,PIT,,HOU,W 21-20,,,,
54,1992,1992-12-27,16,25.273,PIT,,CLE,W 23-13,,,,
55,1993,1993-09-05,1,26.160,PIT,,SFO,L 13-24,,,,
56,1993,1993-09-12,2,26.167,PIT,@,RAM,L 0-27,,,,
57,1993,1993-09-19,3,26.174,PIT,,CIN,W 34-7,,,,
58,1993,1993-09-27,4,26.182,PIT,@,ATL,W 45-17,,,,
59,1993,1993-10-10,5,26.195,PIT,,SDG,W 16-3,,,,
60,1993,1993-10-17,6,26.202,PIT,,NOR,W 37-14,,,,
61,1993,1993-10-24,7,26.209,PIT,@,CLE,L 23-28,,,,
62,1994,1994-12-04,13,27.250,PIT,@,CIN,W 38-15,,,,
63,1995,1995-09-03,1,28.158,PIT,,DET,W 23-20,,,,
64,1995,1995-09-10,2,28.165,PIT,@,HOU,W 34-17,,,,
65,1995,1995-09-18,3,28.173,PIT,@,MIA,L 10-23,,,,
66,1995,1995-09-24,4,28.179,PIT,,MIN,L 24-44,,,,
67,1995,1995-10-01,5,28.186,PIT,,SDG,W 31-16,,,,
68,1995,1995-10-08,6,28.193,PIT,@,JAX,L 16-20,,,,
69,1995,1995-10-19,7,28.204,PIT,,CIN,L 9-27,,,,
70,1995,1995-10-29,8,28.214,PIT,,JAX,W 24-7,1.0,0,0,0
71,1995,1995-11-05,9,28.221,PIT,@,CHI,W 37-34,,,,
72,1995,1995-11-13,10,28.229,PIT,,CLE,W 20-3,,,,
73,1995,1995-11-19,11,28.235,PIT,@,CIN,W 49-31,,,,
74,1995,1995-12-03,13,28.249,PIT,,HOU,W 21-7,,,,
75,1995,1995-12-10,14,28.256,PIT,@,OAK,W 29-10,,,,
76,1995,1995-12-16,15,28.262,PIT,,NWE,W 41-27,,,,
77,1995,1995-12-24,16,28.270,PIT,@,GNB,L 19-24,,,,
78,1996,1996-09-01,1,29.156,PIT,@,JAX,L 9-24,,,,
79,1996,1996-09-08,2,29.163,NYJ,,IND,L 7-21,,,,
80,1996,1996-09-16,3,29.171,PIT,,BUF,W 24-6,0.0,1,5,0
81,1996,1996-09-29,4,29.184,PIT,,HOU,W 30-16,,,,
82,1996,1996-10-07,5,29.192,PIT,@,KAN,W 17-7,,,,
83,1996,1996-10-13,6,29.198,PIT,,CIN,W 20-10,,,,
84,1996,1996-10-20,7,29.205,PIT,@,HOU,L 13-23,,,,
85,1996,1996-10-27,8,29.212,PIT,@,ATL,W 20-17,,,,
86,1996,1996-11-03,9,29.219,PIT,,STL,W 42-6,0.5,0,0,0
87,1996,1996-11-10,10,29.226,PIT,@,CIN,L 24-34,,,,
88,1996,1996-11-17,11,29.233,PIT,,JAX,W 28-3,,,,
89,1996,1996-11-25,12,29.241,PIT,@,MIA,W 24-17,,,,
90,1996,1996-12-01,13,29.247,BUF,@,IND,L 10-13,,,,
91,1996,1996-12-08,14,29.254,PIT,,SDG,W 16-3,,,,
92,1996,1996-12-15,15,29.261,PIT,,SFO,L 15-25,,,,
93,1997,1997-08-31,1,30.155,PIT,,DAL,L 7-37,,,,
94,1997,1997-09-07,2,30.162,PIT,,WAS,W 14-13,,,,
95,1997,1997-09-22,3,30.177,PIT,@,JAX,L 21-30,,,,
96,1997,1997-09-28,4,30.183,PIT,,TEN,W 37-24,,,,
97,1997,1997-10-05,6,30.190,NYJ,@,IND,W 16-12,,,,
98,1997,1997-10-12,6,30.197,PIT,,IND,W 24-22,,,,
99,1997,1997-10-19,7,30.204,PIT,@,CIN,W 26-10,,,,
100,1997,1997-10-26,8,30.211,PIT,,JAX,W 23-17,,,,
101,1997,1997-11-03,9,30.219,PIT,@,KAN,L 10-13,,,,
102,1997,1997-11-09,10,30.225,CIN,@,IND,W 28-13,,,,
103,1997,1997-11-16,11,30.232,PIT,,CIN,W 20-3,,,,
104,1997,1997-11-23,12,30.239,PIT,@,PHI,L 20-23,,,,
105,1997,1997-11-30,13,30.246,PIT,@,ARI,W 26-20,,,,
106,1997,1997-12-07,14,30.253,PIT,,DEN,W 35-24,,,,
107,1997,1997-12-13,15,30.259,PIT,@,NWE,W 24-21,,,,
108,1997,1997-12-21,16,30.267,PIT,@,TEN,L 6-16,,,,
109,1998,1998-11-01,8,31.217,BAL,,JAX,L 19-45,,,,
110,1998,1998-11-08,9,31.224,BAL,,OAK,W 13-10,,,,
111,1998,1998-11-15,10,31.231,BAL,@,SDG,L 13-14,,,,
112,1998,1998-11-22,11,31.238,BAL,@,CIN,W 20-13,,,,
113,1998,1998-11-29,12,31.245,BAL,,IND,W 38-31,,,,
114,1998,1998-12-06,13,31.252,BAL,@,TEN,L 14-16,,,,
115,1998,1998-12-13,14,31.259,BAL,,MIN,L 28-38,,,,
116,1998,1998-12-20,15,31.266,BAL,@,CHI,L 3-24,,,,
117,1998,1998-12-27,16,31.273,BAL,,DET,W 19-10,,,,
