ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,22.163,DAL,@,CLE,W 26-14,,,,,
2,1991,1991-09-09,2,22.171,DAL,,WAS,L 31-33,,,,,
3,1991,1991-09-15,3,22.177,DAL,,PHI,L 0-24,,,,,
4,1991,1991-09-22,4,22.184,DAL,@,PHO,W 17-9,,,,,
5,1991,1991-09-29,5,22.191,DAL,,NYG,W 21-16,,,,,
6,1991,1991-10-06,6,22.198,DAL,@,GNB,W 20-17,,,,,
7,1991,1991-10-13,7,22.205,DAL,,CIN,W 35-23,,,,,
8,1991,1991-10-27,8,22.219,DAL,@,DET,L 10-34,,,,,
9,1991,1991-11-03,9,22.226,DAL,,PHO,W 27-7,,,,,
10,1991,1991-11-10,10,22.233,DAL,@,HOU,L 23-26,,1.0,0,0,0
11,1991,1991-11-17,11,22.240,DAL,@,NYG,L 9-22,,,,,
12,1991,1991-11-24,12,22.247,DAL,@,WAS,W 24-21,,,,,
13,1991,1991-11-28,13,22.251,DAL,,PIT,W 20-10,,2.0,0,0,0
14,1991,1991-12-08,14,22.261,DAL,,NOR,W 23-14,,,,,
15,1991,1991-12-15,15,22.268,DAL,@,PHI,W 25-13,,1.5,0,0,0
16,1991,1991-12-22,16,22.275,DAL,,ATL,W 31-27,,,,,
17,1992,1992-09-20,3,23.182,DAL,,PHO,W 31-20,,,,,
18,1992,1992-10-05,4,23.197,DAL,@,PHI,L 7-31,,,,,
19,1992,1992-10-11,5,23.203,DAL,,SEA,W 27-0,,,,,
20,1992,1992-10-18,6,23.210,DAL,,KAN,W 17-10,,1.0,0,0,0
21,1992,1992-10-25,7,23.217,DAL,@,RAI,W 28-13,,,,,
22,1992,1992-11-01,8,23.224,DAL,,PHI,W 20-10,,,,,
23,1992,1992-11-08,9,23.231,DAL,@,DET,W 37-3,,,,,
24,1992,1992-11-15,10,23.238,DAL,,RAM,L 23-27,,,,,
25,1992,1992-11-22,11,23.245,DAL,@,PHO,W 16-10,,,,,
26,1992,1992-11-26,12,23.249,DAL,,NYG,W 30-3,,,,,
27,1992,1992-12-06,13,23.259,DAL,@,DEN,W 31-27,,1.0,0,0,0
28,1992,1992-12-13,14,23.266,DAL,@,WAS,L 17-20,,0.5,0,0,0
29,1992,1992-12-21,15,23.274,DAL,@,ATL,W 41-17,,,,,
30,1992,1992-12-27,16,23.280,DAL,,CHI,W 27-14,,,,,
31,1993,1993-09-06,1,24.168,DAL,@,WAS,L 16-35,,,,,
32,1993,1993-09-12,2,24.174,DAL,,BUF,L 10-13,,0.5,0,0,0
33,1993,1993-09-19,3,24.181,DAL,@,PHO,W 17-10,,1.0,0,0,0
34,1993,1993-10-03,4,24.195,DAL,,GNB,W 36-14,,,,,
35,1993,1993-10-10,5,24.202,DAL,@,IND,W 27-3,,,,,
36,1993,1993-10-17,6,24.209,DAL,,SFO,W 26-17,,,,,
