ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
76,1995,1995-11-19,11,29.155,PHI,,NYG,W 28-19,5,4,47,11.75,2,80.0%,9.40,0,0,,0,0,0,,0,2,12
77,1995,1995-11-26,12,29.162,PHI,@,WAS,W 14-7,4,4,84,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0
78,1995,1995-12-03,13,29.169,PHI,@,SEA,L 14-26,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,0,,0,0,0
79,1995,1995-12-10,14,29.176,PHI,,DAL,W 20-17,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0
80,1995,1995-12-17,15,29.183,PHI,,ARI,W 21-20,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,0,0
81,1995,1995-12-24,16,29.190,PHI,@,CHI,L 14-20,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0
82,1996,1996-10-20,7,30.125,MIA,@,PHI,L 28-35,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0
83,1996,1996-10-27,8,30.132,MIA,,DAL,L 10-29,2,0,0,,0,0.0%,0.00,,,,,,,,,,
84,1996,1996-11-10,10,30.146,MIA,,IND,W 37-13,8,4,42,10.50,2,50.0%,5.25,0,0,,0,0,0,,0,2,12
85,1996,1996-11-17,11,30.153,MIA,@,HOU,W 23-20,7,5,53,10.60,0,71.4%,7.57,0,0,,0,0,0,,0,0,0
86,1996,1996-11-25,12,30.161,MIA,,PIT,L 17-24,10,8,98,12.25,0,80.0%,9.80,0,0,,0,0,0,,0,0,0
87,1996,1996-12-01,13,30.167,MIA,@,OAK,L 7-17,12,6,95,15.83,0,50.0%,7.92,0,0,,0,0,0,,0,0,0
88,1996,1996-12-08,14,30.174,MIA,,NYG,L 7-17,7,4,139,34.75,0,57.1%,19.86,0,0,,0,0,0,,0,0,0
89,1996,1996-12-16,15,30.182,MIA,,BUF,W 16-14,7,5,68,13.60,0,71.4%,9.71,0,0,,0,0,0,,0,0,0
90,1996,1996-12-22,16,30.188,MIA,@,NYJ,W 31-28,8,2,40,20.00,1,25.0%,5.00,0,0,,0,0,0,,0,1,6
91,1997,1997-08-31,1,31.075,MIA,,IND,W 16-10,8,3,28,9.33,0,37.5%,3.50,0,0,,0,0,0,,0,0,0
92,1997,1997-09-07,2,31.082,MIA,,TEN,W 16-13,10,5,56,11.20,0,50.0%,5.60,0,0,,0,0,0,,0,0,0
93,1997,1997-09-14,3,31.089,MIA,@,GNB,L 18-23,10,3,22,7.33,0,30.0%,2.20,0,0,,0,0,0,,0,0,0
94,1997,1997-09-21,4,31.096,MIA,@,TAM,L 21-31,11,5,50,10.00,1,45.5%,4.55,0,0,,0,0,0,,0,1,6
95,1997,1997-10-05,5,31.110,MIA,,KAN,W 17-14,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0
96,1997,1997-10-12,6,31.117,MIA,@,NYJ,W 31-20,2,0,0,,0,0.0%,0.00,,,,,,,,,,
