ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
12,1959,1959-10-11,3,24.127,CLE,,NYG,L 6-10,2,36,18.00,1,12,49,4.08,0,0,0,,0,0,,,,,,,,,,,,,,,1,
13,1959,1959-10-18,4,24.134,CLE,,CRD,W 17-7,4,35,8.75,1,16,45,2.81,0,0,0,,0,0,,,,,,,,,,,,,,,1,
14,1959,1959-10-25,5,24.141,CLE,,WAS,W 34-7,3,107,35.67,2,7,23,3.29,0,0,0,,0,0,,,,,,,,,,,,,,,2,
15,1959,1959-11-01,6,24.148,CLE,@,BAL,W 38-31,5,66,13.20,0,8,23,2.88,0,0,0,,0,0,,,,,,,,,,,,,,,0,
16,1959,1959-11-08,7,24.155,CLE,,PHI,W 28-7,3,18,6.00,0,5,63,12.60,1,0,0,,0,0,,,,,,,,,,,,,,,1,
17,1959,1959-11-15,8,24.162,CLE,@,WAS,W 31-17,2,-6,-3.00,0,14,232,16.57,3,0,0,,0,0,,,,,,,,,,,,,,,3,
18,1959,1959-11-22,9,24.169,CLE,,PIT,L 20-21,2,8,4.00,0,7,15,2.14,0,0,0,,0,0,,,,,,,,,,,,,,,0,
19,1959,1959-11-29,10,24.176,CLE,,SFO,L 20-21,4,20,5.00,0,12,76,6.33,0,0,0,,0,0,,,,,,,,,,,,,,,0,
20,1959,1959-12-06,11,24.183,CLE,@,NYG,L 7-48,3,7,2.33,0,10,32,3.20,0,0,0,,0,0,,,,,,,,,,,,,,,0,
21,1959,1959-12-13,12,24.190,CLE,@,PHI,W 28-21,3,28,9.33,0,24,127,5.29,1,0,0,,0,0,,,,,,,,,,,,,,,1,
22,1960,1960-09-25,1,25.111,CLE,@,PHI,W 41-24,5,34,6.80,1,14,156,11.14,2,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,3,18
23,1960,1960-10-02,2,25.118,CLE,,PIT,W 28-20,3,72,24.00,0,16,52,3.25,1,0,0,,0,0,0,,0,0,,,0,,,0,0,23,,0,1,6
24,1960,1960-10-16,3,25.132,CLE,@,DAL,W 48-7,1,46,46.00,1,9,46,5.11,1,0,0,,0,0,0,,0,0,,,1,90,90.00,1,1,23,23.00,0,3,18
25,1960,1960-10-23,4,25.139,CLE,,PHI,L 29-31,7,70,10.00,1,14,35,2.50,0,0,0,,0,0,0,,0,0,,,3,67,22.33,0,2,0,0.00,0,1,6
26,1960,1960-10-30,5,25.146,CLE,@,WAS,W 31-10,3,41,13.67,0,6,38,6.33,1,1,1,100.00,23,1,0,158.3,0,0,23.00,43.00,0,0,,0,1,34,34.00,0,1,6
27,1960,1960-11-06,6,25.153,CLE,,NYG,L 13-17,7,57,8.14,0,9,14,1.56,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0
28,1960,1960-11-13,7,25.160,CLE,,STL,W 28-27,0,0,,0,11,61,5.55,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,1,4,4.00,0,0,0
29,1960,1960-11-20,8,25.167,CLE,@,PIT,L 10-14,3,45,15.00,0,10,50,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
30,1960,1960-11-27,9,25.174,CLE,@,STL,T 17-17,3,34,11.33,0,7,30,4.29,0,0,0,,0,0,0,,0,0,,,3,93,31.00,0,0,0,,0,0,0
31,1960,1960-12-04,10,25.181,CLE,,WAS,W 27-16,4,80,20.00,1,4,3,0.75,0,0,0,,0,0,0,,0,0,,,2,25,12.50,0,3,37,12.33,0,1,6
32,1960,1960-12-11,11,25.188,CLE,,CHI,W 42-0,0,0,,0,9,14,1.56,0,0,0,,0,0,0,,0,0,,,2,39,19.50,0,0,0,,0,0,0
33,1960,1960-12-18,12,25.195,CLE,@,NYG,W 48-34,9,133,14.78,2,2,7,3.50,0,0,0,,0,0,0,,0,0,,,4,75,18.75,0,0,0,,0,2,12
34,1961,1961-09-17,1,26.103,CLE,@,PHI,L 20-27,6,59,9.83,1,10,4,0.40,0,0,0,,0,0,0,,0,0,,,2,61,30.50,0,2,2,1.00,0,1,6
35,1961,1961-09-24,2,26.110,CLE,,STL,W 20-17,1,0,0.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,1,4,4.00,0,0,0
36,1961,1961-10-01,3,26.117,CLE,,DAL,W 25-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,23,23.00,0,0,0
37,1961,1961-10-08,4,26.124,CLE,,WAS,W 31-7,3,60,20.00,1,4,41,10.25,1,0,0,,0,0,0,,0,0,,,0,0,,0,3,83,27.67,1,3,18
38,1961,1961-10-15,5,26.131,CLE,,GNB,L 17-49,4,18,4.50,0,9,39,4.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,0,0
39,1961,1961-10-22,6,26.138,CLE,@,PIT,W 30-28,4,47,11.75,0,14,119,8.50,3,0,0,,0,0,0,,0,0,,,0,0,,0,2,17,8.50,0,3,18
40,1961,1961-10-29,7,26.145,CLE,@,STL,W 21-10,0,0,,0,19,104,5.47,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
41,1961,1961-11-05,8,26.152,CLE,,PIT,L 13-17,0,0,,0,4,-8,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
42,1961,1961-11-12,9,26.159,CLE,@,WAS,W 17-6,0,0,,0,8,38,4.75,0,0,0,,0,0,0,,0,0,,,0,34,,0,0,,,0,0,0
43,1961,1961-11-19,10,26.166,CLE,,PHI,W 45-24,4,54,13.50,1,8,43,5.38,0,0,0,,0,0,0,,0,0,,,2,101,50.50,1,0,0,,0,2,12
44,1961,1961-11-26,11,26.173,CLE,,NYG,L 21-37,5,54,10.80,0,2,2,1.00,0,0,0,,0,0,0,,0,0,,,4,85,21.25,0,0,0,,0,0,0
45,1961,1961-12-03,12,26.180,CLE,@,DAL,W 38-17,2,20,10.00,0,12,140,11.67,0,0,0,,0,0,0,,0,0,,,0,30,,0,0,,,0,0,0
46,1961,1961-12-10,13,26.187,CLE,@,CHI,L 14-17,2,52,26.00,0,7,15,2.14,0,0,0,,0,0,0,,0,0,,,0,56,,0,0,,,0,0,0
47,1961,1961-12-17,14,26.194,CLE,@,NYG,T 7-7,1,4,4.00,0,3,5,1.67,0,0,0,,0,0,0,,0,0,,,2,38,19.00,0,3,32,10.67,0,0,0
48,1962,1962-09-16,1,27.102,WAS,@,DAL,T 35-35,6,135,22.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,1,92,92.00,1,0,0,,0,3,18
49,1962,1962-09-23,2,27.109,WAS,@,CLE,W 17-16,3,94,31.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0,,0,1,6
50,1962,1962-09-30,3,27.116,WAS,,STL,W 24-14,7,147,21.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,2,12
51,1962,1962-10-07,4,27.123,WAS,,RAM,W 20-14,3,33,11.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,2,54,27.00,0,0,0,,0,0,0
52,1962,1962-10-14,5,27.130,WAS,@,STL,T 17-17,7,158,22.57,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0,,0,1,6
53,1962,1962-10-21,6,27.137,WAS,@,PHI,W 27-21,8,147,18.38,2,0,0,,0,0,0,,0,0,0,,0,0,,,1,74,74.00,0,0,0,,0,2,12
54,1962,1962-10-28,7,27.144,WAS,@,NYG,L 34-49,5,158,31.60,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,,,0,0,7,,0,2,12
55,1962,1962-11-04,8,27.151,WAS,,DAL,L 10-38,5,86,17.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,53,26.50,0,0,0,,0,0,0
56,1962,1962-11-11,9,27.158,WAS,,CLE,W 17-9,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,0,0,,0,0,0
57,1962,1962-11-18,10,27.165,WAS,@,PIT,L 21-23,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,40,20.00,0,0,0,,0,0,0
58,1962,1962-11-25,11,27.172,WAS,,NYG,L 24-42,5,76,15.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
59,1962,1962-12-02,12,27.179,WAS,,PHI,L 14-37,8,114,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1962,1962-12-08,13,27.185,WAS,@,BAL,L 21-34,7,107,15.29,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1962,1962-12-16,14,27.193,WAS,,PIT,L 24-27,4,90,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1963,1963-09-15,1,28.101,WAS,@,CLE,L 14-37,4,122,30.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
63,1963,1963-09-21,2,28.107,WAS,@,RAM,W 37-14,4,98,24.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1963,1963-09-29,3,28.115,WAS,,DAL,W 21-17,4,27,6.75,0,1,21,21.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1963,1963-10-06,4,28.122,WAS,,NYG,L 14-24,4,59,14.75,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,0,0,,0,0,0
66,1963,1963-10-13,5,28.129,WAS,,PHI,L 24-37,3,112,37.33,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,34,17.00,0,2,12
67,1963,1963-10-20,6,28.136,WAS,@,PIT,L 27-38,4,173,43.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
68,1963,1963-10-27,7,28.143,WAS,,STL,L 7-21,5,40,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,62,31.00,0,1,0,0.00,0,0,0
69,1963,1963-11-03,8,28.150,WAS,@,DAL,L 20-35,5,100,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,46,46.00,0,1,0,0.00,0,0,0
70,1963,1963-11-10,9,28.157,WAS,@,STL,L 20-24,4,68,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,0,0
71,1963,1963-11-17,10,28.164,WAS,,PIT,L 28-34,11,218,19.82,2,0,0,,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,0,0,,0,2,12
72,1963,1963-11-24,11,28.171,WAS,@,PHI,W 13-10,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,0,0
73,1963,1963-12-01,12,28.178,WAS,,BAL,L 20-36,5,52,10.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0,,0,1,6
74,1963,1963-12-08,13,28.185,WAS,@,NYG,L 14-44,8,197,24.63,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,1,6
75,1963,1963-12-15,14,28.192,WAS,,CLE,L 20-27,4,99,24.75,0,1,0,0.00,0,0,0,,0,0,0,,0,0,,,1,92,92.00,1,1,10,10.00,0,1,6
76,1964,1964-09-13,1,29.099,WAS,,CLE,L 13-27,4,115,28.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1964,1964-09-20,2,29.106,WAS,@,DAL,L 18-24,3,61,20.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
78,1964,1964-09-25,3,29.111,WAS,@,NYG,L 10-13,4,64,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,0,0,,0,0,0
79,1964,1964-10-04,4,29.120,WAS,,STL,L 17-23,4,88,22.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
80,1964,1964-10-11,5,29.127,WAS,,PHI,W 35-20,12,183,15.25,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
81,1964,1964-10-18,6,29.134,WAS,@,STL,L 24-38,3,35,11.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,1,6
82,1964,1964-10-25,7,29.141,WAS,,CHI,W 27-20,3,29,9.67,1,1,19,19.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
83,1964,1964-11-01,8,29.148,WAS,@,PHI,W 21-10,2,38,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
84,1964,1964-11-08,9,29.155,WAS,@,CLE,L 24-34,7,113,16.14,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
85,1964,1964-11-15,10,29.162,WAS,@,PIT,W 30-0,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
86,1964,1964-11-22,11,29.169,WAS,,DAL,W 28-16,2,48,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
87,1964,1964-11-29,12,29.176,WAS,,NYG,W 36-21,5,71,14.20,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
88,1964,1964-12-06,13,29.183,WAS,,PIT,L 7-14,6,32,5.33,0,1,14,14.00,0,0,0,,0,0,0,,0,0,,,1,28,28.00,0,0,0,,0,0,0
89,1964,1964-12-13,14,29.190,WAS,@,BAL,L 17-45,3,7,2.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
90,1965,1965-09-19,1,30.105,WAS,,CLE,L 7-17,4,51,12.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,10,10.00,0,0,0,,0,0,0
91,1965,1965-09-26,2,30.112,WAS,@,DAL,L 7-27,2,70,35.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
92,1965,1965-10-03,3,30.119,WAS,@,DET,L 10-14,4,31,7.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
93,1965,1965-10-10,4,30.126,WAS,,STL,L 16-37,8,164,20.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,7,7.00,0,0,0,,0,1,6
94,1965,1965-10-17,5,30.133,WAS,,BAL,L 7-38,6,48,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
95,1965,1965-10-24,6,30.140,WAS,@,STL,W 24-20,2,59,29.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,35,35.00,0,0,0,,0,1,6
96,1965,1965-10-31,7,30.147,WAS,,PHI,W 23-21,4,45,11.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,15,15.00,0,1,6
97,1965,1965-11-07,8,30.154,WAS,@,NYG,W 23-7,5,47,9.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
98,1965,1965-11-14,9,30.161,WAS,@,PHI,L 14-21,5,43,8.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
99,1965,1965-11-21,10,30.168,WAS,@,PIT,W 31-3,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
100,1965,1965-11-28,11,30.175,WAS,,DAL,W 34-31,6,99,16.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,0,0,,0,1,6
101,1965,1965-12-05,12,30.182,WAS,@,CLE,L 16-24,4,78,19.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
102,1965,1965-12-12,13,30.189,WAS,,NYG,L 10-27,8,118,14.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
103,1965,1965-12-19,14,30.196,WAS,,PIT,W 35-14,2,14,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
104,1966,1966-09-11,1,31.097,WAS,,CLE,L 14-38,2,56,28.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
105,1966,1966-09-18,2,31.104,WAS,@,STL,L 7-23,9,119,13.22,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
106,1966,1966-09-25,3,31.111,WAS,@,PIT,W 33-27,4,87,21.75,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,1,6
107,1966,1966-10-02,4,31.118,WAS,,PIT,W 24-10,6,150,25.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,17,5.67,0,2,12
108,1966,1966-10-09,5,31.125,WAS,,ATL,W 33-20,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
109,1966,1966-10-16,6,31.132,WAS,@,NYG,L 10-13,2,58,29.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
110,1966,1966-10-23,7,31.139,WAS,,STL,W 26-20,4,87,21.75,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
111,1966,1966-10-30,8,31.146,WAS,@,PHI,W 27-13,4,66,16.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
112,1966,1966-11-06,9,31.153,WAS,@,BAL,L 10-37,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
113,1966,1966-11-13,10,31.160,WAS,,DAL,L 30-31,6,51,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
114,1966,1966-11-20,11,31.167,WAS,@,CLE,L 3-14,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
115,1966,1966-11-27,12,31.174,WAS,,NYG,W 72-41,0,0,,0,2,54,27.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
116,1966,1966-12-11,13,31.188,WAS,@,DAL,W 34-31,7,79,11.29,1,3,4,1.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
117,1966,1966-12-18,14,31.195,WAS,,PHI,L 28-37,4,47,11.75,0,8,83,10.38,0,1,1,100.00,21,0,0,118.7,0,0,21.00,21.00,0,0,,0,0,0,,0,0,0
118,1967,1967-09-17,1,32.103,WAS,@,PHI,L 24-35,6,82,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
119,1967,1967-09-24,2,32.110,WAS,@,NOR,W 30-10,2,62,31.00,0,12,44,3.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
120,1967,1967-10-01,3,32.117,WAS,,NYG,W 38-34,4,24,6.00,0,21,110,5.24,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
121,1967,1967-10-08,4,32.124,WAS,,DAL,L 14-17,1,13,13.00,0,6,2,0.33,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
122,1967,1967-10-15,5,32.131,WAS,@,ATL,T 20-20,6,114,19.00,1,17,39,2.29,0,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,0,0,,0,0,0,,0,1,6
123,1967,1967-10-22,6,32.138,WAS,@,RAM,T 28-28,2,25,12.50,0,4,-9,-2.25,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
124,1967,1967-10-29,7,32.145,WAS,,BAL,L 13-17,8,72,9.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
125,1967,1967-11-05,8,32.152,WAS,,STL,L 21-27,2,68,34.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
126,1967,1967-11-12,9,32.159,WAS,,SFO,W 31-28,5,103,20.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
127,1967,1967-11-19,10,32.166,WAS,@,DAL,W 27-20,7,90,12.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
128,1967,1967-11-26,11,32.173,WAS,@,CLE,L 37-42,6,106,17.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
129,1967,1967-12-03,12,32.180,WAS,,PHI,T 35-35,7,60,8.57,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
130,1967,1967-12-10,13,32.187,WAS,@,PIT,W 15-10,1,20,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
131,1967,1967-12-17,14,32.194,WAS,,NOR,L 14-30,3,27,9.00,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
132,1968,1968-09-29,3,33.115,WAS,@,NYG,L 21-48,1,18,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
133,1968,1968-10-06,4,33.122,WAS,,PHI,W 17-14,3,20,6.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
134,1968,1968-10-13,5,33.129,WAS,,PIT,W 16-13,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
135,1968,1968-10-20,6,33.136,WAS,@,STL,L 14-41,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,46,23.00,0,0,0,,0,0,0
136,1968,1968-10-27,7,33.143,WAS,,NYG,L 10-13,2,17,8.50,0,6,34,5.67,0,0,0,,0,0,0,,0,0,,,1,43,43.00,0,0,0,,0,0,0
137,1968,1968-11-03,8,33.150,WAS,@,MIN,L 14-27,2,23,11.50,0,4,12,3.00,0,0,0,,0,0,0,,0,0,,,2,49,24.50,0,0,0,,0,0,0
138,1968,1968-11-10,9,33.157,WAS,@,PHI,W 16-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,0,0,,0,0,0
139,1968,1968-11-17,10,33.164,WAS,,DAL,L 24-44,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,5,85,17.00,0,0,0,,0,0,0
140,1968,1968-11-28,12,33.175,WAS,@,DAL,L 20-29,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
141,1968,1968-12-08,13,33.185,WAS,,CLE,L 21-24,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
142,1968,1968-12-15,14,33.192,WAS,,DET,W 14-3,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
