ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-08,2,23.133,NYJ,,IND,L 7-21,,,,,
2,1996,1996-09-16,3,23.141,PIT,,BUF,W 24-6,,,,,
3,1996,1996-12-22,16,23.238,PIT,@,CAR,L 14-18,,1.0,0,0,0
4,1997,1997-08-31,1,24.125,PIT,,DAL,L 7-37,,,,,
5,1997,1997-09-07,2,24.132,PIT,,WAS,W 14-13,,,,,
6,1997,1997-09-22,3,24.147,PIT,@,JAX,L 21-30,,,,,
7,1997,1997-09-28,4,24.153,PIT,,TEN,W 37-24,,1.0,0,0,0
8,1997,1997-10-05,6,24.160,NYJ,@,IND,W 16-12,,,,,
9,1997,1997-10-12,6,24.167,PIT,,IND,W 24-22,,1.0,0,0,0
10,1997,1997-10-19,7,24.174,PIT,@,CIN,W 26-10,,,,,
11,1997,1997-10-26,8,24.181,PIT,,JAX,W 23-17,,,,,
12,1997,1997-11-03,9,24.189,PIT,@,KAN,L 10-13,,,,,
13,1997,1997-11-09,10,24.195,CIN,@,IND,W 28-13,,,,,
14,1997,1997-11-09,10,24.195,PIT,,BAL,W 37-0,,1.0,0,0,0
15,1997,1997-11-16,11,24.202,PIT,,CIN,W 20-3,,,,,
16,1997,1997-11-23,12,24.209,PIT,@,PHI,L 20-23,,,,,
17,1997,1997-11-30,13,24.216,PIT,@,ARI,W 26-20,,1.0,0,0,0
18,1997,1997-12-07,14,24.223,PIT,,DEN,W 35-24,,,,,
19,1997,1997-12-13,15,24.229,PIT,@,NWE,W 24-21,,,,,
20,1997,1997-12-21,16,24.237,PIT,@,TEN,L 6-16,,,,,
21,1998,1998-09-20,3,25.145,PIT,@,MIA,L 0-21,,,,,
22,1998,1998-09-27,4,25.152,PIT,,SEA,W 13-10,,,,,
23,1998,1998-10-11,5,25.166,PIT,@,CIN,L 20-25,,,,,
24,1998,1998-10-26,7,25.181,PIT,@,KAN,W 20-13,,,,,
25,1998,1998-11-01,8,25.187,PIT,,TEN,L 31-41,,,,,
26,1998,1998-11-09,9,25.195,PIT,,GNB,W 27-20,,,,,
27,1998,1998-11-15,10,25.201,PIT,@,TEN,L 14-23,,,,,
28,1998,1998-11-22,11,25.208,PIT,,JAX,W 30-15,,,,,
29,1998,1998-11-26,12,25.212,PIT,@,DET,L 16-19,,0.5,0,0,0
30,1998,1998-12-06,13,25.222,PIT,,NWE,L 9-23,,0.0,1,36,0
31,1998,1998-12-13,14,25.229,PIT,@,TAM,L 3-16,,,,,
32,1998,1998-12-20,15,25.236,PIT,,CIN,L 24-25,,,,,
33,1998,1998-12-28,16,25.244,PIT,@,JAX,L 3-21,,1.0,0,0,0
34,1999,1999-09-12,1,26.137,PIT,@,CLE,W 43-0,*,,,,
35,1999,1999-09-19,2,26.144,PIT,@,BAL,W 23-20,*,,,,
36,1999,1999-09-26,3,26.151,PIT,,SEA,L 10-29,*,,,,
37,1999,1999-10-03,4,26.158,PIT,,JAX,L 3-17,*,,,,
38,1999,1999-10-10,5,26.165,PIT,@,BUF,L 21-24,*,,,,
39,1999,1999-10-17,6,26.172,PIT,@,CIN,W 17-3,*,,,,
40,1999,1999-10-25,7,26.180,PIT,,ATL,W 13-9,*,,,,
41,1999,1999-11-07,8,26.193,PIT,@,SFO,W 27-6,*,,,,
42,1999,1999-11-14,9,26.200,PIT,,CLE,L 15-16,*,,,,
43,1999,1999-11-21,10,26.207,PIT,@,TEN,L 10-16,*,,,,
44,1999,1999-11-28,11,26.214,PIT,,CIN,L 20-27,*,,,,
45,1999,1999-12-02,12,26.218,PIT,@,JAX,L 6-20,*,,,,
46,1999,1999-12-12,13,26.228,PIT,,BAL,L 24-31,*,,,,
47,1999,1999-12-18,14,26.234,PIT,@,KAN,L 19-35,*,,,,
48,1999,1999-12-26,15,26.242,PIT,,CAR,W 30-20,*,,,,
49,1999,2000-01-02,16,26.249,PIT,,TEN,L 36-47,*,,,,
50,2000,2000-09-03,1,27.128,PIT,,BAL,L 0-16,,,,,
51,2000,2000-09-17,2,27.142,PIT,@,CLE,L 20-23,*,,,,
52,2000,2000-09-24,3,27.149,PIT,,TEN,L 20-23,*,,,,
53,2000,2000-10-01,4,27.156,PIT,@,JAX,W 24-13,,1.0,0,0,0
54,2000,2000-10-08,5,27.163,PIT,@,NYJ,W 20-3,,,,,
55,2000,2000-10-15,6,27.170,PIT,,CIN,W 15-0,*,,,,
56,2000,2000-10-22,7,27.177,PIT,,CLE,W 22-0,,,,,
57,2000,2000-10-29,8,27.184,PIT,@,BAL,W 9-6,*,,,,
58,2000,2000-11-05,9,27.191,PIT,@,TEN,L 7-9,,,,,
59,2000,2000-11-12,10,27.198,PIT,,PHI,L 23-26,,,,,
60,2000,2000-11-19,11,27.205,PIT,,JAX,L 24-34,*,,,,
61,2000,2000-11-26,12,27.212,PIT,@,CIN,W 48-28,*,,,,
62,2000,2000-12-03,13,27.219,PIT,,OAK,W 21-20,*,,,,
63,2000,2000-12-10,14,27.226,PIT,@,NYG,L 10-30,,,,,
64,2000,2000-12-16,15,27.232,PIT,,WAS,W 24-3,*,,,,
65,2000,2000-12-24,16,27.240,PIT,@,SDG,W 34-21,,,,,
66,2001,2001-09-09,1,28.134,PIT,@,JAX,L 3-21,,,,,
67,2001,2001-09-30,2,28.155,PIT,@,BUF,W 20-3,*,,,,
68,2001,2001-10-07,3,28.162,PIT,,CIN,W 16-7,*,,,,
69,2001,2001-10-14,4,28.169,PIT,@,KAN,W 20-17,*,,,,
70,2001,2001-10-21,5,28.176,PIT,@,TAM,W 17-10,*,,,,
71,2001,2001-10-29,6,28.184,PIT,,TEN,W 34-7,*,,,,
72,2001,2001-11-04,7,28.190,PIT,,BAL,L 10-13,*,,,,
73,2001,2001-11-11,8,28.197,PIT,@,CLE,W 15-12,*,1.0,0,0,0
74,2001,2001-11-18,9,28.204,PIT,,JAX,W 20-7,*,,,,
75,2001,2001-11-25,10,28.211,PIT,@,TEN,W 34-24,*,,,,
76,2001,2001-12-02,11,28.218,PIT,,MIN,W 21-16,*,,,,
77,2001,2001-12-09,12,28.225,PIT,,NYJ,W 18-7,*,,,,
78,2001,2001-12-16,13,28.232,PIT,@,BAL,W 26-21,*,,,,
79,2001,2001-12-23,14,28.239,PIT,,DET,W 47-14,*,1.0,0,0,0
80,2001,2001-12-30,15,28.246,PIT,@,CIN,L 23-26,*,,,,
81,2001,2002-01-06,16,28.253,PIT,,CLE,W 28-7,*,,,,
82,2002,2002-09-08,1,29.133,CLE,,KAN,L 39-40,*,,,,
83,2002,2002-09-15,2,29.140,CLE,,CIN,W 20-7,*,,,,
84,2002,2002-09-22,3,29.147,CLE,@,TEN,W 31-28,*,,,,
85,2002,2002-09-29,4,29.154,CLE,@,PIT,L 13-16,*,,,,
86,2002,2002-10-06,5,29.161,CLE,,BAL,L 21-26,*,,,,
87,2002,2002-10-13,6,29.168,CLE,@,TAM,L 3-17,*,,,,
88,2002,2002-10-20,7,29.175,CLE,,HOU,W 34-17,*,,,,
89,2002,2002-10-27,8,29.182,CLE,@,NYJ,W 24-21,*,,,,
90,2002,2002-11-03,9,29.189,CLE,,PIT,L 20-23,*,,,,
91,2002,2002-11-17,10,29.203,CLE,@,CIN,W 27-20,,,,,
92,2002,2002-11-24,11,29.210,CLE,@,NOR,W 24-15,*,,,,
93,2002,2002-12-01,12,29.217,CLE,,CAR,L 6-13,*,,,,
94,2002,2002-12-08,13,29.224,CLE,@,JAX,W 21-20,*,,,,
95,2002,2002-12-15,14,29.231,CLE,,IND,L 23-28,*,,,,
96,2002,2002-12-22,15,29.238,CLE,@,BAL,W 14-13,*,,,,
97,2002,2002-12-29,16,29.245,CLE,,ATL,W 24-16,*,,,,
98,2003,2003-09-07,1,30.132,DET,,ARI,W 42-24,,,,,
99,2003,2003-09-14,2,30.139,DET,@,GNB,L 6-31,*,,,,
100,2003,2003-09-21,3,30.146,DET,,MIN,L 13-23,*,,,,
101,2003,2003-09-28,4,30.153,DET,@,DEN,L 16-20,*,1.0,0,0,0
102,2003,2003-10-05,5,30.160,DET,@,SFO,L 17-24,*,,,,
103,2003,2003-10-19,6,30.174,DET,,DAL,L 7-38,*,,,,
104,2003,2003-10-26,7,30.181,DET,@,CHI,L 16-24,*,,,,
105,2003,2003-11-02,8,30.188,DET,,OAK,W 23-13,*,,,,
106,2003,2003-11-09,9,30.195,DET,,CHI,W 12-10,*,,,,
107,2003,2003-11-16,10,30.202,DET,@,SEA,L 14-35,,,,,
108,2003,2003-11-23,11,30.209,DET,@,MIN,L 14-24,*,,,,
109,2003,2003-11-27,12,30.213,DET,,GNB,W 22-14,*,,,,
110,2003,2003-12-07,13,30.223,DET,,SDG,L 7-14,*,,,,
111,2003,2003-12-14,14,30.230,DET,@,KAN,L 17-45,*,,,,
112,2003,2003-12-21,15,30.237,DET,@,CAR,L 14-20,,,,,
113,2003,2003-12-28,16,30.244,DET,,STL,W 30-20,*,1.0,0,0,0
114,2004,2004-09-12,1,31.137,DET,@,CHI,W 20-16,*,,,,
115,2004,2004-09-19,2,31.144,DET,,HOU,W 28-16,*,,,,
116,2004,2004-09-26,3,31.151,DET,,PHI,L 13-30,*,,,,
117,2004,2004-10-10,4,31.165,DET,@,ATL,W 17-10,*,,,,
118,2004,2004-10-17,5,31.172,DET,,GNB,L 10-38,*,,,,
119,2004,2004-10-24,6,31.179,DET,@,NYG,W 28-13,*,,,,
120,2004,2004-10-31,7,31.186,DET,@,DAL,L 21-31,*,,,,
121,2004,2004-11-07,8,31.193,DET,,WAS,L 10-17,*,,,,
122,2004,2004-11-14,9,31.200,DET,@,JAX,L 17-23,*,,,,
123,2004,2004-11-21,10,31.207,DET,@,MIN,L 19-22,*,,,,
124,2004,2004-11-25,11,31.211,DET,,IND,L 9-41,*,,,,
125,2004,2004-12-05,12,31.221,DET,,ARI,W 26-12,,,,,
126,2004,2004-12-12,13,31.228,DET,@,GNB,L 13-16,*,,,,
127,2004,2004-12-19,14,31.235,DET,,MIN,L 27-28,,,,,
128,2004,2004-12-26,15,31.242,DET,,CHI,W 19-13,*,,,,
129,2004,2005-01-02,16,31.249,DET,@,TEN,L 19-24,*,,,,
130,2005,2005-09-11,1,32.136,DET,,GNB,W 17-3,,,,,
131,2005,2005-09-18,2,32.143,DET,@,CHI,L 6-38,*,,,,
132,2005,2005-10-02,3,32.157,DET,@,TAM,L 13-17,*,,,,
133,2005,2005-10-09,4,32.164,DET,,BAL,W 35-17,*,,,,
134,2005,2005-10-16,5,32.171,DET,,CAR,L 20-21,*,,,,
135,2005,2005-10-23,6,32.178,DET,@,CLE,W 13-10,*,,,,
136,2005,2005-10-30,7,32.185,DET,,CHI,L 13-19,*,,,,
137,2005,2005-11-06,8,32.192,DET,@,MIN,L 14-27,*,,,,
138,2005,2005-11-13,9,32.199,DET,,ARI,W 29-21,*,,,,
139,2005,2005-12-04,12,32.220,DET,,MIN,L 16-21,*,,,,
140,2005,2005-12-11,13,32.227,DET,@,GNB,L 13-16,*,,,,
