ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
23,1978,1978-10-29,9,23.264,SDG,@,OAK,W 27-23,3,3,100.0,2,2,100.0,0,9
24,1978,1978-11-05,10,23.271,SDG,,CIN,W 22-13,1,2,50.0,3,4,75.0,0,10
25,1978,1978-11-12,11,23.278,SDG,,KAN,W 29-23,2,3,66.7,1,1,100.0,0,5
26,1978,1978-11-19,12,23.285,SDG,@,MIN,W 13-7,1,2,50.0,,,,0,1
27,1978,1978-12-04,14,23.300,SDG,,CHI,W 40-7,4,5,80.0,2,2,100.0,0,10
28,1978,1978-12-10,15,23.306,SDG,,SEA,W 37-10,4,4,100.0,3,3,100.0,0,13
29,1978,1978-12-17,16,23.313,SDG,@,HOU,W 45-24,6,6,100.0,1,1,100.0,0,9
30,1979,1979-09-02,1,24.207,SDG,@,SEA,W 33-16,3,3,100.0,4,4,100.0,0,15
31,1979,1979-09-09,2,24.214,SDG,,OAK,W 30-10,3,3,100.0,,,,0,3
32,1979,1979-09-16,3,24.221,SDG,,BUF,W 27-19,3,4,75.0,,,,0,3
33,1979,1979-09-23,4,24.228,SDG,@,NWE,L 21-27,3,3,100.0,,,,0,3
34,1980,1980-09-07,1,25.213,SDG,@,SEA,W 34-13,4,4,100.0,2,2,100.0,0,10
35,1980,1980-09-14,2,25.220,SDG,,OAK,W 30-24,3,3,100.0,1,2,50.0,0,6
36,1980,1980-09-21,3,25.227,SDG,@,DEN,W 30-13,3,3,100.0,3,3,100.0,0,12
37,1980,1980-09-28,4,25.234,SDG,@,KAN,W 24-7,3,3,100.0,1,2,50.0,0,6
38,1980,1980-10-05,5,25.241,SDG,,BUF,L 24-26,3,3,100.0,1,2,50.0,0,6
39,1980,1980-10-12,6,25.248,SDG,@,OAK,L 24-38,3,3,100.0,1,2,50.0,0,6
40,1980,1980-10-19,7,25.255,SDG,,NYG,W 44-7,5,6,83.3,1,1,100.0,0,8
41,1980,1980-10-26,8,25.262,SDG,@,DAL,L 31-42,4,4,100.0,1,2,50.0,0,7
42,1980,1980-11-02,9,25.269,SDG,@,CIN,W 31-14,4,4,100.0,1,1,100.0,0,7
43,1980,1980-11-09,10,25.276,SDG,,DEN,L 13-20,1,1,100.0,2,4,50.0,0,7
44,1980,1980-11-16,11,25.283,SDG,,KAN,W 20-7,2,3,66.7,,4,0.0,0,2
45,1980,1980-11-20,12,25.287,SDG,@,MIA,W 27-24,3,3,100.0,2,2,100.0,0,9
46,1980,1980-11-30,13,25.297,SDG,,PHI,W 22-21,1,1,100.0,3,3,100.0,0,10
47,1980,1980-12-07,14,25.304,SDG,@,WAS,L 17-40,2,2,100.0,1,1,100.0,0,5
48,1980,1980-12-13,15,25.310,SDG,,SEA,W 21-14,3,3,100.0,,1,0.0,0,3
49,1980,1980-12-22,16,25.319,SDG,,PIT,W 26-17,2,2,100.0,4,4,100.0,0,14
50,1981,1981-09-07,1,26.212,SDG,@,CLE,W 44-14,5,5,100.0,3,3,100.0,0,14
51,1981,1981-09-13,2,26.218,SDG,,DET,W 28-23,4,4,100.0,,,,0,4
52,1981,1981-09-20,3,26.225,SDG,@,KAN,W 42-31,6,6,100.0,,2,0.0,0,6
53,1981,1981-09-27,4,26.232,SDG,@,DEN,L 24-42,3,3,100.0,1,1,100.0,0,6
54,1981,1981-10-04,5,26.239,SDG,,SEA,W 24-10,3,3,100.0,1,1,100.0,0,6
55,1981,1981-10-11,6,26.246,SDG,,MIN,L 31-33,4,4,100.0,1,2,50.0,0,7
56,1981,1981-10-18,7,26.253,SDG,@,BAL,W 43-14,4,6,66.7,1,1,100.0,0,7
57,1981,1981-10-25,8,26.260,SDG,@,CHI,L 17-20,2,2,100.0,1,2,50.0,0,5
58,1981,1981-11-01,9,26.267,SDG,,KAN,W 22-20,1,2,50.0,3,3,100.0,0,10
59,1981,1981-11-08,10,26.274,SDG,,CIN,L 17-40,2,2,100.0,1,2,50.0,0,5
60,1981,1981-11-16,11,26.282,SDG,@,SEA,L 23-44,2,3,66.7,1,1,100.0,0,5
61,1981,1981-11-22,12,26.288,SDG,@,OAK,W 55-21,7,8,87.5,,,,0,7
62,1981,1981-11-29,13,26.295,SDG,,DEN,W 34-17,4,5,80.0,,2,0.0,0,4
63,1981,1981-12-06,14,26.302,SDG,,BUF,L 27-28,3,3,100.0,2,2,100.0,0,9
64,1981,1981-12-13,15,26.309,SDG,@,TAM,W 24-23,3,3,100.0,1,1,100.0,0,6
65,1981,1981-12-21,16,26.317,SDG,,OAK,W 23-10,2,2,100.0,3,3,100.0,0,11
66,1982,1982-09-12,1,27.217,SDG,@,DEN,W 23-3,2,2,100.0,3,5,60.0,0,11
67,1982,1982-09-19,2,27.224,SDG,@,KAN,L 12-19,1,1,100.0,1,1,100.0,0,4
68,1982,1982-11-22,3,27.288,SDG,@,RAI,L 24-28,3,3,100.0,1,2,50.0,0,6
69,1982,1982-11-28,4,27.294,SDG,,DEN,W 30-20,3,3,100.0,3,3,100.0,0,12
70,1982,1982-12-05,5,27.301,SDG,@,CLE,W 30-13,3,4,75.0,1,1,100.0,0,6
71,1982,1982-12-11,6,27.307,SDG,@,SFO,W 41-37,5,5,100.0,2,3,66.7,0,11
72,1982,1982-12-20,7,27.316,SDG,,CIN,W 50-34,6,6,100.0,2,2,100.0,0,12
73,1982,1982-12-26,8,27.322,SDG,,BAL,W 44-26,5,6,83.3,1,2,50.0,0,8
74,1982,1983-01-02,9,27.329,SDG,,RAI,L 34-41,4,4,100.0,2,3,66.7,0,10
75,1983,1983-09-04,1,28.209,SDG,,NYJ,L 29-41,2,4,50.0,1,2,50.0,0,5
76,1983,1983-09-12,2,28.217,SDG,@,KAN,W 17-14,2,2,100.0,1,2,50.0,0,5
77,1983,1983-09-18,3,28.223,SDG,@,SEA,L 31-34,4,4,100.0,1,2,50.0,0,7
78,1983,1983-09-25,4,28.230,SDG,,CLE,L 24-30,3,3,100.0,1,4,25.0,0,6
79,1983,1983-10-02,5,28.237,SDG,@,NYG,W 41-34,5,5,100.0,2,2,100.0,0,11
80,1983,1983-10-09,6,28.244,SDG,,SEA,W 28-21,4,4,100.0,,,,0,4
81,1983,1983-10-16,7,28.251,SDG,@,NWE,L 21-37,3,3,100.0,,,,0,3
82,1983,1983-10-23,8,28.258,SDG,@,DEN,L 6-14,,,,2,3,66.7,0,6
83,1983,1983-10-31,9,28.266,SDG,,WAS,L 24-27,3,3,100.0,1,1,100.0,0,6
84,1983,1983-11-06,10,28.272,SDG,@,PIT,L 3-26,,,,1,2,50.0,0,3
85,1983,1983-11-13,11,28.279,SDG,,DAL,W 24-23,3,3,100.0,1,1,100.0,0,6
86,1983,1983-11-20,12,28.286,SDG,@,STL,L 14-44,2,2,100.0,,,,0,2
87,1983,1983-11-27,13,28.293,SDG,,DEN,W 31-7,4,4,100.0,1,2,50.0,0,7
88,1983,1983-12-01,14,28.297,SDG,,RAI,L 10-42,1,1,100.0,1,1,100.0,0,4
89,1983,1983-12-11,15,28.307,SDG,,KAN,W 41-38,5,5,100.0,2,2,100.0,0,11
90,1983,1983-12-18,16,28.314,SDG,@,RAI,L 14-30,2,2,100.0,,,,0,2
91,1984,1984-09-02,1,29.208,SDG,@,MIN,W 42-13,6,6,100.0,,1,0.0,0,6
92,1984,1984-09-09,2,29.215,SDG,@,SEA,L 17-31,2,2,100.0,1,1,100.0,0,5
93,1984,1984-09-16,3,29.222,SDG,,HOU,W 31-14,4,4,100.0,1,1,100.0,0,7
94,1984,1984-09-24,4,29.230,SDG,@,RAI,L 30-33,3,3,100.0,3,3,100.0,0,12
95,1984,1984-09-30,5,29.236,SDG,,DET,W 27-24,3,3,100.0,2,2,100.0,0,9
96,1984,1984-10-07,6,29.243,SDG,@,GNB,W 34-28,4,4,100.0,2,4,50.0,0,10
97,1984,1984-10-29,9,29.265,SDG,,SEA,L 0-24,,,,,,,,
98,1984,1984-11-04,10,29.271,SDG,@,IND,W 38-10,5,5,100.0,1,1,100.0,0,8
99,1984,1984-11-11,11,29.278,SDG,,DEN,L 13-16,1,1,100.0,2,3,66.7,0,7
100,1984,1984-11-18,12,29.285,SDG,,MIA,W 34-28,4,4,100.0,,1,0.0,0,4
101,1984,1984-11-25,13,29.292,SDG,@,PIT,L 24-52,3,3,100.0,1,2,50.0,0,6
102,1984,1984-12-03,14,29.300,SDG,,CHI,W 20-7,2,2,100.0,2,3,66.7,0,8
103,1984,1984-12-09,15,29.306,SDG,@,DEN,L 13-16,1,1,100.0,2,3,66.7,0,7
104,1984,1984-12-16,16,29.313,SDG,,KAN,L 21-42,3,3,100.0,,1,0.0,0,3
105,1985,1985-09-08,1,30.213,SDG,@,BUF,W 14-9,2,2,100.0,,,,0,2
106,1986,1986-09-07,1,31.212,SDG,,MIA,W 50-28,5,6,83.3,3,3,100.0,0,14
107,1986,1986-09-14,2,31.219,SDG,@,NYG,L 7-20,1,1,100.0,,,,0,1
108,1986,1986-09-21,3,31.226,SDG,,WAS,L 27-30,3,3,100.0,2,2,100.0,0,9
109,1986,1986-09-28,4,31.233,SDG,@,RAI,L 13-17,1,2,50.0,,,,0,1
110,1986,1986-10-06,5,31.241,SDG,@,SEA,L 7-33,1,1,100.0,,1,0.0,0,1
111,1986,1986-10-12,6,31.247,SDG,,DEN,L 14-31,2,2,100.0,,,,0,2
112,1986,1986-10-19,7,31.254,SDG,@,KAN,L 41-42,5,5,100.0,2,3,66.7,0,11
113,1986,1986-10-26,8,31.261,SDG,@,PHI,L 7-23,1,1,100.0,,,,0,1
114,1986,1986-11-02,9,31.268,SDG,,KAN,L 23-24,3,3,100.0,,1,0.0,0,3
115,1986,1986-11-09,10,31.275,SDG,@,DEN,W 9-3,,,,3,4,75.0,0,9
116,1986,1986-11-16,11,31.282,SDG,,DAL,L 21-24,3,3,100.0,,2,0.0,0,3
117,1986,1986-11-20,12,31.286,SDG,,RAI,L 31-37,4,4,100.0,1,1,100.0,0,7
118,1986,1986-11-30,13,31.296,SDG,@,IND,W 17-3,2,2,100.0,1,3,33.3,0,5
119,1986,1986-12-07,14,31.303,SDG,,HOU,W 27-0,3,3,100.0,2,2,100.0,0,9
120,1986,1986-12-14,15,31.310,SDG,,SEA,L 24-34,3,3,100.0,1,1,100.0,0,6
121,1986,1986-12-21,16,31.317,SDG,@,CLE,L 17-47,2,2,100.0,1,2,50.0,0,5
