ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
1,1991,1991-09-01,1,25.089,HOU,,RAI,W 47-17,5,6,83.3,2,2,100.0,0,11
2,1991,1991-09-08,2,25.096,HOU,@,CIN,W 30-7,3,3,100.0,3,3,100.0,0,12
3,1991,1991-09-16,3,25.104,HOU,,KAN,W 17-7,2,2,100.0,1,2,50.0,0,5
4,1991,1991-09-22,4,25.110,HOU,@,NWE,L 20-24,2,2,100.0,2,2,100.0,0,8
5,1991,1991-10-06,5,25.124,HOU,,DEN,W 42-14,6,6,100.0,,1,0.0,0,6
6,1991,1991-10-13,6,25.131,HOU,@,NYJ,W 23-20,2,3,66.7,1,1,100.0,0,5
7,1991,1991-10-20,7,25.138,HOU,@,MIA,W 17-13,2,2,100.0,1,2,50.0,0,5
8,1991,1991-10-27,8,25.145,HOU,,CIN,W 35-3,2,4,50.0,1,2,50.0,0,5
9,1991,1991-11-03,9,25.152,HOU,@,WAS,L 13-16,1,1,100.0,2,3,66.7,0,7
