ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1979,1979-09-02,1,21.311,SFO,@,MIN,L 22-28
2,1979,1979-09-09,2,21.318,SFO,,DAL,L 13-21
3,1979,1979-09-16,3,21.325,SFO,@,RAM,L 24-27
4,1979,1979-09-23,4,21.332,SFO,,NOR,L 21-30
5,1979,1979-09-30,5,21.339,SFO,@,SDG,L 9-31
6,1979,1979-10-07,6,21.346,SFO,,SEA,L 24-35
7,1979,1979-10-14,7,21.353,SFO,@,NYG,L 16-32
8,1979,1979-10-21,8,21.360,SFO,,ATL,W 20-15
9,1979,1979-10-28,9,22.002,SFO,,CHI,L 27-28
10,1979,1979-11-04,10,22.009,SFO,@,OAK,L 10-23
11,1979,1979-11-11,11,22.016,SFO,@,NOR,L 20-31
12,1979,1979-11-18,12,22.023,SFO,,DEN,L 28-38
13,1979,1979-11-25,13,22.030,SFO,,RAM,L 20-26
14,1979,1979-12-02,14,22.037,SFO,@,STL,L 10-13
15,1979,1979-12-09,15,22.044,SFO,,TAM,W 23-7
16,1979,1979-12-16,16,22.051,SFO,@,ATL,L 21-31
