ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,23.164,HOU,@,PIT,W 19-7,1,17,0
2,1970,1970-09-27,2,23.171,HOU,,MIA,L 10-20,,,
3,1970,1970-10-04,3,23.178,HOU,@,CIN,W 20-13,,,
4,1970,1970-10-11,4,23.185,HOU,,BAL,L 20-24,,,
5,1970,1970-10-18,5,23.192,HOU,,PIT,L 3-7,,,
6,1970,1970-10-25,6,23.199,HOU,@,SDG,T 31-31,,,
7,1970,1970-11-01,7,23.206,HOU,@,STL,L 0-44,,,
8,1970,1970-11-08,8,23.213,HOU,@,KAN,L 9-24,,,
9,1970,1970-11-15,9,23.220,HOU,,SFO,L 20-30,,,
10,1970,1970-11-22,10,23.227,HOU,@,CLE,L 14-28,,,
11,1970,1970-11-29,11,23.234,HOU,,DEN,W 31-21,1,11,0
12,1970,1970-12-07,12,23.242,HOU,,CLE,L 10-21,,,
13,1970,1970-12-13,13,23.248,HOU,,CIN,L 20-30,,,
14,1970,1970-12-20,14,23.255,HOU,@,DAL,L 10-52,,,
15,1971,1971-09-19,1,24.163,HOU,@,CLE,L 0-31,,,
16,1971,1971-09-26,2,24.170,HOU,,KAN,L 16-20,,,
17,1971,1971-10-03,3,24.177,HOU,,NOR,T 13-13,,,
18,1971,1971-10-10,4,24.184,HOU,@,WAS,L 13-22,,,
19,1971,1971-10-17,5,24.191,HOU,,DET,L 7-31,,,
20,1971,1971-10-24,6,24.198,HOU,@,PIT,L 16-23,,,
21,1971,1971-10-31,7,24.205,HOU,,CIN,W 10-6,,,
22,1971,1971-11-07,8,24.212,HOU,@,NWE,L 20-28,,,
23,1971,1971-11-14,9,24.219,HOU,@,OAK,L 21-41,,,
24,1971,1971-11-21,10,24.226,HOU,@,CIN,L 13-28,,,
25,1971,1971-11-28,11,24.233,HOU,,CLE,L 24-37,,,
26,1971,1971-12-05,12,24.240,HOU,,PIT,W 29-3,,,
27,1971,1971-12-12,13,24.247,HOU,@,BUF,W 20-14,,,
28,1971,1971-12-19,14,24.254,HOU,,SDG,W 49-33,,,
29,1972,1972-09-17,1,25.161,HOU,@,DEN,L 17-30,,,
30,1972,1972-09-24,2,25.168,HOU,@,MIA,L 13-34,,,
31,1972,1972-10-01,3,25.175,HOU,,NYJ,W 26-20,,,
32,1972,1972-10-09,4,25.183,HOU,,OAK,L 0-34,,,
33,1972,1972-10-15,5,25.189,HOU,@,PIT,L 7-24,,,
34,1972,1972-10-22,6,25.196,HOU,,CLE,L 17-23,,,
35,1972,1972-10-29,7,25.203,CIN,,HOU,W 30-7,,,
36,1972,1972-11-05,8,25.210,CIN,@,PIT,L 17-40,,,
37,1972,1972-11-12,9,25.217,CIN,,OAK,L 14-20,,,
38,1972,1972-11-19,10,25.224,CIN,,BAL,L 19-20,,,
39,1972,1972-11-26,11,25.231,CIN,@,CHI,W 13-3,,,
40,1972,1972-12-09,13,25.244,CIN,,CLE,L 24-27,,,
41,1972,1972-12-17,14,25.252,CIN,@,HOU,W 61-17,,,
42,1973,1973-09-16,1,26.160,CIN,@,DEN,L 10-28,,,
43,1973,1973-09-23,2,26.167,CIN,,HOU,W 24-10,,,
44,1973,1973-09-30,3,26.174,CIN,@,SDG,W 20-13,,,
45,1973,1973-10-07,4,26.181,CIN,@,CLE,L 10-17,,,
46,1973,1973-10-14,5,26.188,CIN,,PIT,W 19-7,,,
47,1973,1973-10-21,6,26.195,CIN,,KAN,W 14-6,,,
48,1973,1973-10-28,7,26.202,CIN,@,PIT,L 13-20,,,
49,1973,1973-11-04,8,26.209,CIN,@,DAL,L 10-38,,,
50,1973,1973-11-11,9,26.216,CIN,@,BUF,W 16-13,,,
51,1973,1973-11-18,10,26.223,CIN,,NYJ,W 20-14,,,
52,1974,1974-09-15,1,27.159,CIN,,CLE,W 33-7,,,
53,1974,1974-09-22,2,27.166,CIN,,SDG,L 17-20,,,
54,1974,1974-09-29,3,27.173,CIN,@,SFO,W 21-3,,,
55,1974,1974-10-06,4,27.180,CIN,,WAS,W 28-17,,,
56,1974,1974-10-13,5,27.187,CIN,@,CLE,W 34-24,,,
57,1974,1974-10-20,6,27.194,CIN,@,OAK,L 27-30,,,
58,1974,1974-10-27,7,27.201,CIN,,HOU,L 21-34,,,
59,1974,1974-11-03,8,27.208,CIN,@,BAL,W 24-14,,,
60,1974,1974-11-10,9,27.215,CIN,,PIT,W 17-10,,,
61,1974,1974-11-17,10,27.222,CIN,@,HOU,L 3-20,,,
62,1974,1974-11-24,11,27.229,CIN,,KAN,W 33-6,,,
63,1974,1974-12-02,12,27.237,CIN,@,MIA,L 3-24,,,
64,1974,1974-12-08,13,27.243,CIN,,DET,L 19-23,,,
65,1974,1974-12-14,14,27.249,CIN,@,PIT,L 3-27,,,
66,1975,1975-09-21,1,28.165,CIN,,CLE,W 24-17,,,
67,1975,1975-09-28,2,28.172,CIN,@,NOR,W 21-0,,,
68,1975,1975-10-05,3,28.179,CIN,@,HOU,W 21-19,,,
69,1975,1975-10-12,4,28.186,CIN,,NWE,W 27-10,,,
70,1975,1975-10-19,5,28.193,CIN,,OAK,W 14-10,,,
71,1975,1975-10-26,6,28.200,CIN,@,ATL,W 21-14,,,
72,1975,1975-11-02,7,28.207,CIN,,PIT,L 24-30,,,
73,1975,1975-11-09,8,28.214,CIN,@,DEN,W 17-16,,,
74,1975,1975-11-17,9,28.222,CIN,,BUF,W 33-24,,,
75,1975,1975-11-23,10,28.228,CIN,@,CLE,L 23-35,,,
76,1975,1975-11-30,11,28.235,CIN,,HOU,W 23-19,,,
77,1975,1975-12-07,12,28.242,CIN,@,PHI,W 31-0,,,
78,1975,1975-12-13,13,28.248,CIN,@,PIT,L 14-35,,,
79,1975,1975-12-21,14,28.256,CIN,,SDG,W 47-17,,,
80,1976,1976-09-12,1,29.156,CIN,,DEN,W 17-7,,,
81,1976,1976-09-19,2,29.163,CIN,@,BAL,L 27-28,1,0,0
82,1976,1976-09-26,3,29.170,CIN,,GNB,W 28-7,,,
83,1976,1976-10-10,5,29.184,CIN,,TAM,W 21-0,,,
84,1976,1976-10-17,6,29.191,CIN,@,PIT,L 6-23,,,
85,1976,1976-11-28,12,29.233,CIN,,PIT,L 3-7,,,
86,1976,1976-12-06,13,29.241,CIN,@,OAK,L 20-35,,,
87,1977,1977-09-18,1,30.162,CIN,,CLE,L 3-13,,,
88,1977,1977-09-25,2,30.169,CIN,,SEA,W 42-20,,,
89,1977,1977-10-02,3,30.176,CIN,@,SDG,L 3-24,,,
90,1977,1977-10-09,4,30.183,CIN,@,GNB,W 17-7,,,
91,1977,1977-10-23,6,30.197,CIN,,DEN,L 13-24,,,
92,1977,1977-10-30,7,30.204,CIN,,HOU,W 13-10,,,
