ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
14,2005,2005-11-06,8,24.134,ATL,@,MIA,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
15,2005,2005-11-13,9,24.141,ATL,,GNB,L 25-33,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
16,2005,2005-11-20,10,24.148,ATL,,TAM,L 27-30,,0,0,,0,0,0,,0,1,,,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
17,2005,2005-11-24,11,24.152,ATL,@,DET,W 27-7,,0,0,,0,0,0,,0,,,,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
18,2005,2005-12-04,12,24.162,ATL,@,CAR,L 6-24,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
19,2005,2005-12-12,13,24.170,ATL,,NOR,W 36-17,,1,2,50.00,48,0,0,95.8,0,0,24.00,24.00,1,10,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
20,2005,2005-12-18,14,24.176,ATL,@,CHI,L 3-16,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
21,2005,2005-12-24,15,24.182,ATL,@,TAM,L 24-27,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
22,2005,2006-01-01,16,24.190,ATL,,CAR,L 11-44,,9,13,69.23,110,1,0,120.7,2,12,8.46,10.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
23,2006,2006-09-10,1,25.077,ATL,@,CAR,W 20-6,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
24,2006,2006-09-17,2,25.084,ATL,,TAM,W 14-3,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
25,2006,2006-09-25,3,25.092,ATL,@,NOR,L 3-23,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
26,2006,2006-10-01,4,25.098,ATL,,ARI,W 32-10,,0,0,,0,0,0,,0,,,,4,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
27,2006,2006-10-15,5,25.112,ATL,,NYG,L 14-27,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
28,2006,2006-10-22,6,25.119,ATL,,PIT,W 41-38,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
29,2006,2006-10-29,7,25.126,ATL,@,CIN,W 29-27,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
30,2006,2006-11-05,8,25.133,ATL,@,DET,L 14-30,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
31,2006,2006-11-12,9,25.140,ATL,,CLE,L 13-17,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
32,2006,2006-11-19,10,25.147,ATL,@,BAL,L 10-24,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
33,2006,2006-11-26,11,25.154,ATL,,NOR,L 13-31,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
34,2006,2006-12-03,12,25.161,ATL,@,WAS,W 24-14,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
35,2006,2006-12-10,13,25.168,ATL,@,TAM,W 17-6,,0,0,,0,0,0,,0,,,,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
36,2006,2006-12-16,14,25.174,ATL,,DAL,L 28-38,,3,5,60.00,33,0,1,40.0,0,0,6.60,-2.40,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
37,2006,2006-12-24,15,25.182,ATL,,CAR,L 3-10,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,0.0%,,,0,0,0.0,,
38,2006,2006-12-31,16,25.189,ATL,@,PHI,L 17-24,,15,21,71.43,175,1,1,92.4,2,8,8.33,7.14,2,21,10.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
39,2007,2007-09-09,1,26.076,HOU,,KAN,W 20-3,*,16,22,72.73,225,1,1,101.5,2,19,10.23,9.09,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
40,2007,2007-09-16,2,26.083,HOU,@,CAR,W 34-21,*,20,28,71.43,227,2,0,119.2,0,0,8.11,9.54,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
41,2007,2007-09-23,3,26.090,HOU,,IND,L 24-30,*,27,33,81.82,236,1,2,81.3,3,22,7.15,5.03,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
42,2007,2007-09-30,4,26.097,HOU,@,ATL,L 16-26,*,28,40,70.00,317,1,0,101.8,1,6,7.93,8.43,5,19,3.80,0,0,0,0,,0,0.0%,,,0,0,0.0,,
43,2007,2007-10-07,5,26.104,HOU,,MIA,W 22-19,*,20,34,58.82,294,0,1,74.9,2,16,8.65,7.32,3,6,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
44,2007,2007-10-14,6,26.111,HOU,@,JAX,L 17-37,*,19,31,61.29,259,0,1,74.5,2,12,8.35,6.90,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
45,2007,2007-10-21,7,26.118,HOU,,TEN,L 36-38,*,5,9,55.56,23,0,0,60.9,2,19,2.56,2.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
46,2007,2007-10-28,8,26.125,HOU,@,SDG,L 10-35,*,11,18,61.11,77,0,2,31.2,0,0,4.28,-0.72,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
47,2007,2007-11-18,10,26.146,HOU,,NOR,W 23-10,*,21,33,63.64,293,2,0,112.3,1,6,8.88,10.09,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,,
48,2007,2007-11-25,11,26.153,HOU,@,CLE,L 17-27,*,22,36,61.11,256,2,2,78.0,2,19,7.11,5.72,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,,
49,2007,2007-12-02,12,26.160,HOU,@,TEN,L 20-28,*,3,5,60.00,34,0,0,80.4,1,7,6.80,6.80,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,,
50,2008,2008-09-07,1,27.074,HOU,@,PIT,L 17-38,*,25,33,75.76,202,1,2,75.6,5,43,6.12,4.00,2,4,2.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
51,2008,2008-09-21,2,27.088,HOU,@,TEN,L 12-31,*,17,37,45.95,188,0,3,27.8,3,17,5.08,1.43,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
52,2008,2008-09-28,3,27.095,HOU,@,JAX,L 27-30,*,29,40,72.50,307,3,0,119.5,0,0,7.68,9.18,5,24,4.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
53,2008,2008-10-12,5,27.109,HOU,,MIA,W 29-28,*,22,42,52.38,379,1,2,71.4,1,8,9.02,7.36,4,15,3.75,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
54,2008,2008-10-19,6,27.116,HOU,,DET,W 28-21,*,26,31,83.87,267,2,0,124.1,3,13,8.61,9.90,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
55,2008,2008-10-26,7,27.123,HOU,,CIN,W 35-6,*,24,28,85.71,280,3,0,144.0,1,5,10.00,12.14,4,-2,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
56,2008,2008-11-02,8,27.130,HOU,@,MIN,L 21-28,*,11,16,68.75,139,0,1,69.5,3,20,8.69,5.88,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
57,2008,2008-12-07,13,27.165,HOU,@,GNB,W 24-21,*,28,42,66.67,414,2,1,104.7,1,6,9.86,9.74,1,0,0.00,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
58,2008,2008-12-14,14,27.172,HOU,,TEN,W 13-12,*,23,39,58.97,284,1,0,90.1,3,16,7.28,7.79,4,7,1.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
59,2008,2008-12-21,15,27.179,HOU,@,OAK,L 16-27,*,19,36,52.78,255,0,1,64.0,3,21,7.08,5.83,2,10,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
60,2008,2008-12-28,16,27.186,HOU,,CHI,W 31-24,*,27,36,75.00,328,2,0,121.1,0,0,9.11,10.22,4,-3,-0.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
61,2009,2009-09-13,1,28.080,HOU,,NYJ,L 7-24,*,18,33,54.55,166,0,1,55.9,2,21,5.03,3.67,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
62,2009,2009-09-20,2,28.087,HOU,@,TEN,W 34-31,*,25,39,64.10,357,4,0,127.8,0,0,9.15,11.21,4,4,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
63,2009,2009-09-27,3,28.094,HOU,,JAX,L 24-31,*,26,35,74.29,300,3,1,116.4,2,14,8.57,9.00,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
64,2009,2009-10-04,4,28.101,HOU,,OAK,W 29-6,*,11,22,50.00,224,1,1,82.4,4,15,10.18,9.05,5,-1,-0.20,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
65,2009,2009-10-11,5,28.108,HOU,@,ARI,L 21-28,*,35,50,70.00,371,2,1,96.3,0,0,7.42,7.32,3,5,1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
66,2009,2009-10-18,6,28.115,HOU,@,CIN,W 28-17,*,28,40,70.00,392,4,1,124.2,2,7,9.80,10.68,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
67,2009,2009-10-25,7,28.122,HOU,,SFO,W 24-21,*,20,30,66.67,264,2,0,116.5,2,18,8.80,10.13,5,9,1.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
68,2009,2009-11-01,8,28.129,HOU,@,BUF,W 31-10,*,25,34,73.53,268,0,2,71.7,1,11,7.88,5.24,8,3,0.38,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
69,2009,2009-11-08,9,28.136,HOU,@,IND,L 17-20,*,32,43,74.42,311,1,2,82.6,2,10,7.23,5.60,3,21,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
70,2009,2009-11-23,10,28.151,HOU,,TEN,L 17-20,*,25,39,64.10,305,2,0,105.2,4,22,7.82,8.85,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
71,2009,2009-11-29,11,28.157,HOU,,IND,L 27-35,*,31,42,73.81,284,2,2,87.8,2,10,6.76,5.57,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
72,2009,2009-12-06,12,28.164,HOU,@,JAX,L 18-23,*,19,27,70.37,207,1,1,89.6,2,7,7.67,6.74,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
73,2009,2009-12-13,13,28.171,HOU,,SEA,W 34-7,*,29,39,74.36,365,2,1,109.5,0,0,9.36,9.23,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
74,2009,2009-12-20,14,28.178,HOU,@,STL,W 16-13,*,28,40,70.00,367,1,0,107.0,0,0,9.18,9.68,5,-3,-0.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
75,2009,2009-12-27,15,28.185,HOU,@,MIA,W 27-20,*,20,31,64.52,286,2,1,102.4,1,6,9.23,9.06,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
76,2009,2010-01-03,16,28.192,HOU,,NWE,W 34-27,*,24,39,61.54,303,2,1,92.1,1,8,7.77,7.64,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
77,2010,2010-09-12,1,29.079,HOU,,IND,W 34-24,*,9,17,52.94,107,1,1,67.5,2,9,6.29,4.82,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
78,2010,2010-09-19,2,29.086,HOU,@,WAS,W 30-27,*,38,52,73.08,497,3,1,114.0,5,29,9.56,9.85,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
79,2010,2010-09-26,3,29.093,HOU,,DAL,L 13-27,*,23,32,71.88,241,1,2,77.7,4,25,7.53,5.34,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
80,2010,2010-10-03,4,29.100,HOU,@,OAK,W 31-24,*,16,29,55.17,192,2,0,98.6,0,0,6.62,8.00,3,1,0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
81,2010,2010-10-10,5,29.107,HOU,,NYG,L 10-34,*,16,34,47.06,196,0,1,53.1,3,25,5.76,4.44,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
82,2010,2010-10-17,6,29.114,HOU,,KAN,W 35-31,*,25,33,75.76,305,2,0,123.9,2,16,9.24,10.45,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
83,2010,2010-11-01,7,29.129,HOU,@,IND,L 17-30,*,22,38,57.89,201,1,1,70.2,3,18,5.29,4.63,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
84,2010,2010-11-07,8,29.135,HOU,,SDG,L 23-29,*,21,32,65.63,267,0,1,78.5,2,15,8.34,6.94,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
85,2010,2010-11-14,9,29.142,HOU,@,JAX,L 24-31,*,22,32,68.75,314,2,0,121.1,0,0,9.81,11.06,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
86,2010,2010-11-21,10,29.149,HOU,@,NYJ,L 27-30,*,19,33,57.58,254,1,0,92.2,1,8,7.70,8.30,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
87,2010,2010-11-28,11,29.156,HOU,,TEN,W 20-0,*,25,35,71.43,178,2,0,101.8,2,20,5.09,6.23,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
88,2010,2010-12-02,12,29.160,HOU,@,PHI,L 24-34,*,22,36,61.11,337,2,1,99.0,2,14,9.36,9.22,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
89,2010,2010-12-13,13,29.171,HOU,,BAL,L 28-34,*,31,62,50.00,393,3,2,72.8,2,15,6.34,5.85,1,8,8.00,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
90,2010,2010-12-19,14,29.177,HOU,@,TEN,L 17-31,*,35,54,64.81,325,2,1,85.8,4,32,6.02,5.93,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
91,2010,2010-12-26,15,29.184,HOU,@,DEN,L 23-24,*,23,33,69.70,310,1,1,96.8,0,0,9.39,8.64,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
92,2010,2011-01-02,16,29.191,HOU,,JAX,W 34-17,*,18,22,81.82,253,1,0,129.7,0,0,11.50,12.41,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
93,2011,2011-09-11,1,30.078,HOU,,IND,W 34-7,*,17,24,70.83,220,1,2,78.5,1,3,9.17,6.25,4,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
94,2011,2011-09-18,2,30.085,HOU,@,MIA,W 23-13,*,21,29,72.41,230,2,0,118.5,3,23,7.93,9.31,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
95,2011,2011-09-25,3,30.092,HOU,@,NOR,L 33-40,*,22,39,56.41,373,3,1,103.9,2,9,9.56,9.95,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
96,2011,2011-10-02,4,30.099,HOU,,PIT,W 17-10,*,14,21,66.67,138,1,0,100.9,0,0,6.57,7.52,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
97,2011,2011-10-09,5,30.106,HOU,,OAK,L 20-25,*,24,51,47.06,416,2,2,72.0,3,13,8.16,7.18,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
98,2011,2011-10-16,6,30.113,HOU,@,BAL,L 14-29,*,21,37,56.76,220,1,0,83.2,4,20,5.95,6.49,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
99,2011,2011-10-23,7,30.120,HOU,@,TEN,W 41-7,*,18,23,78.26,296,2,0,147.7,0,0,12.87,14.61,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
100,2011,2011-10-30,8,30.127,HOU,,JAX,W 24-14,*,16,30,53.33,225,1,0,88.9,2,23,7.50,8.17,1,2,2.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
101,2011,2011-11-06,9,30.134,HOU,,CLE,W 30-12,*,14,23,60.87,119,0,1,56.3,0,0,5.17,3.22,3,0,0.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
102,2011,2011-11-13,10,30.141,HOU,@,TAM,W 37-9,*,11,15,73.33,242,2,0,154.9,1,7,16.13,18.80,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
103,2012,2012-09-09,1,31.076,HOU,,MIA,W 30-10,*,20,31,64.52,266,1,0,102.4,2,12,8.58,9.23,4,-2,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
104,2012,2012-09-16,2,31.083,HOU,@,JAX,W 27-7,*,26,35,74.29,195,0,0,87.2,0,0,5.57,5.57,2,-3,-1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
105,2012,2012-09-23,3,31.090,HOU,@,DEN,W 31-25,*,17,30,56.67,290,4,1,115.3,1,6,9.67,10.83,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
106,2012,2012-09-30,4,31.097,HOU,,TEN,W 38-14,*,20,28,71.43,202,2,0,115.5,0,0,7.21,8.64,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
107,2012,2012-10-08,5,31.105,HOU,@,NYJ,W 23-17,*,14,28,50.00,209,1,1,71.9,0,0,7.46,6.57,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
108,2012,2012-10-14,6,31.111,HOU,,GNB,L 24-42,*,20,33,60.61,232,0,2,56.6,3,24,7.03,4.30,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
109,2012,2012-10-21,7,31.118,HOU,,BAL,W 43-13,*,23,37,62.16,256,2,0,100.7,2,17,6.92,8.00,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
110,2012,2012-11-04,8,31.132,HOU,,BUF,W 21-9,*,19,27,70.37,268,2,0,126.8,2,12,9.93,11.41,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
111,2012,2012-11-11,9,31.139,HOU,@,CHI,W 13-6,*,14,26,53.85,95,1,2,42.9,1,7,3.65,0.96,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
112,2012,2012-11-18,10,31.146,HOU,,JAX,W 43-37,*,43,55,78.18,527,5,2,121.7,2,23,9.58,9.76,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
113,2012,2012-11-22,11,31.150,HOU,@,DET,W 34-31,*,29,48,60.42,315,1,1,78.0,2,19,6.56,6.04,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
114,2012,2012-12-02,12,31.160,HOU,@,TEN,W 24-10,*,21,35,60.00,207,2,0,95.8,0,0,5.91,7.06,4,5,1.25,0,1,1,-6,-6.00,0,100.0%,-6.00,,0,0,0.0,0,0
115,2012,2012-12-10,13,31.168,HOU,@,NWE,L 14-42,*,19,32,59.38,232,0,1,68.7,2,24,7.25,5.84,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
116,2012,2012-12-16,14,31.174,HOU,,IND,W 29-17,*,23,31,74.19,261,1,0,109.7,3,22,8.42,9.06,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
117,2012,2012-12-23,15,31.181,HOU,,MIN,L 6-23,*,18,32,56.25,178,0,0,72.1,3,25,5.56,5.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
118,2012,2012-12-30,16,31.188,HOU,@,IND,L 16-28,*,24,36,66.67,275,0,2,66.3,4,25,7.64,5.14,2,-1,-0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
119,2013,2013-09-09,1,32.076,HOU,@,SDG,W 31-28,*,34,45,75.56,346,3,1,110.0,2,17,7.69,8.02,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
120,2013,2013-09-15,2,32.082,HOU,,TEN,W 30-24,*,26,48,54.17,298,3,2,76.6,2,18,6.21,5.58,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
121,2013,2013-09-22,3,32.089,HOU,@,BAL,L 9-30,*,25,35,71.43,194,0,1,72.8,3,24,5.54,4.26,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
122,2013,2013-09-29,4,32.096,HOU,,SEA,L 20-23,*,31,49,63.27,355,2,2,81.6,4,30,7.24,6.22,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
123,2013,2013-10-06,5,32.103,HOU,@,SFO,L 3-34,*,19,35,54.29,173,0,3,32.2,1,6,4.94,1.09,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
124,2013,2013-10-13,6,32.110,HOU,,STL,L 13-38,*,15,21,71.43,186,0,0,98.5,3,10,8.86,8.86,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
125,2013,2013-11-17,10,32.145,HOU,,OAK,L 23-28,,12,25,48.00,155,0,0,67.9,0,0,6.20,6.20,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
126,2013,2013-12-05,13,32.163,HOU,@,JAX,L 20-27,,17,29,58.62,198,1,1,76.5,2,28,6.83,5.97,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
127,2013,2013-12-22,15,32.180,HOU,,DEN,L 13-37,*,18,37,48.65,176,1,2,48.9,3,23,4.76,2.86,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
128,2013,2013-12-29,16,32.187,HOU,@,TEN,L 10-16,*,22,34,64.71,229,0,2,59.6,1,6,6.74,4.09,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
129,2014,2014-10-19,6,33.116,OAK,,ARI,L 13-24,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
130,2014,2014-10-26,7,33.123,OAK,@,CLE,L 13-23,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
131,2014,2014-11-02,8,33.130,OAK,@,SEA,L 24-30,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
132,2014,2014-11-09,9,33.137,OAK,,DEN,L 17-41,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
133,2014,2014-11-16,10,33.144,OAK,@,SDG,L 6-13,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
134,2014,2014-11-20,11,33.148,OAK,,KAN,W 24-20,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
135,2014,2014-11-30,12,33.158,OAK,@,STL,L 0-52,,5,9,55.56,57,0,1,35.2,3,24,6.33,1.33,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
136,2014,2014-12-07,13,33.165,OAK,,SFO,W 24-13,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
137,2014,2014-12-14,14,33.172,OAK,@,KAN,L 13-31,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
138,2014,2014-12-21,15,33.179,OAK,,BUF,W 26-24,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
139,2014,2014-12-28,16,33.186,OAK,@,DEN,L 14-47,,,,,,,,,,,,,,,,,,,,,,0.0%,,,,,,,
140,2015,2015-11-30,11,34.158,BAL,@,CLE,W 33-27,*,20,34,58.82,232,2,2,74.6,0,0,6.82,5.35,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
