ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,22.123,SDG,,MIA,W 50-28,,,,,,,
2,1986,1986-09-14,2,22.130,SDG,@,NYG,L 7-20,,0,0,0.0,1,17,0
3,1986,1986-09-21,3,22.137,SDG,,WAS,L 27-30,,,,,,,
4,1986,1986-09-28,4,22.144,SDG,@,RAI,L 13-17,,0,0,3.0,0,0,0
5,1986,1986-10-06,5,22.152,SDG,@,SEA,L 7-33,,,,,,,
6,1986,1986-10-12,6,22.158,SDG,,DEN,L 14-31,,,,,,,
7,1986,1986-10-19,7,22.165,SDG,@,KAN,L 41-42,,1,6,1.0,1,5,1
8,1986,1986-10-26,8,22.172,SDG,@,PHI,L 7-23,,0,0,0.5,0,0,0
9,1986,1986-11-02,9,22.179,SDG,,KAN,L 23-24,,0,0,2.0,0,0,0
10,1986,1986-11-09,10,22.186,SDG,@,DEN,W 9-3,,,,,,,
11,1986,1986-11-16,11,22.193,SDG,,DAL,L 21-24,,0,0,5.0,0,0,0
12,1986,1986-11-20,12,22.197,SDG,,RAI,L 31-37,,0,0,1.0,0,0,0
13,1986,1986-11-30,13,22.207,SDG,@,IND,W 17-3,,,,,,,
14,1988,1988-10-16,7,24.162,SDG,@,MIA,L 28-31,,,,,,,
15,1988,1988-10-23,8,24.169,SDG,,IND,L 0-16,,,,,,,
16,1988,1988-11-06,10,24.183,SDG,,RAI,L 3-13,,0,0,1.0,0,0,0
17,1988,1988-11-13,11,24.190,SDG,@,ATL,W 10-7,,,,,,,
18,1988,1988-11-20,12,24.197,SDG,@,RAM,W 38-24,,0,0,1.0,0,0,0
19,1988,1988-11-27,13,24.204,SDG,,SFO,L 10-48,,0,0,1.0,0,0,0
20,1988,1988-12-04,14,24.211,SDG,@,CIN,L 10-27,,0,0,1.0,0,0,0
21,1988,1988-12-11,15,24.218,SDG,,PIT,W 20-14,,,,,,,
22,1988,1988-12-18,16,24.225,SDG,,KAN,W 24-13,,,,,,,
23,1989,1989-09-10,1,25.126,SDG,@,RAI,L 14-40,,0,0,1.0,0,0,0
24,1989,1989-09-17,2,25.133,SDG,,HOU,L 27-34,,,,,,,
25,1989,1989-09-24,3,25.140,SDG,,KAN,W 21-6,,0,0,1.5,0,0,0
26,1989,1989-10-01,4,25.147,SDG,@,PHO,W 24-13,,0,0,0.5,0,0,0
27,1989,1989-10-08,5,25.154,SDG,@,DEN,L 10-16,,0,0,1.0,0,0,0
28,1989,1989-10-15,6,25.161,SDG,,SEA,L 16-17,,,,,,,
29,1989,1989-10-22,7,25.168,SDG,,NYG,L 13-20,,,,,,,
30,1989,1989-10-29,8,25.175,SDG,@,SEA,L 7-10,,0,0,2.0,0,0,0
31,1989,1989-11-05,9,25.182,SDG,,PHI,W 20-17,,0,0,3.5,0,0,0
32,1989,1989-11-12,10,25.189,SDG,,RAI,W 14-12,,0,0,1.0,0,0,0
33,1989,1989-11-19,11,25.196,SDG,@,PIT,L 17-20,,,,,,,
34,1989,1989-11-26,12,25.203,SDG,@,IND,L 6-10,,,,,,,
35,1989,1989-12-03,13,25.210,SDG,,NYJ,L 17-20,,,,,,,
36,1989,1989-12-10,14,25.217,SDG,@,WAS,L 21-26,,,,,,,
37,1989,1989-12-17,15,25.224,SDG,@,KAN,W 20-13,,,,,,,
38,1989,1989-12-24,16,25.231,SDG,,DEN,W 19-16,,0,0,2.0,0,0,0
39,1990,1990-09-09,1,26.125,SDG,@,DAL,L 14-17,,0,0,2.0,0,0,0
40,1990,1990-09-16,2,26.132,SDG,,CIN,L 16-21,,0,0,1.0,0,0,0
41,1990,1990-09-23,3,26.139,SDG,@,CLE,W 24-14,,0,0,0.5,0,0,0
42,1990,1990-09-30,4,26.146,SDG,,HOU,L 7-17,,,,,,,
43,1990,1990-10-07,5,26.153,SDG,@,PIT,L 14-36,,,,,,,
44,1990,1990-10-14,6,26.160,SDG,@,NYJ,W 39-3,,0,0,0.5,0,0,0
45,1990,1990-10-21,7,26.167,SDG,,RAI,L 9-24,,0,0,0.5,0,0,0
