ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
30,1984,1984-09-30,5,24.122,SEA,@,MIN,W 20-12,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
31,1984,1984-10-07,6,24.129,SEA,@,RAI,L 14-28,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
32,1984,1984-10-14,7,24.136,SEA,,BUF,W 31-28,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
33,1984,1984-10-21,8,24.143,SEA,@,GNB,W 30-24,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
34,1984,1984-10-29,9,24.151,SEA,@,SDG,W 24-0,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
35,1984,1984-11-04,10,24.157,SEA,,KAN,W 45-0,,0,0,,0,0,0,,,,,,6,6,100.0,1,2,50.0,0,9,0,0,,0
36,1984,1984-11-12,11,24.165,SEA,,RAI,W 17-14,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
37,1984,1984-11-18,12,24.171,SEA,@,CIN,W 26-6,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
38,1984,1984-11-25,13,24.178,SEA,@,DEN,W 27-24,,0,0,,0,0,0,,,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
39,1984,1984-12-02,14,24.185,SEA,,DET,W 38-17,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
40,1984,1984-12-09,15,24.192,SEA,@,KAN,L 7-34,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
41,1984,1984-12-15,16,24.198,SEA,,DEN,L 14-31,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
42,1985,1985-09-08,1,25.100,SEA,@,CIN,W 28-24,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
43,1985,1985-09-15,2,25.107,SEA,@,SDG,W 49-35,,0,0,,0,0,0,,,,,,7,7,100.0,,1,0.0,0,7,0,0,,0
44,1985,1985-09-23,3,25.115,SEA,,RAM,L 24-35,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
45,1985,1985-09-29,4,25.121,SEA,@,KAN,L 7-28,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
46,1985,1985-10-06,5,25.128,SEA,,SDG,W 26-21,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
47,1985,1985-10-13,6,25.135,SEA,,ATL,W 30-26,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
48,1985,1985-10-20,7,25.142,SEA,@,DEN,L 10-13,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
49,1985,1985-10-27,8,25.149,SEA,@,NYJ,L 14-17,,0,0,,0,0,0,,,,,,2,2,100.0,,3,0.0,0,2,0,0,,0
50,1985,1985-11-03,9,25.156,SEA,,RAI,W 33-3,,0,0,,0,0,0,,,,,,3,4,75.0,2,3,66.7,0,9,0,0,,0
51,1985,1985-11-10,10,25.163,SEA,@,NOR,W 27-3,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
52,1985,1985-11-17,11,25.170,SEA,,NWE,L 13-20,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
53,1985,1985-11-25,12,25.178,SEA,@,SFO,L 6-19,,0,0,,0,0,0,,,,,,,,,,2,0.0,0,0,0,0,,0
54,1985,1985-12-01,13,25.184,SEA,,KAN,W 24-6,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
55,1985,1985-12-08,14,25.191,SEA,,CLE,W 31-13,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
56,1985,1985-12-15,15,25.198,SEA,@,RAI,L 3-13,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
57,1985,1985-12-20,16,25.203,SEA,,DEN,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
58,1986,1986-09-07,1,26.099,SEA,,PIT,W 30-0,,0,0,,0,0,0,,,,,,3,3,100.0,1,4,25.0,0,6,0,0,,0
59,1986,1986-09-14,2,26.106,SEA,,KAN,W 23-17,,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
60,1986,1986-09-21,3,26.113,SEA,@,NWE,W 38-31,,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
61,1986,1986-09-28,4,26.120,SEA,@,WAS,L 14-19,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
62,1986,1986-10-06,5,26.128,SEA,,SDG,W 33-7,,0,0,,0,0,0,,,,,,3,3,100.0,4,4,100.0,0,15,0,0,,0
63,1986,1986-10-12,6,26.134,SEA,@,RAI,L 10-14,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
64,1986,1986-10-19,7,26.141,SEA,,NYG,W 17-12,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
65,1986,1986-10-26,8,26.148,SEA,@,DEN,L 13-20,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
66,1986,1986-11-02,9,26.155,SEA,,NYJ,L 7-38,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
67,1986,1986-11-09,10,26.162,SEA,@,KAN,L 7-27,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
68,1986,1986-11-16,11,26.169,SEA,@,CIN,L 7-34,,0,0,,0,0,0,,,,,,1,1,100.0,,3,0.0,0,1,0,0,,0
69,1986,1986-11-23,12,26.176,SEA,,PHI,W 24-20,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
70,1986,1986-11-27,13,26.180,SEA,@,DAL,W 31-14,,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
71,1986,1986-12-08,14,26.191,SEA,,RAI,W 37-0,,0,0,,0,0,0,,,,,,4,4,100.0,3,4,75.0,0,13,0,0,,0
72,1986,1986-12-14,15,26.197,SEA,@,SDG,W 34-24,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
73,1986,1986-12-20,16,26.203,SEA,,DEN,W 41-16,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
74,1987,1987-09-13,1,27.105,SEA,@,DEN,L 17-40,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
75,1987,1987-09-20,2,27.112,SEA,,KAN,W 43-14,,0,0,,0,0,0,,,,,,4,4,100.0,5,6,83.3,0,19,0,0,,0
76,1987,1987-10-18,5,27.140,SEA,@,DET,W 37-14,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
77,1987,1987-10-25,6,27.147,SEA,@,RAI,W 35-13,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
78,1987,1987-11-01,7,27.154,SEA,,MIN,W 28-17,,0,0,,0,0,0,,,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
79,1987,1987-11-09,8,27.162,SEA,@,NYJ,L 14-30,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
80,1987,1987-11-15,9,27.168,SEA,,GNB,W 24-13,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
81,1987,1987-11-22,10,27.175,SEA,,SDG,W 34-3,,0,0,,0,0,0,,,,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
82,1987,1987-11-30,11,27.183,SEA,,RAI,L 14-37,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
83,1987,1987-12-06,12,27.189,SEA,@,PIT,L 9-13,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
84,1987,1987-12-13,13,27.196,SEA,,DEN,W 28-21,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
85,1987,1987-12-20,14,27.203,SEA,@,CHI,W 34-21,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
86,1987,1987-12-27,15,27.210,SEA,@,KAN,L 20-41,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
87,1988,1988-09-04,1,28.096,SEA,@,DEN,W 21-14,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
88,1988,1988-09-11,2,28.103,SEA,,KAN,W 31-10,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
89,1988,1988-09-18,3,28.110,SEA,@,SDG,L 6-17,,0,0,,0,0,0,,,,,,,,,2,3,66.7,0,6,0,0,,0
90,1988,1988-09-25,4,28.117,SEA,,SFO,L 7-38,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
91,1988,1988-10-02,5,28.124,SEA,@,ATL,W 31-20,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
92,1988,1988-10-09,6,28.131,SEA,@,CLE,W 16-10,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
93,1988,1988-10-16,7,28.138,SEA,,NOR,L 19-20,,0,0,,0,0,0,,,,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
94,1988,1988-10-23,8,28.145,SEA,@,RAM,L 10-31,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
95,1988,1988-10-30,9,28.152,SEA,,SDG,W 17-14,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
96,1988,1988-11-06,10,28.159,SEA,,BUF,L 3-13,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
97,1988,1988-11-13,11,28.166,SEA,,HOU,W 27-24,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
98,1988,1988-11-20,12,28.173,SEA,@,KAN,L 24-27,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
99,1988,1988-11-28,13,28.181,SEA,,RAI,W 35-27,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
100,1988,1988-12-04,14,28.187,SEA,@,NWE,L 7-13,,0,0,,0,0,0,,,,,,1,1,100.0,,2,0.0,0,1,0,0,,0
101,1988,1988-12-11,15,28.194,SEA,,DEN,W 42-14,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
102,1988,1988-12-18,16,28.201,SEA,@,RAI,W 43-37,,0,0,,0,0,0,,,,,,4,4,100.0,5,5,100.0,0,19,0,0,,0
103,1989,1989-09-10,1,29.102,SEA,@,PHI,L 7-31,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
104,1989,1989-09-17,2,29.109,SEA,,PHO,L 24-34,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
105,1989,1989-09-24,3,29.116,SEA,@,NWE,W 24-3,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
106,1989,1989-10-01,4,29.123,SEA,@,RAI,W 24-20,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
107,1989,1989-10-08,5,29.130,SEA,,KAN,L 16-20,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
108,1989,1989-10-15,6,29.137,SEA,@,SDG,W 17-16,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
109,1989,1989-10-22,7,29.144,SEA,,DEN,L 21-24,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
110,1989,1989-10-29,8,29.151,SEA,,SDG,W 10-7,,0,0,,0,0,0,,,,,,1,1,100.0,1,4,25.0,0,4,0,0,,0
111,1989,1989-11-05,9,29.158,SEA,@,KAN,L 10-20,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
112,1989,1989-11-12,10,29.165,SEA,,CLE,L 7-17,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
113,1989,1989-11-19,11,29.172,SEA,@,NYG,L 3-15,,0,0,,0,0,0,,,,,,,,,1,2,50.0,0,3,0,0,,0
114,1989,1989-11-26,12,29.179,SEA,@,DEN,L 14-41,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
115,1989,1989-12-04,13,29.187,SEA,,BUF,W 17-16,,0,0,,0,0,0,,,,,,1,1,100.0,1,3,33.3,0,4,0,0,,0
116,1989,1989-12-10,14,29.193,SEA,@,CIN,W 24-17,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
117,1989,1989-12-17,15,29.200,SEA,,RAI,W 23-17,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
118,1989,1989-12-23,16,29.206,SEA,,WAS,L 0-29,,,,,,,,,,,,,,,,,,,,,,,,
119,1990,1990-09-09,1,30.101,SEA,@,CHI,L 0-17,,,,,,,,,,,,,,,,,,,,,,,,
120,1990,1990-09-16,2,30.108,SEA,,RAI,L 13-17,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
121,1990,1990-09-23,3,30.115,SEA,@,DEN,L 31-34,,0,0,,0,0,0,,,,,,4,4,100.0,1,3,33.3,0,7,0,0,,0
122,1990,1990-10-01,4,30.123,SEA,,CIN,W 31-16,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
123,1990,1990-10-07,5,30.129,SEA,@,NWE,W 33-20,,0,0,,0,0,0,,,,,,3,4,75.0,2,3,66.7,0,9,0,0,,0
124,1990,1990-10-14,6,30.136,SEA,@,RAI,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
125,1990,1990-10-21,7,30.143,SEA,,KAN,W 19-7,,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
126,1990,1990-11-04,8,30.157,SEA,,SDG,L 14-31,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
127,1990,1990-11-11,9,30.164,SEA,@,KAN,W 17-16,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
128,1990,1990-11-18,10,30.171,SEA,,MIN,L 21-24,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
129,1990,1990-11-25,11,30.178,SEA,@,SDG,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
130,1990,1990-12-02,12,30.185,SEA,,HOU,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
131,1990,1990-12-09,13,30.192,SEA,@,GNB,W 20-14,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
132,1990,1990-12-16,14,30.199,SEA,@,MIA,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
133,1990,1990-12-23,15,30.206,SEA,,DEN,W 17-12,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
134,1990,1990-12-30,16,30.213,SEA,,DET,W 30-10,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
135,1991,1991-09-15,3,31.107,ATL,@,SDG,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
136,1991,1991-09-22,4,31.114,ATL,,RAI,W 21-17,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
137,1991,1991-09-29,5,31.121,ATL,,NOR,L 6-27,,0,0,,0,0,,,,,,,,1,0.0,,,,0,0,,,,
138,1991,1991-10-13,6,31.135,ATL,@,SFO,W 39-34,,0,0,,0,0,0,,,,,,3,3,100.0,4,4,100.0,0,15,0,0,,0
139,1991,1991-10-20,7,31.142,ATL,@,PHO,L 10-16,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
140,1991,1991-10-27,8,31.149,ATL,,RAM,W 31-14,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
141,1991,1991-11-03,9,31.156,ATL,,SFO,W 17-14,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
142,1991,1991-11-10,10,31.163,ATL,@,WAS,L 17-56,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
143,1991,1991-11-17,11,31.170,ATL,,TAM,W 43-7,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
144,1991,1991-11-24,12,31.177,ATL,@,NOR,W 23-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
145,1991,1991-12-01,13,31.184,ATL,,GNB,W 35-31,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
146,1991,1991-12-08,14,31.191,ATL,@,RAM,W 31-14,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,1,21,21.00,0
147,1991,1991-12-15,15,31.198,ATL,,SEA,W 26-13,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
148,1991,1991-12-22,16,31.205,ATL,@,DAL,L 27-31,,0,0,,0,0,0,,,,,,3,3,100.0,2,4,50.0,0,9,0,0,,0
149,1992,1992-09-06,1,32.098,ATL,,NYJ,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
150,1992,1992-09-13,2,32.105,ATL,@,WAS,L 17-24,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
151,1992,1992-09-20,3,32.112,ATL,,NOR,L 7-10,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
152,1992,1992-09-27,4,32.119,ATL,@,CHI,L 31-41,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
153,1992,1992-10-04,5,32.126,ATL,,GNB,W 24-10,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
154,1992,1992-10-11,6,32.133,ATL,@,MIA,L 17-21,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
155,1992,1992-10-18,7,32.140,ATL,@,SFO,L 17-56,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
156,1992,1992-11-01,8,32.154,ATL,,RAM,W 30-28,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
157,1992,1992-11-09,9,32.162,ATL,,SFO,L 3-41,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,1,37,37.00,0
158,1992,1992-11-15,10,32.168,ATL,,PHO,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
159,1992,1992-11-22,11,32.175,ATL,@,BUF,L 14-41,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
160,1992,1992-11-29,12,32.182,ATL,,NWE,W 34-0,,0,0,,0,0,0,,,,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
161,1992,1992-12-03,13,32.186,ATL,@,NOR,L 14-22,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
162,1992,1992-12-13,14,32.196,ATL,@,TAM,W 35-7,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
163,1992,1992-12-21,15,32.204,ATL,,DAL,L 17-41,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
164,1992,1992-12-27,16,32.210,ATL,@,RAM,L 27-38,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
165,1993,1993-09-05,1,33.097,ATL,@,DET,L 13-30,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
166,1993,1993-09-12,2,33.104,ATL,,NOR,L 31-34,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
167,1993,1993-09-19,3,33.111,ATL,@,SFO,L 30-37,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
168,1993,1993-09-27,4,33.119,ATL,,PIT,L 17-45,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
169,1993,1993-10-14,6,33.136,ATL,,RAM,W 30-24,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
170,1993,1993-10-24,7,33.146,ATL,@,NOR,W 26-15,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
171,1993,1993-10-31,8,33.153,ATL,,TAM,L 24-31,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
172,1993,1993-11-14,9,33.167,ATL,@,RAM,W 13-0,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
173,1993,1993-11-21,10,33.174,ATL,,DAL,W 27-14,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
174,1993,1993-11-28,11,33.181,ATL,,CLE,W 17-14,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
175,1993,1993-12-05,12,33.188,ATL,@,HOU,L 17-33,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
176,1993,1993-12-11,13,33.194,ATL,,SFO,W 27-24,,0,0,,0,0,0,,,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
177,1993,1993-12-19,14,33.202,ATL,@,WAS,L 17-30,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
178,1993,1993-12-26,15,33.209,ATL,@,CIN,L 17-21,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
179,1993,1994-01-02,16,33.216,ATL,,PHO,L 10-27,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
