ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2001,2001-09-09,1,23.054,MIA,@,TEN,W 31-23,,,,,,,
2,2001,2001-10-07,4,23.082,MIA,,NWE,W 30-10,*,,,,,,
3,2001,2001-10-14,5,23.089,MIA,@,NYJ,L 17-21,*,0.5,,,0,0,0
4,2001,2001-10-28,6,23.103,MIA,@,SEA,W 24-20,*,,,,,,
5,2001,2001-11-04,7,23.110,MIA,,CAR,W 23-6,*,,,,,,
6,2001,2001-11-11,8,23.117,MIA,@,IND,W 27-24,*,1.0,,,0,0,0
7,2001,2001-11-18,9,23.124,MIA,,NYJ,L 0-24,*,,,,,,
8,2001,2001-11-25,10,23.131,MIA,@,BUF,W 34-27,*,,,,,,
9,2001,2001-12-02,11,23.138,MIA,,DEN,W 21-10,*,,,,,,
10,2001,2001-12-10,12,23.146,MIA,,IND,W 41-6,*,,,,,,
11,2001,2001-12-16,13,23.152,MIA,@,SFO,L 0-21,,,,,,,
12,2001,2001-12-22,14,23.158,MIA,@,NWE,L 13-20,*,,,,,,
13,2001,2001-12-30,15,23.166,MIA,,ATL,W 21-14,*,,,,,,
14,2001,2002-01-06,16,23.173,MIA,,BUF,W 34-7,*,,,,,,
15,2002,2002-09-08,1,24.053,MIA,,DET,W 49-21,*,,,,,,
16,2002,2002-09-15,2,24.060,MIA,@,IND,W 21-13,,,,,,,
17,2002,2002-09-22,3,24.067,MIA,,NYJ,W 30-3,,,,,,,
18,2002,2002-09-29,4,24.074,MIA,@,KAN,L 30-48,*,,,,,,
19,2002,2002-10-06,5,24.081,MIA,,NWE,W 26-13,*,,,,,,
20,2002,2002-10-13,6,24.088,MIA,@,DEN,W 24-22,*,,,,,,
21,2002,2002-10-20,7,24.095,MIA,,BUF,L 10-23,*,,,,,,
22,2002,2002-11-04,8,24.110,MIA,@,GNB,L 10-24,*,1.0,,,0,0,0
23,2002,2002-11-10,9,24.116,MIA,@,NYJ,L 10-13,*,,,,,,
24,2002,2002-11-17,10,24.123,MIA,,BAL,W 26-7,*,,,,,,
25,2002,2002-11-24,11,24.130,MIA,,SDG,W 30-3,*,,,,,,
26,2002,2002-12-01,12,24.137,MIA,@,BUF,L 21-38,*,,,,,,
27,2002,2002-12-09,13,24.145,MIA,,CHI,W 27-9,*,,,,,,
28,2002,2002-12-15,14,24.151,MIA,,OAK,W 23-17,,,,,,,
29,2002,2002-12-21,15,24.157,MIA,@,MIN,L 17-20,*,,,,,,
30,2002,2002-12-29,16,24.165,MIA,@,NWE,L 24-27,*,,,,,,
31,2003,2003-09-07,1,25.052,MIA,,HOU,L 20-21,,,,,,,
32,2003,2003-09-14,2,25.059,MIA,@,NYJ,W 21-10,*,,,,,,
33,2003,2003-09-21,3,25.066,MIA,,BUF,W 17-7,*,,,,,,
34,2003,2003-10-05,4,25.080,MIA,@,NYG,W 23-10,*,,,,,,
35,2003,2003-10-12,5,25.087,MIA,@,JAX,W 24-10,*,,,,,,
36,2003,2003-10-19,6,25.094,MIA,,NWE,L 13-19,*,,,,,,
37,2003,2003-10-27,7,25.102,MIA,@,SDG,W 26-10,,,,,,,
38,2003,2003-11-02,8,25.108,MIA,,IND,L 17-23,,,,,,,
39,2003,2003-11-09,9,25.115,MIA,@,TEN,L 7-31,,,,,,,
40,2003,2003-11-16,10,25.122,MIA,,BAL,W 9-6,*,,,,,,
41,2003,2003-11-23,11,25.129,MIA,,WAS,W 24-23,*,,,,,,
42,2003,2003-11-27,12,25.133,MIA,@,DAL,W 40-21,*,,,,,,
43,2003,2003-12-07,13,25.143,MIA,@,NWE,L 0-12,*,0.5,,,0,0,0
44,2003,2003-12-15,14,25.151,MIA,,PHI,L 27-34,,,,,,,
45,2003,2003-12-21,15,25.157,MIA,@,BUF,W 20-3,*,,,,,,
46,2003,2003-12-28,16,25.164,MIA,,NYJ,W 23-21,*,,,,,,
47,2004,2004-09-11,1,26.056,MIA,,TEN,L 7-17,*,,,,,,
48,2004,2004-09-19,2,26.064,MIA,@,CIN,L 13-16,,,,,,,
49,2004,2004-09-26,3,26.071,MIA,,PIT,L 3-13,*,,,,,,
50,2004,2004-10-03,4,26.078,MIA,,NYJ,L 9-17,*,,,,,,
51,2004,2004-10-10,5,26.085,MIA,@,NWE,L 10-24,*,,,,,,
52,2004,2004-10-17,6,26.092,MIA,@,BUF,L 13-20,*,,,,,,
53,2004,2004-10-24,7,26.099,MIA,,STL,W 31-14,*,,,,,,
54,2004,2004-11-01,8,26.107,MIA,@,NYJ,L 14-41,*,,,,,,
55,2004,2004-11-07,9,26.113,MIA,,ARI,L 23-24,*,,,,,,
56,2004,2004-11-21,10,26.127,MIA,@,SEA,L 17-24,*,,,,,,
57,2004,2004-11-28,11,26.134,MIA,@,SFO,W 24-17,*,,,,,,
58,2004,2004-12-05,12,26.141,MIA,,BUF,L 32-42,*,,,,,,
59,2004,2004-12-12,13,26.148,MIA,@,DEN,L 17-20,*,,,,,,
60,2004,2004-12-20,14,26.156,MIA,,NWE,W 29-28,*,,,,,,
61,2004,2004-12-26,15,26.162,MIA,,CLE,W 10-7,*,,,,,,
62,2004,2005-01-02,16,26.169,MIA,@,BAL,L 23-30,*,,,,,,
63,2005,2005-09-11,1,27.056,HOU,@,BUF,L 7-22,*,,,,,,
64,2005,2005-09-18,2,27.063,HOU,,PIT,L 7-27,*,,,,,,
65,2005,2005-10-02,3,27.077,HOU,@,CIN,L 10-16,*,,,,,,
66,2005,2005-10-09,4,27.084,HOU,,TEN,L 20-34,*,,,,,,
67,2005,2005-10-16,5,27.091,HOU,@,SEA,L 10-42,*,,,,,,
68,2005,2005-10-23,6,27.098,HOU,,IND,L 20-38,*,,,,,,
69,2005,2005-10-30,7,27.105,HOU,,CLE,W 19-16,*,,,,,,
70,2005,2005-11-06,8,27.112,HOU,@,JAX,L 14-21,*,,,,,,
71,2005,2005-11-13,9,27.119,HOU,@,IND,L 17-31,*,,,,,,
72,2005,2005-11-20,10,27.126,HOU,,KAN,L 17-45,*,,,,,,
73,2005,2005-11-27,11,27.133,HOU,,STL,L 27-33,*,2.0,,,0,0,0
74,2005,2005-12-04,12,27.140,HOU,@,BAL,L 15-16,*,,,,,,
75,2005,2005-12-11,13,27.147,HOU,@,TEN,L 10-13,*,,,,,,
76,2005,2005-12-18,14,27.154,HOU,,ARI,W 30-19,*,,,,,,
77,2005,2005-12-24,15,27.160,HOU,,JAX,L 20-38,*,,,,,,
78,2005,2006-01-01,16,27.168,HOU,@,SFO,L 17-20,*,,,,,,
79,2006,2006-09-10,1,28.055,HOU,,PHI,L 10-24,*,,,,,,
80,2006,2006-09-17,2,28.062,HOU,@,IND,L 24-43,*,1.0,,,0,0,0
81,2006,2006-09-24,3,28.069,HOU,,WAS,L 15-31,*,,,,,,
82,2006,2006-10-01,4,28.076,HOU,,MIA,W 17-15,*,,,,,,
83,2006,2006-10-15,5,28.090,HOU,@,DAL,L 6-34,*,,,,,,
84,2006,2006-10-22,6,28.097,HOU,,JAX,W 27-7,*,,,,,,
