ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,1999,1999-09-12,1,22.345,TEN,,CIN,W 36-35,,,,,,,,,,,
2,1999,1999-09-19,2,22.352,TEN,,CLE,W 26-9,,0,0,,0,1.5,,,0,0,0
3,1999,1999-09-26,3,22.359,TEN,@,JAX,W 20-19,,,,,,,,,,,
4,1999,1999-10-03,4,23.001,TEN,@,SFO,L 22-24,*,,,,,,,,,,
5,1999,1999-10-10,5,23.008,TEN,,BAL,W 14-11,*,0,0,,0,1.0,,,0,0,0
6,1999,1999-10-17,6,23.015,TEN,@,NOR,W 24-21,,,,,,,,,,,
7,1999,1999-10-31,7,23.029,TEN,,STL,W 24-21,,,,,,,,,,,
8,1999,1999-11-07,8,23.036,TEN,@,MIA,L 0-17,,,,,,,,,,,
9,1999,1999-11-14,9,23.043,TEN,@,CIN,W 24-14,,,,,,,,,,,
10,1999,1999-11-21,10,23.050,TEN,,PIT,W 16-10,,,,,,,,,,,
11,1999,1999-11-28,11,23.057,TEN,@,CLE,W 33-21,,,,,,,,,,,
12,1999,1999-12-05,12,23.064,TEN,@,BAL,L 14-41,,,,,,,,,,,
13,1999,1999-12-09,13,23.068,TEN,,OAK,W 21-14,,,,,,,,,,,
14,1999,1999-12-19,14,23.078,TEN,,ATL,W 30-17,*,0,0,,0,1.0,,,0,0,0
15,1999,1999-12-26,15,23.085,TEN,,JAX,W 41-14,,,,,,,,,,,
16,1999,2000-01-02,16,23.092,TEN,@,PIT,W 47-36,,0,0,,0,1.0,,,0,0,0
17,2000,2000-09-03,1,23.337,TEN,@,BUF,L 13-16,*,,,,,,,,,,
18,2000,2000-09-10,2,23.344,TEN,,KAN,W 17-14,*,0,0,,0,1.0,,,0,0,0
19,2000,2000-09-24,3,23.358,TEN,@,PIT,W 23-20,*,,,,,,,,,,
20,2000,2000-10-01,4,23.365,TEN,,NYG,W 28-14,*,,,,,,,,,,
21,2000,2000-10-08,5,24.006,TEN,@,CIN,W 23-14,,,,,,,,,,,
22,2000,2000-10-16,6,24.014,TEN,,JAX,W 27-13,*,0,0,,0,1.0,,,0,0,0
23,2000,2000-10-22,7,24.020,TEN,@,BAL,W 14-6,*,,,,,,,,,,
24,2000,2000-10-30,8,24.028,TEN,@,WAS,W 27-21,*,1,16,16.00,0,1.0,,,0,0,0
25,2000,2000-11-05,9,24.034,TEN,,PIT,W 9-7,,,,,,,,,,,
26,2000,2000-11-12,10,24.041,TEN,,BAL,L 23-24,*,0,0,,0,1.0,,,0,0,0
27,2000,2000-11-19,11,24.048,TEN,,CLE,W 24-10,*,,,,,,,,,,
28,2000,2000-11-26,12,24.055,TEN,@,JAX,L 13-16,*,,,,,,,,,,
29,2000,2000-12-03,13,24.062,TEN,@,PHI,W 15-13,,,,,,,,,,,
30,2000,2000-12-10,14,24.069,TEN,,CIN,W 35-3,*,,,,,,,,,,
31,2000,2000-12-17,15,24.076,TEN,@,CLE,W 24-0,*,,,,,,,,,,
32,2000,2000-12-25,16,24.084,TEN,,DAL,W 31-0,*,,,,,,,,,,
33,2001,2001-09-09,1,24.342,TEN,,MIA,L 23-31,,,,,,,,,,,
34,2001,2001-09-23,2,24.356,TEN,@,JAX,L 6-13,,,,,,,,,,,
35,2001,2001-10-07,3,25.005,TEN,@,BAL,L 7-26,,,,,,,,,,,
36,2002,2002-09-08,1,25.341,TEN,,PHI,W 27-24,*,,,,,,,,,,
37,2002,2002-09-15,2,25.348,TEN,@,DAL,L 13-21,*,,,,,,,,,,
