ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1993,1993-11-14,9,22.196,NYG,,WAS,W 20-6,
2,1993,1993-11-21,10,22.203,NYG,@,PHI,W 7-3,
3,1993,1993-11-28,11,22.210,NYG,,PHO,W 19-17,
4,1993,1993-12-05,12,22.217,NYG,@,MIA,W 19-14,
5,1993,1993-12-12,13,22.224,NYG,,IND,W 20-6,
6,1993,1993-12-20,14,22.232,NYG,@,NOR,W 24-14,
7,1993,1993-12-26,15,22.238,NYG,@,PHO,L 6-17,
8,1993,1994-01-02,16,22.245,NYG,,DAL,L 13-16,
9,1994,1994-09-04,1,23.125,NYG,,PHI,W 28-23,
10,1994,1994-09-11,2,23.132,NYG,@,ARI,W 20-17,
11,1994,1994-09-18,3,23.139,NYG,,WAS,W 31-23,
12,1994,1994-10-02,4,23.153,NYG,@,NOR,L 22-27,
13,1994,1994-10-10,5,23.161,NYG,,MIN,L 10-27,
14,1994,1994-10-16,6,23.167,NYG,@,RAM,L 10-17,
15,1994,1994-10-23,7,23.174,NYG,,PIT,L 6-10,
16,1994,1994-10-30,8,23.181,NYG,,DET,L 25-28,
17,1994,1994-11-07,9,23.189,NYG,@,DAL,L 10-38,
18,1994,1994-11-13,10,23.195,NYG,,ARI,L 9-10,
19,1994,1994-11-21,11,23.203,NYG,@,HOU,W 13-10,
20,1994,1994-11-27,12,23.209,NYG,@,WAS,W 21-19,
21,1994,1994-12-04,13,23.216,NYG,@,CLE,W 16-13,
22,1994,1994-12-11,14,23.223,NYG,,CIN,W 27-20,
23,1994,1994-12-18,15,23.230,NYG,@,PHI,W 16-13,
24,1994,1994-12-24,16,23.236,NYG,,DAL,W 15-10,
25,1995,1995-09-04,1,24.125,NYG,,DAL,L 0-35,
26,1995,1995-09-10,2,24.131,NYG,@,KAN,L 17-20,
27,1995,1995-09-17,3,24.138,NYG,@,GNB,L 6-14,
28,1995,1995-09-24,4,24.145,NYG,,NOR,W 45-29,
29,1995,1995-10-01,5,24.152,NYG,@,SFO,L 6-20,
30,1995,1995-10-08,6,24.159,NYG,,ARI,W 27-21,
31,1995,1995-10-15,7,24.166,NYG,,PHI,L 14-17,
32,1995,1995-10-29,8,24.180,NYG,@,WAS,W 24-15,
33,1995,1995-11-05,9,24.187,NYG,@,SEA,L 28-30,
34,1995,1995-11-12,10,24.194,NYG,,OAK,L 13-17,
35,1995,1995-11-19,11,24.201,NYG,@,PHI,L 19-28,
36,1995,1995-11-26,12,24.208,NYG,,CHI,L 24-27,
37,1995,1995-11-30,13,24.212,NYG,@,ARI,W 10-6,
38,1995,1995-12-10,14,24.222,NYG,,WAS,W 20-13,
39,1995,1995-12-17,15,24.229,NYG,@,DAL,L 20-21,
40,1995,1995-12-23,16,24.235,NYG,,SDG,L 17-27,
