ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-09-04,1,23.010,RAI,@,CIN,W 20-10,,,,,,,,,,,,,,
2,1983,1983-09-11,2,23.017,RAI,,HOU,W 20-6,,,,,,,,,,,,,,
3,1983,1983-09-19,3,23.025,RAI,,MIA,W 27-14,,,,,,,,,,,,,,
4,1983,1983-09-25,4,23.031,RAI,@,DEN,W 22-7,,,,,,,,,,,,,,
5,1983,1983-10-02,5,23.038,RAI,@,WAS,L 35-37,,,,,,,,,,,,,,
6,1983,1983-10-09,6,23.045,RAI,,KAN,W 21-20,1,21,21.00,1,0,0,,0,0,0,,0,1,6
7,1983,1983-10-16,7,23.052,RAI,@,SEA,L 36-38,2,39,19.50,0,0,0,,0,0,0,,0,0,0
8,1983,1983-10-23,8,23.059,RAI,@,DAL,W 40-38,4,66,16.50,0,0,0,,0,0,0,,0,0,0
9,1983,1983-10-30,9,23.066,RAI,,SEA,L 21-34,3,65,21.67,1,0,0,,0,3,54,18.00,0,1,6
10,1983,1983-11-06,10,23.073,RAI,@,KAN,W 28-20,3,60,20.00,1,0,0,,0,0,0,,0,1,6
11,1983,1983-11-13,11,23.080,RAI,,DEN,W 22-20,0,0,,0,0,0,,0,1,17,17.00,0,0,0
12,1983,1983-11-20,12,23.087,RAI,@,BUF,W 27-24,0,0,,0,0,0,,0,1,17,17.00,0,0,0
13,1983,1983-11-27,13,23.094,RAI,,NYG,W 27-12,,,,,,,,,,,,,,
14,1983,1983-12-01,14,23.098,RAI,@,SDG,W 42-10,1,8,8.00,0,0,0,,0,0,0,,0,0,0
15,1983,1983-12-11,15,23.108,RAI,,STL,L 24-34,,,,,,,,,,,,,,
16,1983,1983-12-18,16,23.115,RAI,,SDG,W 30-14,,,,,,,,,,,,,,
17,1984,1984-09-02,1,24.008,RAI,@,HOU,W 24-14,1,46,46.00,0,0,0,,0,0,0,,0,0,0
18,1984,1984-09-09,2,24.015,RAI,,GNB,W 28-7,0,0,,0,0,0,,0,2,51,25.50,0,0,0
19,1984,1984-09-16,3,24.022,RAI,@,KAN,W 22-20,0,0,,0,0,0,,0,3,75,25.00,0,0,0
20,1984,1984-09-24,4,24.030,RAI,,SDG,W 33-30,0,0,,0,0,0,,0,4,118,29.50,0,0,0
21,1984,1984-09-30,5,24.036,RAI,@,DEN,L 13-16,,,,,,,,,,,,,,
22,1984,1984-10-07,6,24.043,RAI,,SEA,W 28-14,0,0,,0,0,0,,0,2,56,28.00,0,0,0
23,1984,1984-10-14,7,24.050,RAI,,MIN,W 23-20,1,26,26.00,0,0,0,,0,3,72,24.00,0,0,0
24,1984,1984-10-21,8,24.057,RAI,@,SDG,W 44-37,2,37,18.50,1,0,0,,0,0,0,,0,1,6
