ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,23.221,MIN,@,CHI,L 6-10,,,,,,
2,1991,1991-09-08,2,23.228,MIN,@,ATL,W 20-19,,,,,,
3,1991,1991-09-15,3,23.235,MIN,,SFO,W 17-14,,,,,,
4,1991,1991-09-22,4,23.242,MIN,@,NOR,L 0-26,,,,,,
5,1991,1991-09-29,5,23.249,MIN,,DEN,L 6-13,,,,,,
6,1991,1991-10-06,6,23.256,MIN,@,DET,L 20-24,,,,,,
7,1991,1991-10-13,7,23.263,MIN,,PHO,W 34-7,,,,,,
8,1991,1991-10-20,8,23.270,MIN,@,NWE,L 23-26,,,,,,
9,1991,1991-10-27,9,23.277,MIN,@,PHO,W 28-0,,,,,,
10,1991,1991-11-03,10,23.284,MIN,,TAM,W 28-13,,,,,,
11,1991,1991-11-11,11,23.292,MIN,,CHI,L 17-34,,,,,,
12,1991,1991-11-17,12,23.298,MIN,@,GNB,W 35-21,,,,,,
13,1991,1991-11-24,13,23.305,MIN,,DET,L 14-34,,,,,,
14,1991,1991-12-08,14,23.319,MIN,@,TAM,W 26-24,,,,,,
15,1991,1991-12-15,15,23.326,MIN,,RAM,W 20-14,,,,,,
16,1991,1991-12-21,16,23.332,MIN,,GNB,L 7-27,,,,,,
17,1992,1992-09-06,1,24.227,MIN,@,GNB,W 23-20,,,,,,
18,1992,1992-09-13,2,24.234,MIN,@,DET,L 17-31,,,,,,
19,1992,1992-09-20,3,24.241,MIN,,TAM,W 26-20,,,,,,
20,1992,1992-09-27,4,24.248,MIN,@,CIN,W 42-7,0,0,0.0,3,15,0
21,1992,1992-10-04,5,24.255,MIN,,CHI,W 21-20,1,6,0.0,1,35,1
22,1992,1992-10-15,6,24.266,MIN,,DET,W 31-14,,,,,,
23,1992,1992-10-25,7,24.276,MIN,,WAS,L 13-15,0,0,0.0,1,29,0
24,1992,1992-11-02,8,24.284,MIN,@,CHI,W 38-10,,,,,,
25,1992,1992-11-08,9,24.290,MIN,@,TAM,W 35-7,,,,,,
26,1992,1992-11-15,10,24.297,MIN,,HOU,L 13-17,,,,,,
27,1992,1992-11-22,11,24.304,MIN,,CLE,W 17-13,0,0,1.0,0,0,0
28,1992,1992-11-29,12,24.311,MIN,@,RAM,W 31-17,,,,,,
29,1992,1992-12-06,13,24.318,MIN,@,PHI,L 17-28,,,,,,
30,1992,1992-12-13,14,24.325,MIN,,SFO,L 17-20,,,,,,
31,1992,1992-12-20,15,24.332,MIN,@,PIT,W 6-3,,,,,,
32,1992,1992-12-27,16,24.339,MIN,,GNB,W 27-7,,,,,,
33,1993,1993-09-05,1,25.225,MIN,@,RAI,L 7-24,,,,,,
34,1993,1993-09-12,2,25.232,MIN,,CHI,W 10-7,,,,,,
35,1993,1993-09-26,3,25.246,MIN,,GNB,W 15-13,0,0,0.0,1,26,0
36,1993,1993-10-03,4,25.253,MIN,@,SFO,L 19-38,,,,,,
37,1993,1993-10-10,5,25.260,MIN,,TAM,W 15-0,0,0,0.0,1,0,0
38,1993,1993-10-25,6,25.275,MIN,@,CHI,W 19-12,,,,,,
39,1993,1993-10-31,7,25.281,MIN,,DET,L 27-30,,,,,,
40,1993,1993-11-07,8,25.288,MIN,,SDG,L 17-30,,,,,,
41,1993,1993-11-14,9,25.295,MIN,@,DEN,W 26-23,,,,,,
42,1993,1993-11-21,10,25.302,MIN,@,TAM,L 10-23,,,,,,
43,1993,1993-11-28,11,25.309,MIN,,NOR,L 14-17,,,,,,
44,1993,1993-12-19,14,25.330,MIN,@,GNB,W 21-17,,,,,,
45,1993,1993-12-31,16,25.342,MIN,@,WAS,W 14-9,,,,,,
46,1994,1994-09-04,1,26.224,MIN,@,GNB,L 10-16,,,,,,
