ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2016,2016-09-11,1,23.001,BAL,,BUF,W 13-7,,2,1,35,35.00,0,50.0%,17.50,0,0,,0,0,0
2,2016,2016-09-18,2,23.008,BAL,@,CLE,W 25-20,,5,2,32,16.00,0,40.0%,6.40,0,0,,0,0,0
3,2016,2016-09-25,3,23.015,BAL,@,JAX,W 19-17,,4,2,22,11.00,0,50.0%,5.50,1,2,2.00,0,0,0
4,2016,2016-10-02,4,23.022,BAL,,OAK,L 27-28,,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0
5,2016,2016-10-09,5,23.029,BAL,,WAS,L 10-16,,5,2,11,5.50,0,40.0%,2.20,0,0,,0,0,0
6,2016,2016-10-16,6,23.036,BAL,@,NYG,L 23-27,,8,3,48,16.00,0,37.5%,6.00,0,0,,0,0,0
7,2016,2016-10-23,7,23.043,BAL,@,NYJ,L 16-24,*,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0
8,2016,2016-11-06,8,23.057,BAL,,PIT,W 21-14,,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0
9,2016,2016-11-10,9,23.061,BAL,,CLE,W 28-7,,4,3,64,21.33,1,75.0%,16.00,0,0,,0,1,6
10,2016,2016-11-20,10,23.071,BAL,@,DAL,L 17-27,,0,0,0,,0,0.0%,,0,0,,0,0,0
11,2016,2016-11-27,11,23.078,BAL,,CIN,W 19-14,,3,1,14,14.00,1,33.3%,4.67,0,0,,0,1,6
12,2016,2016-12-04,12,23.085,BAL,,MIA,W 38-6,,3,2,59,29.50,1,66.7%,19.67,0,0,,0,1,6
13,2016,2016-12-12,13,23.093,BAL,@,NWE,L 23-30,,4,3,52,17.33,0,75.0%,13.00,0,0,,0,0,0
14,2016,2016-12-18,14,23.099,BAL,,PHI,W 27-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
15,2016,2016-12-25,15,23.106,BAL,@,PIT,L 27-31,,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0
16,2016,2017-01-01,16,23.113,BAL,@,CIN,L 10-27,,8,4,62,15.50,0,50.0%,7.75,0,0,,0,0,0
17,2017,2017-09-10,1,24.000,BAL,@,CIN,W 20-0,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0
18,2017,2017-09-17,2,24.007,BAL,,CLE,W 24-10,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0
19,2017,2017-09-24,3,24.014,BAL,@,JAX,L 7-44,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
20,2017,2017-10-01,4,24.021,BAL,,PIT,L 9-26,,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0
21,2017,2017-10-08,5,24.028,BAL,@,OAK,W 30-17,,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0
22,2017,2017-10-15,6,24.035,BAL,,CHI,L 24-27,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
23,2017,2017-10-26,8,24.046,BAL,,MIA,W 40-0,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
24,2017,2017-11-05,9,24.056,BAL,@,TEN,L 20-23,,7,3,28,9.33,0,42.9%,4.00,0,0,,0,0,0
25,2017,2017-11-27,11,24.078,BAL,,HOU,W 23-16,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
26,2017,2017-12-17,14,24.098,BAL,@,CLE,W 27-10,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
27,2017,2017-12-23,15,24.104,BAL,,IND,W 23-16,*,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0
