ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
1,2003,2003-09-07,1,23.057,JAX,@,CAR,L 23-24,*,,,,,,0.0%,,,,
2,2003,2003-09-14,2,23.064,JAX,,BUF,L 17-38,*,0,,,,,0.0%,,,,
3,2003,2003-09-21,3,23.071,JAX,@,IND,L 13-23,*,,,,,,0.0%,,,,
4,2003,2003-09-28,4,23.078,JAX,@,HOU,L 20-24,*,,,,,,0.0%,,,,
5,2003,2003-10-05,5,23.085,JAX,,SDG,W 27-21,*,0,,,,,0.0%,,,,
6,2003,2003-10-12,6,23.092,JAX,,MIA,L 10-24,*,,,,,,0.0%,,,,
7,2003,2003-10-26,7,23.106,JAX,,TEN,L 17-30,*,,,,,,0.0%,,,,
8,2003,2003-11-02,8,23.113,JAX,@,BAL,L 17-24,*,,,,,,0.0%,,,,
9,2003,2003-11-09,9,23.120,JAX,,IND,W 28-23,*,,,,,,0.0%,,,,
10,2003,2003-11-23,11,23.134,JAX,@,NYJ,L 10-13,,,,,,,0.0%,,,,
11,2003,2003-11-30,12,23.141,JAX,,TAM,W 17-10,*,,,,,,0.0%,,,,
12,2003,2003-12-07,13,23.148,JAX,,HOU,W 27-0,*,,,,,,0.0%,,,,
13,2003,2003-12-14,14,23.155,JAX,@,NWE,L 13-27,*,0,,,,,0.0%,,,,
14,2003,2003-12-21,15,23.162,JAX,,NOR,W 20-19,*,,,,,,0.0%,,,,
15,2003,2003-12-28,16,23.169,JAX,@,ATL,L 14-21,*,0,,,,,0.0%,,,,
16,2004,2004-09-12,1,24.062,JAX,@,BUF,W 13-10,*,0,,,,,0.0%,,,,
17,2004,2004-09-19,2,24.069,JAX,,DEN,W 7-6,*,,,,,,0.0%,,,,
18,2004,2004-09-26,3,24.076,JAX,@,TEN,W 15-12,*,,,,,,0.0%,,,,
19,2004,2004-10-03,4,24.083,JAX,,IND,L 17-24,*,,,,,,0.0%,,,,
20,2004,2004-10-10,5,24.090,JAX,@,SDG,L 21-34,*,0,,,,,0.0%,,,,
21,2004,2004-10-17,6,24.097,JAX,,KAN,W 22-16,*,0,,,,,0.0%,,,,
22,2004,2004-10-24,7,24.104,JAX,@,IND,W 27-24,*,,,,,,0.0%,,,,
23,2004,2004-10-31,8,24.111,JAX,@,HOU,L 6-20,*,0,,,,,0.0%,,,,
24,2004,2004-11-14,9,24.125,JAX,,DET,W 23-17,*,0,,,,,0.0%,,,,
25,2004,2004-11-21,10,24.132,JAX,,TEN,L 15-18,*,,,,,,0.0%,,,,
