ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
13,1953,1953-11-22,9,24.015,CLE,@,PIT,W 20-16,5,65,13.00,1,3,7,2.33,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,
14,1953,1953-11-29,10,24.022,CLE,,CRD,W 27-16,4,105,26.25,0,4,9,2.25,1,0,0,,0,0,,,,,,,1,
15,1953,1953-12-06,11,24.029,CLE,,NYG,W 62-14,2,71,35.50,1,4,66,16.50,1,1,1,100.00,36,1,0,158.3,0,0,36.00,56.00,2,
16,1953,1953-12-13,12,24.036,CLE,@,PHI,L 27-42,3,80,26.67,0,5,34,6.80,1,0,0,,0,0,,,,,,,1,
17,1954,1954-09-26,1,24.323,CLE,@,PHI,L 10-28,1,18,18.00,0,4,5,1.25,0,0,0,,0,0,,,,,,,0,
18,1954,1954-10-10,2,24.337,CLE,,CRD,W 31-7,2,73,36.50,1,2,11,5.50,0,0,0,,0,0,,,,,,,1,
19,1954,1954-10-17,3,24.344,CLE,@,PIT,L 27-55,3,54,18.00,0,8,53,6.63,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,
20,1954,1954-10-24,4,24.351,CLE,@,CRD,W 35-3,2,12,6.00,0,4,16,4.00,0,0,0,,0,0,,,,,,,0,
21,1954,1954-10-31,5,24.358,CLE,,NYG,W 24-14,5,71,14.20,0,3,6,2.00,0,0,0,,0,0,,,,,,,0,
22,1954,1954-11-07,6,25.000,CLE,,WAS,W 62-3,0,0,,0,3,31,10.33,0,0,0,,0,0,,,,,,,0,
23,1954,1954-12-05,10,25.028,CLE,@,WAS,W 34-14,0,0,,0,5,29,5.80,0,0,0,,0,0,,,,,,,0,
24,1955,1955-09-25,1,25.322,CLE,,WAS,L 17-27,3,30,10.00,1,11,60,5.45,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,
25,1955,1955-10-02,2,25.329,CLE,@,SFO,W 38-3,1,11,11.00,0,8,10,1.25,0,0,0,,0,0,,,,,,,0,
26,1955,1955-10-09,3,25.336,CLE,,PHI,W 21-17,1,9,9.00,0,4,9,2.25,0,0,0,,0,0,,,,,,,0,
27,1955,1955-10-16,4,25.343,CLE,@,WAS,W 24-14,0,0,,0,5,-3,-0.60,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,
28,1955,1955-10-23,5,25.350,CLE,,GNB,W 41-10,3,91,30.33,0,0,0,,0,0,0,,0,0,,,,,,,0,
29,1955,1955-10-30,6,25.357,CLE,@,CRD,W 26-20,1,4,4.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
30,1955,1955-11-06,7,25.364,CLE,,NYG,W 24-14,5,85,17.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
31,1955,1955-11-13,8,26.006,CLE,@,PHI,L 17-33,1,61,61.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
32,1955,1955-11-20,9,26.013,CLE,,PIT,W 41-14,2,26,13.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
33,1955,1955-11-27,10,26.020,CLE,@,NYG,T 35-35,5,130,26.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
34,1955,1955-12-04,11,26.027,CLE,@,PIT,W 30-7,1,46,46.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
35,1955,1955-12-11,12,26.034,CLE,,CRD,W 35-24,6,110,18.33,2,1,14,14.00,0,0,0,,0,0,,,,,,,2,
36,1956,1956-09-30,1,26.328,CLE,@,CRD,L 7-9,3,72,24.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
37,1956,1956-10-06,2,26.334,CLE,@,PIT,W 14-10,2,24,12.00,0,2,9,4.50,0,0,0,,0,0,,,,,,,0,
38,1956,1956-10-21,4,26.349,CLE,@,WAS,L 9-20,1,18,18.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
39,1956,1956-10-28,5,26.356,CLE,,PIT,L 16-24,1,8,8.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
40,1956,1956-11-04,6,26.363,CLE,@,GNB,W 24-7,1,26,26.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
41,1956,1956-11-11,7,27.004,CLE,,BAL,L 7-21,5,100,20.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
42,1956,1956-11-18,8,27.011,CLE,@,PHI,W 16-0,0,0,,0,1,5,5.00,0,0,0,,0,0,,,,,,,0,
43,1956,1956-12-02,10,27.025,CLE,,PHI,W 17-14,1,46,46.00,1,1,10,10.00,0,0,0,,0,0,,,,,,,1,
44,1956,1956-12-16,12,27.039,CLE,,CRD,L 7-24,3,31,10.33,0,0,0,,0,0,0,,0,0,,,,,,,0,
45,1957,1957-09-29,1,27.326,CLE,,NYG,W 6-3,2,15,7.50,0,1,6,6.00,0,0,0,,0,0,,,,,,,0,
46,1957,1957-10-05,2,27.332,CLE,@,PIT,W 23-12,2,42,21.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
47,1957,1957-10-20,4,27.347,CLE,@,PHI,L 7-17,2,30,15.00,0,1,16,16.00,0,0,0,,0,0,,,,,,,0,
48,1957,1957-10-27,5,27.354,CLE,@,CRD,W 17-7,1,4,4.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
49,1957,1957-11-10,7,28.003,CLE,,PIT,W 24-0,2,85,42.50,1,0,0,,0,0,0,,0,0,,,,,,,1,
50,1957,1957-11-17,8,28.010,CLE,@,WAS,T 30-30,4,113,28.25,0,0,0,,0,0,0,,0,0,,,,,,,0,
51,1957,1957-11-24,9,28.017,CLE,,RAM,W 45-31,1,13,13.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
52,1957,1957-12-01,10,28.024,CLE,,CRD,W 31-0,3,109,36.33,2,0,0,,0,0,0,,0,0,,,,,,,2,
53,1957,1957-12-08,11,28.031,CLE,@,DET,L 7-20,1,58,58.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
54,1957,1957-12-15,12,28.038,CLE,@,NYG,W 34-28,3,120,40.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
55,1958,1958-09-28,1,28.325,CLE,@,RAM,W 30-27,1,21,21.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
56,1958,1958-10-05,2,28.332,CLE,@,PIT,W 45-12,2,40,20.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
57,1958,1958-10-12,3,28.339,CLE,,CRD,W 35-28,2,32,16.00,0,1,12,12.00,0,0,0,,0,0,,,,,,,0,
58,1958,1958-10-19,4,28.346,CLE,,PIT,W 27-10,1,36,36.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
59,1958,1958-10-26,5,28.353,CLE,@,CRD,W 38-24,5,108,21.60,0,1,0,0.00,0,0,0,,0,0,,,,,,,0,
60,1958,1958-11-09,7,29.002,CLE,,DET,L 10-30,2,36,18.00,1,1,5,5.00,0,0,0,,0,0,,,,,,,1,
61,1958,1958-11-16,8,29.009,CLE,@,WAS,W 20-10,2,29,14.50,0,0,0,,0,0,0,,0,0,,,,,,,0,
62,1958,1958-11-23,9,29.016,CLE,,PHI,W 28-14,2,46,23.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
63,1958,1958-11-30,10,29.023,CLE,,WAS,W 21-14,3,100,33.33,1,0,0,,0,0,0,,0,0,,,,,,,1,
64,1958,1958-12-07,11,29.030,CLE,@,PHI,W 21-14,2,61,30.50,1,0,0,,0,0,0,,0,0,,,,,,,1,
65,1958,1958-12-14,12,29.037,CLE,@,NYG,L 10-13,2,64,32.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
66,1959,1959-10-04,2,29.331,CLE,@,CRD,W 34-7,5,54,10.80,1,0,0,,0,0,0,,0,0,,,,,,,1,
67,1959,1959-10-11,3,29.338,CLE,,NYG,L 6-10,5,51,10.20,0,0,0,,0,0,0,,0,0,,,,,,,0,
68,1959,1959-10-18,4,29.345,CLE,,CRD,W 17-7,1,12,12.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
69,1959,1959-10-25,5,29.352,CLE,,WAS,W 34-7,3,65,21.67,0,0,0,,0,0,0,,0,0,,,,,,,0,
70,1959,1959-11-01,6,29.359,CLE,@,BAL,W 38-31,2,30,15.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
71,1959,1959-11-08,7,30.001,CLE,,PHI,W 28-7,2,32,16.00,1,0,0,,0,0,0,,0,0,,,,,,,1,
72,1959,1959-11-15,8,30.008,CLE,@,WAS,W 31-17,5,96,19.20,1,0,0,,0,0,0,,0,0,,,,,,,1,
73,1959,1959-11-22,9,30.015,CLE,,PIT,L 20-21,5,161,32.20,3,0,0,,0,0,0,,0,0,,,,,,,3,
74,1959,1959-11-29,10,30.022,CLE,,SFO,L 20-21,1,17,17.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
75,1959,1959-12-13,12,30.036,CLE,@,PHI,W 28-21,1,10,10.00,0,0,0,,0,0,0,,0,0,,,,,,,0,
76,1960,1960-09-25,1,30.323,CLE,@,PHI,W 41-24,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
77,1960,1960-10-16,3,30.344,CLE,@,DAL,W 48-7,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
78,1960,1960-10-30,5,30.358,CLE,@,WAS,W 31-10,3,43,14.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
79,1960,1960-11-06,6,30.365,CLE,,NYG,L 13-17,2,10,5.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
80,1960,1960-11-13,7,31.006,CLE,,STL,W 28-27,2,77,38.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
81,1960,1960-11-20,8,31.013,CLE,@,PIT,L 10-14,5,57,11.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
82,1960,1960-11-27,9,31.020,CLE,@,STL,T 17-17,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
83,1960,1960-12-04,10,31.027,CLE,,WAS,W 27-16,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
84,1960,1960-12-11,11,31.034,CLE,,CHI,W 42-0,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
85,1960,1960-12-18,12,31.041,CLE,@,NYG,W 48-34,4,76,19.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
86,1961,1961-09-17,1,31.314,CLE,@,PHI,L 20-27,4,104,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
87,1961,1961-09-24,2,31.321,CLE,,STL,W 20-17,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
88,1961,1961-10-01,3,31.328,CLE,,DAL,W 25-7,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
89,1961,1961-10-08,4,31.335,CLE,,WAS,W 31-7,3,50,16.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
90,1961,1961-10-15,5,31.342,CLE,,GNB,L 17-49,7,100,14.29,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
91,1961,1961-10-22,6,31.349,CLE,@,PIT,W 30-28,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
92,1961,1961-10-29,7,31.356,CLE,@,STL,W 21-10,4,68,17.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
93,1961,1961-11-05,8,31.363,CLE,,PIT,L 13-17,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
94,1961,1961-11-12,9,32.005,CLE,@,WAS,W 17-6,3,61,20.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
95,1961,1961-11-19,10,32.012,CLE,,PHI,W 45-24,4,73,18.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
96,1961,1961-11-26,11,32.019,CLE,,NYG,L 21-37,7,166,23.71,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
97,1961,1961-12-03,12,32.026,CLE,@,DAL,W 38-17,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
98,1961,1961-12-10,13,32.033,CLE,@,CHI,L 14-17,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
99,1961,1961-12-17,14,32.040,CLE,@,NYG,T 7-7,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
100,1962,1962-09-23,2,32.320,CLE,,WAS,L 16-17,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
101,1962,1962-09-30,3,32.327,CLE,@,PHI,L 7-35,5,74,14.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
102,1962,1962-10-07,4,32.334,CLE,,DAL,W 19-10,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
103,1962,1962-10-14,5,32.341,CLE,,BAL,L 14-36,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
104,1962,1962-10-21,6,32.348,CLE,@,STL,W 34-7,6,152,25.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
105,1962,1962-10-28,7,32.355,CLE,@,PIT,W 41-14,2,53,26.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
106,1962,1962-11-04,8,32.362,CLE,,PHI,T 14-14,2,54,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
107,1962,1962-11-11,9,33.004,CLE,@,WAS,L 9-17,1,65,65.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
108,1962,1962-11-25,11,33.018,CLE,,PIT,W 35-14,3,78,26.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
109,1962,1962-12-02,12,33.025,CLE,@,DAL,L 21-45,4,60,15.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
110,1962,1962-12-09,13,33.032,CLE,@,NYG,L 13-17,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
111,1962,1962-12-15,14,33.038,CLE,@,SFO,W 13-10,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
112,1963,1963-09-22,2,33.319,CLE,@,DAL,W 41-24,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
113,1963,1963-09-29,3,33.326,CLE,,RAM,W 20-6,1,39,39.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
114,1963,1963-11-10,9,34.003,CLE,@,PIT,L 7-9,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
115,1963,1963-11-24,11,34.017,CLE,,DAL,W 27-17,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
