ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1995,1995-10-01,5,22.360,SFO,,NYG,W 20-6,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
2,1995,1995-10-15,6,23.009,SFO,@,IND,L 17-18,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0
3,1995,1995-10-22,7,23.016,SFO,@,STL,W 44-10,,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0
4,1995,1995-10-29,8,23.023,SFO,,NOR,L 7-11,,,0,0,,0,0.0%,,,,,,,
5,1995,1995-11-05,9,23.030,SFO,,CAR,L 7-13,,4,3,46,15.33,0,75.0%,11.50,0,0,,0,0,0
6,1995,1995-11-12,10,23.037,SFO,@,DAL,W 38-20,,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0
7,1995,1995-11-20,11,23.045,SFO,@,MIA,W 44-20,,5,5,75,15.00,0,100.0%,15.00,0,0,,0,0,0
8,1995,1995-11-26,12,23.051,SFO,,STL,W 41-13,,5,5,65,13.00,2,100.0%,13.00,0,0,,0,2,12
9,1995,1995-12-03,13,23.058,SFO,,BUF,W 27-17,,6,4,44,11.00,0,66.7%,7.33,0,0,,0,0,0
10,1995,1995-12-10,14,23.065,SFO,@,CAR,W 31-10,,4,3,52,17.33,1,75.0%,13.00,0,0,,0,1,6
11,1995,1995-12-18,15,23.073,SFO,,MIN,W 37-30,,11,8,73,9.13,0,72.7%,6.64,0,0,,0,0,0
12,1995,1995-12-24,16,23.079,SFO,@,ATL,L 27-28,,6,5,106,21.20,1,83.3%,17.67,0,0,,0,1,6
13,1996,1996-09-01,1,23.331,SFO,,NOR,W 27-11,,7,4,52,13.00,0,57.1%,7.43,0,0,,0,0,0
14,1996,1996-09-08,2,23.338,SFO,,STL,W 34-0,,4,3,62,20.67,0,75.0%,15.50,0,0,,0,0,0
