ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1960,1960-10-09,5,30.074,OAK,@,DTX,W 20-19,1,10,0
2,1960,1960-10-16,6,30.081,OAK,,BOS,W 27-14,1,8,0
3,1960,1960-11-13,10,30.109,OAK,,BUF,W 20-7,1,37,0
4,1960,1960-12-17,14,30.143,OAK,,DEN,W 48-10,1,9,0
5,1961,1961-11-11,9,31.107,OAK,@,NYT,L 12-23,1,0,0
6,1961,1961-11-17,10,31.113,OAK,@,BOS,L 17-20,1,0,0
