ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,23.082,RAI,,SDG,W 24-13,,,
2,1988,1988-09-11,2,23.089,RAI,@,HOU,L 35-38,,,
3,1988,1988-09-18,3,23.096,RAI,,RAM,L 17-22,,,
4,1988,1988-09-26,4,23.104,RAI,@,DEN,W 30-27,1,0,0
5,1988,1988-10-02,5,23.110,RAI,,CIN,L 21-45,,,
6,1988,1988-10-09,6,23.117,RAI,,MIA,L 14-24,1,18,0
7,1988,1988-10-23,8,23.131,RAI,@,NOR,L 6-20,,,
8,1988,1988-10-30,9,23.138,RAI,,KAN,W 17-10,,,
9,1988,1988-11-06,10,23.145,RAI,@,SDG,W 13-3,,,
10,1988,1988-11-13,11,23.152,RAI,@,SFO,W 9-3,,,
11,1988,1988-11-20,12,23.159,RAI,,ATL,L 6-12,,,
12,1988,1988-11-28,13,23.167,RAI,@,SEA,L 27-35,,,
13,1989,1989-09-10,1,24.088,RAI,,SDG,W 40-14,,,
14,1989,1989-12-03,13,24.172,RAI,,DEN,W 16-13,,,
15,1989,1989-12-10,14,24.179,RAI,,PHO,W 16-14,,,
16,1989,1989-12-17,15,24.186,RAI,@,SEA,L 17-23,,,
17,1989,1989-12-24,16,24.193,RAI,@,NYG,L 17-34,,,
18,1992,1992-09-06,1,27.084,NYJ,@,ATL,L 17-20,,,
19,1992,1992-09-13,2,27.091,NYJ,@,PIT,L 10-27,1,0,0
20,1992,1992-10-04,5,27.112,NYJ,,NWE,W 30-21,,,
21,1992,1992-10-11,6,27.119,NYJ,@,IND,L 3-6,,,
22,1992,1992-10-26,7,27.134,NYJ,,BUF,L 20-24,,,
23,1992,1992-11-01,8,27.140,NYJ,,MIA,W 26-14,,,
24,1992,1992-11-08,9,27.147,NYJ,@,DEN,L 16-27,,,
25,1992,1992-11-15,10,27.154,NYJ,,CIN,W 17-14,,,
26,1992,1992-11-22,11,27.161,NYJ,@,NWE,L 3-24,,,
27,1992,1992-11-29,12,27.168,NYJ,,KAN,L 7-23,,,
28,1992,1992-12-06,13,27.175,NYJ,@,BUF,W 24-17,,,
29,1992,1992-12-13,14,27.182,NYJ,,IND,L 6-10,,,
30,1992,1992-12-20,15,27.189,NYJ,@,MIA,L 17-19,,,
31,1992,1992-12-26,16,27.195,NYJ,,NOR,L 0-20,,,
